"","HHID","A1","A3","A4","A5","A6","A7","A8","A9","A10","A11","A12","A13","A14","A15","A16","A17","A18","A19","A20","A21","A22"
"6610",3101020631009,2,2,2,40,1,1,2,1,1,1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"6611",3101020631009,7,2,3,7,1,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6612",3101020631009,5,1,3,12,1,1,1,1,1,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"6613",3101020631009,6,2,3,9,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6614",3101020631010,3,1,3,8,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6615",3101020631010,1,1,1,40,1,1,2,1,1,1,4,1,1,1,7,3,12,6,2e+05,12,6
"6616",3101020631010,4,2,3,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6617",3101020631010,2,2,2,32,1,1,2,3,1,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"6618",3101020631010,5,1,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6619",3101020631011,1,1,1,47,1,1,2,5,1,5,4,2,1,1,16,7,12,5,1e+05,12,6
"6620",3101020631011,2,2,7,42,1,1,2,1,1,8,7,NA,NA,NA,8,9,12,6,10000,12,1
"6621",3101020631012,2,2,2,42,1,1,2,1,1,1,2,2,2,6,1,6,12,5,20000,12,1
"6622",3101020631012,1,1,1,52,1,1,2,1,1,1,2,2,2,7,1,6,12,5,15000,12,6
"6623",3101020631012,4,1,3,16,1,1,1,1,1,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"6624",3101020631012,5,2,3,14,1,1,1,2,1,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"6625",3101020631012,3,2,3,20,1,1,1,2,1,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"6626",3106020731013,2,2,2,23,1,1,2,2,1,1,2,1,1,2,1,6,12,6,5000,12,1
"6627",3106020731013,1,1,1,23,1,1,2,1,1,1,2,1,1,2,1,6,12,6,5000,12,6
"6628",3106020731013,3,2,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6629",3106020731014,1,1,1,56,1,1,2,1,1,1,2,1,1,2,1,5,12,6,13000,12,6
"6630",3106020731014,5,2,3,9,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6631",3106020731014,2,2,2,41,1,1,2,2,1,1,2,1,1,2,1,5,12,6,13000,12,1
"6632",3106020731014,4,2,3,13,1,1,1,1,1,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"6633",3106020731014,3,1,3,16,1,1,1,1,1,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"6634",3106020731015,3,2,3,10,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6635",3106020731015,5,2,3,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6636",3106020731015,1,1,1,38,1,1,2,1,1,1,2,1,2,1,1,5,12,6,10000,12,2
"6637",3106020731015,4,1,3,7,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6638",3106020731015,2,2,2,37,1,1,2,1,1,1,2,1,2,1,1,5,12,6,6000,12,1
"6639",3106020731016,4,2,3,20,1,2,NA,NA,1,5,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"6640",3106020731016,2,2,2,50,1,2,NA,NA,1,1,2,2,1,1,1,6,12,6,5000,12,1
"6641",3106020731016,1,1,1,54,1,2,NA,NA,1,1,2,2,1,1,8,6,12,6,10000,12,6
"6642",3106020731016,3,1,3,22,1,1,1,3,1,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"6643",3106020731017,3,1,3,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6644",3106020731017,1,1,1,32,1,1,2,1,1,1,2,1,2,2,1,5,12,5,10000,12,4
"6645",3106020731017,2,2,2,31,1,1,2,1,1,1,2,1,2,2,1,5,12,3,8000,12,1
"6646",3106020731017,4,2,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6647",3106020731018,1,1,1,68,1,1,2,3,1,6,2,1,2,1,1,5,12,5,12000,12,2
"6648",3106020731019,5,1,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6649",3106020731019,2,2,2,33,1,2,NA,NA,1,1,2,2,1,1,1,5,12,5,10000,12,1
"6650",3106020731019,3,2,3,10,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6651",3106020731019,1,1,1,36,1,1,2,2,1,1,2,1,1,2,1,5,12,5,20000,12,6
"6652",3106020731019,4,2,2,8,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6653",3106020731020,1,1,1,53,1,1,2,1,1,1,2,1,2,2,1,5,9,3,25000,12,6
"6654",3106020731020,3,1,3,21,1,1,1,2,1,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"6655",3106020731020,2,2,2,51,1,1,2,1,1,1,2,1,2,5,1,5,10,5,5000,12,1
"6656",3106020731020,4,2,3,18,1,1,1,2,1,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"6657",3106020731020,5,2,3,16,1,1,1,2,1,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"6658",3106020731021,1,1,1,52,1,1,2,1,1,1,1,2,2,1,13,2,12,6,888,12,6
"6659",3106020731021,7,1,3,13,1,1,1,1,1,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"6660",3106020731021,3,2,3,22,1,1,1,3,1,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"6661",3106020731021,2,2,2,55,1,1,2,1,1,1,2,1,2,1,1,5,9,5,10000,12,1
"6662",3106020731021,6,1,3,15,1,1,1,1,1,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"6663",3106020731021,5,1,3,17,1,1,1,2,1,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"6664",3106020731021,8,1,3,12,1,1,1,1,1,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"6665",3106020731021,4,2,3,20,1,1,1,3,1,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"6666",3106020731022,1,1,1,63,1,1,2,3,1,1,1,2,1,1,16,8,12,5,40000,12,6
"6667",3106020731022,4,1,3,16,1,1,1,3,1,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"6668",3106020731022,3,2,3,22,1,1,2,4,1,5,2,2,1,1,1,5,12,5,12500,12,2
"6669",3106020731022,5,1,3,13,1,1,1,2,1,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"6670",3106020731022,2,2,2,53,1,1,2,3,1,1,1,2,1,1,16,8,12,5,40000,12,1
"6671",3106020731023,2,2,2,62,1,2,NA,NA,1,1,2,1,2,1,1,5,9,6,888,12,1
"6672",3106020731023,3,1,3,22,1,1,2,1,1,5,1,2,2,1,1,6,6,5,10000,12,6
"6673",3106020731023,6,2,4,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6674",3106020731023,5,2,4,14,1,1,1,1,1,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"6675",3106020731023,4,2,3,19,1,1,2,2,1,5,2,2,2,1,1,5,9,6,888,12,1
"6676",3106020731023,1,1,1,61,1,1,2,1,1,1,2,1,2,3,1,5,9,4,15000,12,6
"6677",3106020731024,5,1,3,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6678",3106020731024,2,2,2,35,1,1,2,1,1,1,2,2,1,1,1,6,12,5,10000,12,1
"6679",3106020731024,1,1,1,36,1,1,2,1,1,1,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"6680",3106020731024,4,2,3,10,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6681",3106020731024,3,1,3,13,1,1,1,1,1,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"6682",3109020331025,5,2,3,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6683",3109020331025,2,1,3,14,1,1,1,2,1,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"6684",3109020331025,4,1,3,7,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6685",3109020331025,3,2,3,9,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6686",3109020331025,1,2,1,42,1,1,2,1,1,6,7,NA,NA,NA,7,2,12,5,3000,12,2
"6687",3109020331026,2,2,2,53,1,2,NA,NA,1,1,2,1,1,1,1,2,12,5,888,12,1
"6688",3109020331026,3,1,3,12,1,1,1,1,1,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"6689",3109020331026,1,1,1,63,1,1,2,1,1,1,7,NA,NA,NA,6,2,12,6,888,12,6
"6690",3109020331027,1,2,1,26,1,1,2,1,1,1,7,NA,NA,NA,6,2,12,5,888,12,6
"6691",3109020331027,3,2,3,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6692",3109020331027,2,2,7,20,1,1,2,2,1,5,2,2,2,1,1,2,12,3,888,12,1
"6693",3109020331028,5,2,3,6,1,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6694",3109020331028,1,1,1,35,1,1,2,1,1,2,7,NA,NA,NA,13,2,12,3,888,12,6
"6695",3109020331028,6,2,3,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6696",3109020331028,4,2,3,6,1,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6697",3109020331028,3,2,3,12,1,1,1,1,1,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"6698",3109020331028,2,2,2,32,1,2,NA,NA,1,1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"6699",3109020331029,1,2,1,80,1,2,NA,NA,1,8,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"6700",3109020331029,2,2,3,44,1,1,2,1,1,5,2,2,2,888,1,5,12,5,888,12,1
"6701",3109020331029,3,2,3,53,1,1,2,3,1,5,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"6702",3109020331030,2,2,2,37,1,1,2,1,1,1,2,2,2,3,1,6,12,5,15000,12,1
"6703",3109020331030,5,2,3,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6704",3109020331030,3,2,3,11,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6705",3109020331030,4,2,3,8,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6706",3109020331030,1,1,1,41,1,1,2,1,1,1,2,2,2,3,1,6,12,6,30000,12,4
"6707",3109020331030,6,2,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6708",3109020331031,3,2,3,19,1,1,1,2,1,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"6709",3109020331031,5,1,3,14,1,1,1,1,1,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"6710",3109020331031,1,2,1,46,1,1,2,1,1,6,3,1,1,1,7,3,12,5,40000,12,3
"6711",3109020331031,2,2,3,20,1,1,1,2,1,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"6712",3109020331031,4,1,3,18,1,2,NA,NA,1,5,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"6713",3109020331032,2,2,4,38,1,1,2,1,1,5,2,2,1,2,1,6,12,5,21000,12,1
"6714",3109020331032,1,1,1,91,1,1,2,1,1,8,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"6715",3109020331032,6,1,14,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6716",3109020331032,3,1,14,21,1,1,1,3,1,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"6717",3109020331032,5,2,14,9,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6718",3109020331032,4,2,14,16,1,1,1,2,1,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"6719",3109020331033,2,1,3,8,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6720",3109020331033,3,2,3,21,1,1,2,1,1,5,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"6721",3109020331033,1,1,1,55,1,2,NA,NA,1,8,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"6722",3109020331034,8,1,3,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6723",3109020331034,6,2,13,20,1,1,2,1,1,5,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"6724",3109020331034,9,1,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6725",3109020331034,7,1,3,7,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6726",3109020331034,4,1,3,30,1,1,2,5,1,5,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"6727",3109020331034,2,2,2,31,1,1,2,5,1,1,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"6728",3109020331034,10,2,3,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6729",3109020331034,1,1,1,38,1,1,2,3,1,1,1,1,1,1,19,2,12,6,25000,12,6
"6730",3109020331034,5,1,13,24,1,1,2,1,1,5,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"6731",3109020331034,3,2,6,82,1,2,NA,NA,1,8,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"6732",3109020331035,3,2,3,11,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6733",3109020331035,4,1,3,9,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6734",3109020331035,1,1,1,42,1,1,2,1,1,1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"6735",3109020331035,2,2,2,38,1,1,2,2,1,1,7,NA,NA,NA,13,2,5,7,1e+05,12,2
"6736",3109020331036,1,1,1,61,1,1,2,1,1,1,2,1,2,888,1,5,12,5,888,12,6
"6737",3109020331036,3,2,3,33,1,1,2,1,1,5,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"6738",3109020331036,2,2,2,57,1,1,2,1,1,1,2,2,2,888,1,5,12,5,888,12,6
"6739",3204020132013,8,1,3,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6740",3204020132013,4,2,3,18,1,1,2,1,1,5,1,2,2,1,1,2,12,3,4000,12,2
"6741",3204020132013,6,1,3,14,1,1,1,1,1,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"6742",3204020132013,2,2,2,47,1,2,NA,NA,1,1,2,1,2,1,1,5,12,5,888,12,1
"6743",3204020132013,9,1,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6744",3204020132013,5,1,3,16,1,1,1,1,1,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"6745",3204020132013,7,1,3,11,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6746",3204020132013,3,1,3,21,1,1,1,3,1,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"6747",3204020132013,1,1,1,49,1,1,2,1,1,1,1,2,2,1,13,2,5,5,5000,12,6
"6748",3204020132014,1,1,1,25,1,2,NA,NA,1,3,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"6749",3204020132014,2,2,2,20,1,1,2,1,1,3,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"6750",3204020132015,5,2,3,7,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6751",3204020132015,4,2,3,8,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6752",3204020132015,1,1,1,44,1,1,2,1,1,1,7,NA,NA,NA,1,5,12,6,888,12,6
"6753",3204020132015,3,1,3,14,1,1,1,1,1,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"6754",3204020132015,2,2,2,44,1,1,2,1,1,1,7,NA,NA,NA,1,6,12,4,15000,12,1
"6755",3204020132016,1,2,1,67,1,2,NA,NA,1,6,2,1,2,1,1,5,12,5,4000,12,1
"6756",3204020132017,1,1,1,53,1,1,2,1,1,2,1,2,2,1,1,6,9,4,11200,12,6
"6757",3204020132017,3,2,3,14,1,1,1,1,1,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"6758",3204020132017,6,1,3,9,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6759",3204020132017,4,2,3,13,1,1,1,1,1,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"6760",3204020132017,5,2,3,9,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6761",3204020132017,2,2,2,37,1,2,NA,NA,1,3,1,2,2,1,1,6,5,5,10000,12,1
"6762",3204020132018,1,1,1,40,1,2,NA,NA,1,1,7,NA,NA,NA,8,2,12,5,7000,12,6
"6763",3204020132018,4,2,3,12,1,1,1,1,1,5,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"6764",3204020132018,6,2,3,8,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6765",3204020132018,5,2,3,8,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6766",3204020132018,3,2,3,14,1,1,1,1,1,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"6767",3204020132018,2,2,2,36,1,2,NA,NA,1,1,7,NA,NA,NA,8,2,12,5,2000,12,1
"6768",3204020132019,8,2,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6769",3204020132019,4,2,3,16,1,1,1,1,1,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"6770",3204020132019,2,2,2,40,1,2,NA,NA,1,1,2,1,2,2,1,5,12,6,5000,12,2
"6771",3204020132019,5,1,3,14,1,1,1,1,1,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"6772",3204020132019,1,1,1,43,1,1,2,1,1,1,2,1,1,2,1,5,12,6,5000,12,6
"6773",3204020132019,7,2,3,9,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6774",3204020132019,3,1,3,18,1,1,2,1,1,5,2,2,1,1,1,5,12,6,2000,12,6
"6775",3204020132019,6,1,3,12,1,1,1,1,1,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"6776",3204020132020,1,1,1,43,1,2,NA,NA,1,1,2,2,1,2,1,2,12,5,3000,12,6
"6777",3204020132020,5,1,3,14,1,1,1,1,1,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"6778",3204020132020,2,2,2,41,1,2,NA,NA,1,1,2,2,1,1,1,2,12,5,3000,12,1
"6779",3204020132020,7,2,3,7,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6780",3204020132020,6,1,3,11,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6781",3204020132020,8,2,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6782",3204020132020,3,2,3,18,1,2,NA,NA,1,5,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"6783",3204020132020,4,1,3,17,1,1,1,1,1,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"6784",3204020132021,1,1,1,37,1,1,2,2,1,1,2,1,1,4,1,5,12,5,50000,12,6
"6785",3204020132021,2,2,2,36,1,1,2,1,1,1,2,1,1,4,1,5,12,5,50000,12,1
"6786",3204020132021,3,2,3,16,1,1,1,2,1,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"6787",3204020132021,4,2,3,14,1,1,1,1,1,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"6788",3204020132021,6,2,3,11,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6789",3204020132021,5,2,3,12,1,1,1,1,1,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"6790",3204020132022,1,1,1,38,1,1,2,2,1,1,2,1,2,2,1,5,10,5,10000,12,2
"6791",3204020132023,3,2,3,21,1,1,1,3,1,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"6792",3204020132023,2,2,2,60,1,1,2,1,1,1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"6793",3204020132023,6,2,3,14,1,1,1,1,1,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"6794",3204020132023,5,2,3,16,1,1,1,2,1,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"6795",3204020132023,4,2,3,19,1,1,1,3,1,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"6796",3204020132023,1,1,1,63,1,1,2,1,1,1,2,1,2,4,1,5,12,3,30000,12,6
"6797",3204020132024,4,2,3,9,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6798",3204020132024,2,2,2,30,1,1,2,1,1,1,2,1,2,1,1,5,9,5,888,12,1
"6799",3204020132024,3,2,3,11,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6800",3204020132024,1,1,1,33,1,1,2,1,1,1,2,1,2,1,1,5,9,5,888,12,6
"6801",3204020132024,5,1,3,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6802",3204020232001,3,2,3,16,1,1,1,2,1,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"6803",3204020232001,5,1,3,11,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6804",3204020232001,1,1,1,38,1,1,2,2,1,1,7,NA,NA,NA,20,4,12,3,12000,12,6
"6805",3204020232001,6,1,3,8,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6806",3204020232001,4,1,3,14,1,1,1,1,1,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"6807",3204020232001,2,2,2,43,1,1,2,1,1,1,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"6808",3204020232001,7,1,3,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6809",3204020232001,8,2,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6810",3204020232002,3,2,3,13,1,1,1,1,1,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"6811",3204020232002,6,2,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6812",3204020232002,5,1,3,6,1,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6813",3204020232002,2,2,2,34,1,1,2,1,1,1,7,NA,NA,NA,1,6,12,5,16000,12,1
"6814",3204020232002,1,1,1,34,1,1,2,1,1,1,7,NA,NA,NA,1,6,12,6,18000,12,6
"6815",3204020232002,4,1,3,9,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6816",3204020232003,1,1,1,45,1,1,2,1,1,1,2,2,1,1,1,6,12,6,20000,12,6
"6817",3204020232003,3,2,3,19,1,1,1,1,1,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"6818",3204020232003,4,2,3,17,1,1,1,1,1,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"6819",3204020232003,2,2,2,38,1,1,2,1,1,1,2,1,1,1,1,5,12,6,10000,12,1
"6820",3204020232004,1,1,1,39,1,1,2,1,1,1,2,2,2,1,1,6,12,4,14000,12,6
"6821",3204020232004,3,1,3,11,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6822",3204020232004,4,1,3,9,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6823",3204020232004,6,2,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6824",3204020232004,2,2,2,34,1,1,2,1,1,1,7,NA,NA,NA,1,6,12,5,8000,12,1
"6825",3204020232004,5,2,3,7,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6826",3204020232005,5,1,3,19,1,1,1,2,1,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"6827",3204020232005,1,1,1,60,1,1,2,1,1,1,1,2,2,1,6,2,5,3,24000,12,6
"6828",3204020232005,6,2,3,16,1,1,1,2,1,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"6829",3204020232005,3,2,3,25,1,1,2,1,1,5,2,2,2,1,1,5,9,5,888,12,1
"6830",3204020232005,4,1,3,22,1,1,2,3,1,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"6831",3204020232005,2,2,2,55,1,1,2,1,1,1,2,1,2,1,1,5,9,5,10000,12,1
"6832",3204020232005,7,1,3,13,1,1,1,1,1,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"6833",3204020232006,1,1,1,32,1,1,2,1,1,1,2,2,2,888,1,6,12,3,8000,12,2
"6834",3204020232006,4,2,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6835",3204020232006,2,2,2,30,1,1,2,1,1,1,2,2,2,888,1,6,12,3,15000,12,1
"6836",3204020232006,3,1,3,6,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6837",3204020232007,5,2,3,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6838",3204020232007,6,1,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6839",3204020232007,3,1,3,12,1,1,1,1,1,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"6840",3204020232007,2,2,2,32,1,1,2,1,1,1,1,2,1,1,1,5,12,6,60000,12,1
"6841",3204020232007,1,1,1,33,1,1,1,5,1,1,1,1,1,1,8,2,12,5,150000,12,6
