,CommunityID,HI_1,HI_2,HI_3,HI_4,HI_5,HI_6,a8,G1,G2,G2_1,G3,G3_other,G4,G5,G6,G7
1362,04390300601,4,39,3,6,1,2,1,3,Wood/Twigs,1,12.0,,,1.0,,
1363,04390300601,4,39,3,6,1,2,1,4,Charcoal	,1,4.0,,100.0,2.0,75.0,120.0
1364,04390300601,4,39,3,6,1,2,1,5,Kerosene,1,7.0,,24.0,2.0,24.0,30.0
1365,04390300601,4,39,3,6,1,2,1,6,Diesel,2,,,,,,
1366,04390300601,4,39,3,6,1,2,1,7,Coal/Lignite,2,,,,,,
1367,04390300601,4,39,3,6,1,2,1,8,Ethanol/Biogas,2,,,,,,
1368,04390300601,4,39,3,6,1,2,1,9,Animal waste/dung,1,5.0,,,2.0,,
1369,04390300601,4,39,3,6,1,2,1,10,Briquette/pellet,2,,,,,,
1370,04390302201,4,39,3,22,1,2,1,1,LPG/cooking gas,2,,,,,,
1371,04390302201,4,39,3,22,1,2,1,2,Electricity,1,15.0,,,1.0,,
1372,04390302201,4,39,3,22,1,2,1,3,Wood/Twigs,2,,,,,,
1373,04390302201,4,39,3,22,1,2,1,4,Charcoal	,1,4.0,,15.0,2.0,1.2,1.5
1374,04390302201,4,39,3,22,1,2,1,5,Kerosene,2,,,,,,
1375,04390302201,4,39,3,22,1,2,1,6,Diesel,1,7.0,,65.0,2.0,60.0,65.0
1376,04390302201,4,39,3,22,1,2,1,7,Coal/Lignite,2,,,,,,
1377,04390302201,4,39,3,22,1,2,1,8,Ethanol/Biogas,2,,,,,,
1378,04390302201,4,39,3,22,1,2,1,9,Animal waste/dung,1,5.0,,,1.0,,
1379,04390302201,4,39,3,22,1,2,1,10,Briquette/pellet,2,,,,,,
1380,04391000302,4,39,10,3,2,2,1,1,LPG/cooking gas,2,,,,,,
1381,04391000302,4,39,10,3,2,2,1,2,Electricity,2,,,,,,
1382,04391000302,4,39,10,3,2,2,1,3,Wood/Twigs,1,12.0,,,2.0,,
1383,04391000302,4,39,10,3,2,2,1,4,Charcoal	,1,4.0,,120.0,2.0,80.0,120.0
1384,04391000302,4,39,10,3,2,2,1,5,Kerosene,2,,,,,,
1385,04391000302,4,39,10,3,2,2,1,6,Diesel,1,7.0,,36.0,2.0,36.0,45.0
1386,04391000302,4,39,10,3,2,2,1,7,Coal/Lignite,2,,,,,,
1387,04391000302,4,39,10,3,2,2,1,8,Ethanol/Biogas,2,,,,,,
1388,04391000302,4,39,10,3,2,2,1,9,Animal waste/dung,2,,,,,,
1389,04391000302,4,39,10,3,2,2,1,10,Briquette/pellet,2,,,,,,
1390,05400100401,5,40,1,4,1,2,6,1,LPG/cooking gas,2,,,,,,
1391,05400100401,5,40,1,4,1,2,6,2,Electricity,1,15.0,,0.59,1.0,,
1392,05400100401,5,40,1,4,1,2,6,3,Wood/Twigs,1,12.0,,50.0,2.0,25.0,65.0
1393,05400100401,5,40,1,4,1,2,6,4,Charcoal	,1,5.0,,75.0,2.0,70.0,95.0
1394,05400100401,5,40,1,4,1,2,6,5,Kerosene,2,,,,,,
1395,05400100401,5,40,1,4,1,2,6,6,Diesel,2,,,,,,
1396,05400100401,5,40,1,4,1,2,6,7,Coal/Lignite,2,,,,,,
1397,05400100401,5,40,1,4,1,2,6,8,Ethanol/Biogas,2,,,,,,
1398,05400100401,5,40,1,4,1,2,6,9,Animal waste/dung,2,,,,,,
1399,05400100401,5,40,1,4,1,2,6,10,Briquette/pellet,2,,,,,,
1400,05400101101,5,40,1,11,1,2,8,1,LPG/cooking gas,2,,,,,,
1401,05400101101,5,40,1,11,1,2,8,2,Electricity,2,,,,,,
1402,05400101101,5,40,1,11,1,2,8,3,Wood/Twigs,2,,,,,,
1403,05400101101,5,40,1,11,1,2,8,4,Charcoal	,1,5.0,,95.0,2.0,75.0,120.0
1404,05400101101,5,40,1,11,1,2,8,5,Kerosene,2,,,,,,
1405,05400101101,5,40,1,11,1,2,8,6,Diesel,2,,,,,,
1406,05400101101,5,40,1,11,1,2,8,7,Coal/Lignite,2,,,,,,
1407,05400101101,5,40,1,11,1,2,8,8,Ethanol/Biogas,2,,,,,,
1408,05400101101,5,40,1,11,1,2,8,9,Animal waste/dung,2,,,,,,
1409,05400101101,5,40,1,11,1,2,8,10,Briquette/pellet,2,,,,,,
1410,05400101201,5,40,1,12,1,2,7,1,LPG/cooking gas,2,,,,,,
1411,05400101201,5,40,1,12,1,2,7,2,Electricity,1,15.0,,,1.0,,
1412,05400101201,5,40,1,12,1,2,7,3,Wood/Twigs,1,3.0,,35.0,1.0,,
1413,05400101201,5,40,1,12,1,2,7,4,Charcoal	,1,5.0,,75.0,1.0,,
1414,05400101201,5,40,1,12,1,2,7,5,Kerosene,2,,,,,,
1415,05400101201,5,40,1,12,1,2,7,6,Diesel,2,,,,,,
1416,05400101201,5,40,1,12,1,2,7,7,Coal/Lignite,2,,,,,,
1417,05400101201,5,40,1,12,1,2,7,8,Ethanol/Biogas,2,,,,,,
1418,05400101201,5,40,1,12,1,2,7,9,Animal waste/dung,2,,,,,,
1419,05400101201,5,40,1,12,1,2,7,10,Briquette/pellet,2,,,,,,
1420,05400300103,5,40,3,1,3,1,3,1,LPG/cooking gas,2,,,,,,
1421,05400300103,5,40,3,1,3,1,3,2,Electricity,1,15.0,,0.5,1.0,,
1422,05400300103,5,40,3,1,3,1,3,3,Wood/Twigs,1,11.0,,75.0,2.0,50.0,90.0
1423,05400300103,5,40,3,1,3,1,3,4,Charcoal	,1,4.0,,10.0,1.0,,
1424,05400300103,5,40,3,1,3,1,3,5,Kerosene,2,,,,,,
1425,05400300103,5,40,3,1,3,1,3,6,Diesel,2,,,,,,
1426,05400300103,5,40,3,1,3,1,3,7,Coal/Lignite,2,,,,,,
1427,05400300103,5,40,3,1,3,1,3,8,Ethanol/Biogas,2,,,,,,
1428,05400300103,5,40,3,1,3,1,3,9,Animal waste/dung,2,,,,,,
1429,05400300103,5,40,3,1,3,1,3,10,Briquette/pellet,2,,,,,,
1430,05400301101,5,40,3,11,1,2,1,1,LPG/cooking gas,2,,,,,,
1431,05400301101,5,40,3,11,1,2,1,2,Electricity,2,,,,,,
1432,05400301101,5,40,3,11,1,2,1,3,Wood/Twigs,2,,,,,,
1433,05400301101,5,40,3,11,1,2,1,4,Charcoal	,2,,,,,,
1434,05400301101,5,40,3,11,1,2,1,5,Kerosene,2,,,,,,
1435,05400301101,5,40,3,11,1,2,1,6,Diesel,2,,,,,,
1436,05400301101,5,40,3,11,1,2,1,7,Coal/Lignite,2,,,,,,
1437,05400301101,5,40,3,11,1,2,1,8,Ethanol/Biogas,2,,,,,,
1438,05400301101,5,40,3,11,1,2,1,9,Animal waste/dung,2,,,,,,
1439,05400301101,5,40,3,11,1,2,1,10,Briquette/pellet,2,,,,,,
1440,05400401501,5,40,4,15,1,2,2,1,LPG/cooking gas,2,,,,,,
1441,05400401501,5,40,4,15,1,2,2,2,Electricity,2,,,,,,
1442,05400401501,5,40,4,15,1,2,2,3,Wood/Twigs,1,12.0,,40.0,2.0,40.0,60.0
1443,05400401501,5,40,4,15,1,2,2,4,Charcoal	,1,5.0,,10.0,2.0,10.0,12.0
1444,05400401501,5,40,4,15,1,2,2,5,Kerosene,2,,,,,,
1445,05400401501,5,40,4,15,1,2,2,6,Diesel,2,,,,,,
1446,05400401501,5,40,4,15,1,2,2,7,Coal/Lignite,2,,,,,,
1447,05400401501,5,40,4,15,1,2,2,8,Ethanol/Biogas,2,,,,,,
1448,05400401501,5,40,4,15,1,2,2,9,Animal waste/dung,2,,,,,,
1449,05400401501,5,40,4,15,1,2,2,10,Briquette/pellet,2,,,,,,
1450,05410415801,5,41,4,158,1,2,1,1,LPG/cooking gas,2,,,,,,
1451,05410415801,5,41,4,158,1,2,1,2,Electricity,1,15.0,,,2.0,,
1452,05410415801,5,41,4,158,1,2,1,3,Wood/Twigs,1,3.0,,35.0,2.0,25.0,55.0
1453,05410415801,5,41,4,158,1,2,1,4,Charcoal	,1,5.0,,45.0,2.0,35.0,90.0
1454,05410415801,5,41,4,158,1,2,1,5,Kerosene,2,,,,,,
1455,05410415801,5,41,4,158,1,2,1,6,Diesel,2,,,,,,
1456,05410415801,5,41,4,158,1,2,1,7,Coal/Lignite,2,,,,,,
1457,05410415801,5,41,4,158,1,2,1,8,Ethanol/Biogas,2,,,,,,
1458,05410415801,5,41,4,158,1,2,1,9,Animal waste/dung,2,,,,,,
1459,05410415801,5,41,4,158,1,2,1,10,Briquette/pellet,2,,,,,,
1460,05410603406,5,41,6,34,6,2,4,1,LPG/cooking gas,2,,,,,,
1461,05410603406,5,41,6,34,6,2,4,2,Electricity,2,,,,,,
1462,05410603406,5,41,6,34,6,2,4,3,Wood/Twigs,1,3.0,,70.0,2.0,50.0,90.0
1463,05410603406,5,41,6,34,6,2,4,4,Charcoal	,1,5.0,,90.0,1.0,,
1464,05410603406,5,41,6,34,6,2,4,5,Kerosene,2,,,,,,
1465,05410603406,5,41,6,34,6,2,4,6,Diesel,2,,,,,,
1466,05410603406,5,41,6,34,6,2,4,7,Coal/Lignite,2,,,,,,
1467,05410603406,5,41,6,34,6,2,4,8,Ethanol/Biogas,2,,,,,,
1468,05410603406,5,41,6,34,6,2,4,9,Animal waste/dung,2,,,,,,
1469,05410603406,5,41,6,34,6,2,4,10,Briquette/pellet,2,,,,,,
1470,05410700901,5,41,7,9,1,2,2,1,LPG/cooking gas,2,,,,,,
1471,05410700901,5,41,7,9,1,2,2,2,Electricity,2,,,,,,
1472,05410700901,5,41,7,9,1,2,2,3,Wood/Twigs,1,11.0,,45.0,2.0,20.0,50.0
1473,05410700901,5,41,7,9,1,2,2,4,Charcoal	,1,4.0,,90.0,1.0,,
1474,05410700901,5,41,7,9,1,2,2,5,Kerosene,2,,,,,,
1475,05410700901,5,41,7,9,1,2,2,6,Diesel,2,,,,,,
1476,05410700901,5,41,7,9,1,2,2,7,Coal/Lignite,2,,,,,,
1477,05410700901,5,41,7,9,1,2,2,8,Ethanol/Biogas,2,,,,,,
1478,05410700901,5,41,7,9,1,2,2,9,Animal waste/dung,2,,,,,,
1479,05410700901,5,41,7,9,1,2,2,10,Briquette/pellet,2,,,,,,
1480,05420299912,5,42,2,999,12,1,5,1,LPG/cooking gas,2,,,,,,
1481,05420299912,5,42,2,999,12,1,5,2,Electricity,1,15.0,,1.5,2.0,1.0,2.0
1482,05420299912,5,42,2,999,12,1,5,3,Wood/Twigs,1,11.0,,50.0,1.0,,
1483,05420299912,5,42,2,999,12,1,5,4,Charcoal	,1,5.0,,90.0,2.0,60.0,110.0
1484,05420299912,5,42,2,999,12,1,5,5,Kerosene,2,,,,,,
1485,05420299912,5,42,2,999,12,1,5,6,Diesel,2,,,,,,
1486,05420299912,5,42,2,999,12,1,5,7,Coal/Lignite,2,,,,,,
1487,05420299912,5,42,2,999,12,1,5,8,Ethanol/Biogas,2,,,,,,
1488,05420299912,5,42,2,999,12,1,5,9,Animal waste/dung,2,,,,,,
1489,05420299912,5,42,2,999,12,1,5,10,Briquette/pellet,2,,,,,,
1490,06460301303,6,46,3,13,3,2,13,1,LPG/cooking gas,2,,,,,,
1491,06460301303,6,46,3,13,3,2,13,2,Electricity,2,,,,,,
1492,06460301303,6,46,3,13,3,2,13,3,Wood/Twigs,1,11.0,,20.0,2.0,20.0,30.0
1493,06460301303,6,46,3,13,3,2,13,4,Charcoal	,1,2.0,,50.0,2.0,50.0,60.0
1494,06460301303,6,46,3,13,3,2,13,5,Kerosene,2,,,,,,
1495,06460301303,6,46,3,13,3,2,13,6,Diesel,2,,,,,,
1496,06460301303,6,46,3,13,3,2,13,7,Coal/Lignite,2,,,,,,
1497,06460301303,6,46,3,13,3,2,13,8,Ethanol/Biogas,2,,,,,,
1498,06460301303,6,46,3,13,3,2,13,9,Animal waste/dung,1,10.0,,,1.0,,
1499,06460301303,6,46,3,13,3,2,13,10,Briquette/pellet,2,,,,,,
1500,06460500108,6,46,5,1,8,1,5,1,LPG/cooking gas,2,,,,,,
1501,06460500108,6,46,5,1,8,1,5,2,Electricity,2,,,,,,
1502,06460500108,6,46,5,1,8,1,5,3,Wood/Twigs,1,12.0,,50.0,2.0,50.0,60.0
1503,06460500108,6,46,5,1,8,1,5,4,Charcoal	,1,4.0,,85.0,2.0,80.0,90.0
1504,06460500108,6,46,5,1,8,1,5,5,Kerosene,2,,,,,,
1505,06460500108,6,46,5,1,8,1,5,6,Diesel,2,,,,,,
1506,06460500108,6,46,5,1,8,1,5,7,Coal/Lignite,2,,,,,,
1507,06460500108,6,46,5,1,8,1,5,8,Ethanol/Biogas,2,,,,,,
1508,06460500108,6,46,5,1,8,1,5,9,Animal waste/dung,2,,,,,,
1509,06460500108,6,46,5,1,8,1,5,10,Briquette/pellet,2,,,,,,
1510,06460701104,6,46,7,11,4,2,12,1,LPG/cooking gas,2,,,,,,
1511,06460701104,6,46,7,11,4,2,12,2,Electricity,2,,,,,,
1512,06460701104,6,46,7,11,4,2,12,3,Wood/Twigs,1,11.0,,15.0,2.0,15.0,30.0
1513,06460701104,6,46,7,11,4,2,12,4,Charcoal	,1,2.0,,48.0,2.0,46.0,59.0
1514,06460701104,6,46,7,11,4,2,12,5,Kerosene,2,,,,,,
1515,06460701104,6,46,7,11,4,2,12,6,Diesel,2,,,,,,
1516,06460701104,6,46,7,11,4,2,12,7,Coal/Lignite,2,,,,,,
1517,06460701104,6,46,7,11,4,2,12,8,Ethanol/Biogas,2,,,,,,
1518,06460701104,6,46,7,11,4,2,12,9,Animal waste/dung,2,,,,,,
1519,06460701104,6,46,7,11,4,2,12,10,Briquette/pellet,2,,,,,,
1520,06460701302,6,46,7,13,2,2,11,1,LPG/cooking gas,2,,,,,,
1521,06460701302,6,46,7,13,2,2,11,2,Electricity,2,,,,,,
1522,06460701302,6,46,7,13,2,2,11,3,Wood/Twigs,1,10.0,,5.0,2.0,5.0,10.0
1523,06460701302,6,46,7,13,2,2,11,4,Charcoal	,1,2.0,,45.0,2.0,45.0,80.0
1524,06460701302,6,46,7,13,2,2,11,5,Kerosene,2,,,,,,
1525,06460701302,6,46,7,13,2,2,11,6,Diesel,2,,,,,,
1526,06460701302,6,46,7,13,2,2,11,7,Coal/Lignite,2,,,,,,
1527,06460701302,6,46,7,13,2,2,11,8,Ethanol/Biogas,2,,,,,,
1528,06460701302,6,46,7,13,2,2,11,9,Animal waste/dung,1,10.0,,,1.0,,
1529,06460701302,6,46,7,13,2,2,11,10,Briquette/pellet,2,,,,,,
1530,06470300204,6,47,3,2,4,1,2,1,LPG/cooking gas,1,7.0,,15.0,2.0,15.0,30.0
1531,06470300204,6,47,3,2,4,1,2,2,Electricity,1,15.0,,,2.0,,
1532,06470300204,6,47,3,2,4,1,2,3,Wood/Twigs,1,3.0,,68.0,2.0,60.0,68.0
1533,06470300204,6,47,3,2,4,1,2,4,Charcoal	,1,2.0,,24.0,2.0,20.0,24.0
1534,06470300204,6,47,3,2,4,1,2,5,Kerosene,2,,,,,,
1535,06470300204,6,47,3,2,4,1,2,6,Diesel,2,,,,,,
1536,06470300204,6,47,3,2,4,1,2,7,Coal/Lignite,2,,,,,,
1537,06470300204,6,47,3,2,4,1,2,8,Ethanol/Biogas,2,,,,,,
1538,06470300204,6,47,3,2,4,1,2,9,Animal waste/dung,2,,,,,,
1539,06470300204,6,47,3,2,4,1,2,10,Briquette/pellet,2,,,,,,
1540,06470300314,6,47,3,3,14,1,3,1,LPG/cooking gas,2,,,,,,
1541,06470300314,6,47,3,3,14,1,3,2,Electricity,1,15.0,,,2.0,,
1542,06470300314,6,47,3,3,14,1,3,3,Wood/Twigs,1,11.0,,30.0,2.0,30.0,50.0
1543,06470300314,6,47,3,3,14,1,3,4,Charcoal	,1,2.0,,20.0,2.0,16.0,18.0
1544,06470300314,6,47,3,3,14,1,3,5,Kerosene,2,,,,,,
1545,06470300314,6,47,3,3,14,1,3,6,Diesel,2,,,,,,
1546,06470300314,6,47,3,3,14,1,3,7,Coal/Lignite,2,,,,,,
1547,06470300314,6,47,3,3,14,1,3,8,Ethanol/Biogas,2,,,,,,
1548,06470300314,6,47,3,3,14,1,3,9,Animal waste/dung,2,,,,,,
1549,06470300314,6,47,3,3,14,1,3,10,Briquette/pellet,2,,,,,,
1550,06470301201,6,47,3,12,1,2,1,1,LPG/cooking gas,2,,,,,,
1551,06470301201,6,47,3,12,1,2,1,2,Electricity,2,,,,,,
1552,06470301201,6,47,3,12,1,2,1,3,Wood/Twigs,1,12.0,,,1.0,,
1553,06470301201,6,47,3,12,1,2,1,4,Charcoal	,2,,,,,,
1554,06470301201,6,47,3,12,1,2,1,5,Kerosene,2,,,,,,
1555,06470301201,6,47,3,12,1,2,1,6,Diesel,2,,,,,,
1556,06470301201,6,47,3,12,1,2,1,7,Coal/Lignite,2,,,,,,
1557,06470301201,6,47,3,12,1,2,1,8,Ethanol/Biogas,2,,,,,,
1558,06470301201,6,47,3,12,1,2,1,9,Animal waste/dung,2,,,,,,
1559,06470301201,6,47,3,12,1,2,1,10,Briquette/pellet,2,,,,,,
1560,06470305101,6,47,3,51,1,2,1,1,LPG/cooking gas,2,,,,,,
1561,06470305101,6,47,3,51,1,2,1,2,Electricity,2,,,,,,
1562,06470305101,6,47,3,51,1,2,1,3,Wood/Twigs,1,11.0,,,1.0,,
1563,06470305101,6,47,3,51,1,2,1,4,Charcoal	,1,5.0,,75.0,2.0,75.0,80.0
1564,06470305101,6,47,3,51,1,2,1,5,Kerosene,2,,,,,,
1565,06470305101,6,47,3,51,1,2,1,6,Diesel,2,,,,,,
1566,06470305101,6,47,3,51,1,2,1,7,Coal/Lignite,2,,,,,,
1567,06470305101,6,47,3,51,1,2,1,8,Ethanol/Biogas,1,7.0,,24.0,2.0,24.0,30.0
1568,06470305101,6,47,3,51,1,2,1,9,Animal waste/dung,2,,,,,,
1569,06470305101,6,47,3,51,1,2,1,10,Briquette/pellet,2,,,,,,
1570,06480200101,6,48,2,1,1,1,1,1,LPG/cooking gas,1,7.0,,20.0,2.0,20.0,25.0
1571,06480200101,6,48,2,1,1,1,1,2,Electricity,2,,,,,,
1572,06480200101,6,48,2,1,1,1,1,3,Wood/Twigs,1,3.0,,75.0,2.0,60.0,88.0
1573,06480200101,6,48,2,1,1,1,1,4,Charcoal	,1,2.0,,26.0,2.0,23.0,24.0
1574,06480200101,6,48,2,1,1,1,1,5,Kerosene,2,,,,,,
1575,06480200101,6,48,2,1,1,1,1,6,Diesel,2,,,,,,
1576,06480200101,6,48,2,1,1,1,1,7,Coal/Lignite,2,,,,,,
1577,06480200101,6,48,2,1,1,1,1,8,Ethanol/Biogas,2,,,,,,
1578,06480200101,6,48,2,1,1,1,1,9,Animal waste/dung,2,,,,,,
1579,06480200101,6,48,2,1,1,1,1,10,Briquette/pellet,2,,,,,,
1580,06480201401,6,48,2,14,1,2,1,1,LPG/cooking gas,2,,,,,,
1581,06480201401,6,48,2,14,1,2,1,2,Electricity,2,,,,,,
1582,06480201401,6,48,2,14,1,2,1,3,Wood/Twigs,1,11.0,,,1.0,,
1583,06480201401,6,48,2,14,1,2,1,4,Charcoal	,2,,,,,,
1584,06480201401,6,48,2,14,1,2,1,5,Kerosene,2,,,,,,
1585,06480201401,6,48,2,14,1,2,1,6,Diesel,2,,,,,,
1586,06480201401,6,48,2,14,1,2,1,7,Coal/Lignite,2,,,,,,
1587,06480201401,6,48,2,14,1,2,1,8,Ethanol/Biogas,2,,,,,,
1588,06480201401,6,48,2,14,1,2,1,9,Animal waste/dung,2,,,,,,
1589,06480201401,6,48,2,14,1,2,1,10,Briquette/pellet,2,,,,,,
1590,06490800103,6,49,8,1,3,1,4,1,LPG/cooking gas,1,7.0,,20.0,2.0,20.0,25.0
1591,06490800103,6,49,8,1,3,1,4,2,Electricity,2,,,,,,
1592,06490800103,6,49,8,1,3,1,4,3,Wood/Twigs,1,3.0,,80.0,2.0,70.0,90.0
1593,06490800103,6,49,8,1,3,1,4,4,Charcoal	,2,,,,,,
1594,06490800103,6,49,8,1,3,1,4,5,Kerosene,2,,,,,,
1595,06490800103,6,49,8,1,3,1,4,6,Diesel,2,,,,,,
1596,06490800103,6,49,8,1,3,1,4,7,Coal/Lignite,2,,,,,,
1597,06490800103,6,49,8,1,3,1,4,8,Ethanol/Biogas,2,,,,,,
1598,06490800103,6,49,8,1,3,1,4,9,Animal waste/dung,2,,,,,,
1599,06490800103,6,49,8,1,3,1,4,10,Briquette/pellet,2,,,,,,
1600,07500600204,7,50,6,2,4,2,2,1,LPG/cooking gas,2,,,,,,
1601,07500600204,7,50,6,2,4,2,2,2,Electricity,2,,,,,,
1602,07500600204,7,50,6,2,4,2,2,3,Wood/Twigs,1,12.0,,20.0,2.0,10.0,20.0
1603,07500600204,7,50,6,2,4,2,2,4,Charcoal	,2,,,,,,
1604,07500600204,7,50,6,2,4,2,2,5,Kerosene,1,7.0,,16.0,2.0,15.0,18.0
1605,07500600204,7,50,6,2,4,2,2,6,Diesel,2,,,,,,
1606,07500600204,7,50,6,2,4,2,2,7,Coal/Lignite,2,,,,,,
1607,07500600204,7,50,6,2,4,2,2,8,Ethanol/Biogas,2,,,,,,
1608,07500600204,7,50,6,2,4,2,2,9,Animal waste/dung,2,,,,,,
1609,07500600204,7,50,6,2,4,2,2,10,Briquette/pellet,2,,,,,,
1610,07500601802,7,50,6,18,2,2,1,1,LPG/cooking gas,2,,,,,,
1611,07500601802,7,50,6,18,2,2,1,2,Electricity,1,15.0,,20.0,1.0,,
1612,07500601802,7,50,6,18,2,2,1,3,Wood/Twigs,1,12.0,,25.0,1.0,,
1613,07500601802,7,50,6,18,2,2,1,4,Charcoal	,2,,,,,,
1614,07500601802,7,50,6,18,2,2,1,5,Kerosene,1,7.0,,18.0,1.0,,
1615,07500601802,7,50,6,18,2,2,1,6,Diesel,2,,,,,,
1616,07500601802,7,50,6,18,2,2,1,7,Coal/Lignite,2,,,,,,
1617,07500601802,7,50,6,18,2,2,1,8,Ethanol/Biogas,2,,,,,,
1618,07500601802,7,50,6,18,2,2,1,9,Animal waste/dung,1,16.0,kirchat,15.0,2.0,7.0,15.0
1619,07500601802,7,50,6,18,2,2,1,10,Briquette/pellet,2,,,,,,
1620,07500901704,7,50,9,17,4,2,3,1,LPG/cooking gas,2,,,,,,
1621,07500901704,7,50,9,17,4,2,3,2,Electricity,1,15.0,,15.0,1.0,,
1622,07500901704,7,50,9,17,4,2,3,3,Wood/Twigs,1,11.0,,15.0,1.0,,
1623,07500901704,7,50,9,17,4,2,3,4,Charcoal	,2,,,,,,
1624,07500901704,7,50,9,17,4,2,3,5,Kerosene,1,7.0,,22.0,1.0,,
1625,07500901704,7,50,9,17,4,2,3,6,Diesel,2,,,,,,
1626,07500901704,7,50,9,17,4,2,3,7,Coal/Lignite,2,,,,,,
1627,07500901704,7,50,9,17,4,2,3,8,Ethanol/Biogas,2,,,,,,
1628,07500901704,7,50,9,17,4,2,3,9,Animal waste/dung,2,,,,,,
1629,07500901704,7,50,9,17,4,2,3,10,Briquette/pellet,2,,,,,,
1630,07501400105,7,50,14,1,5,1,1,1,LPG/cooking gas,2,,,,,,
1631,07501400105,7,50,14,1,5,1,1,2,Electricity,1,15.0,,1.67,1.0,,
1632,07501400105,7,50,14,1,5,1,1,3,Wood/Twigs,1,11.0,,50.0,2.0,40.0,90.0
1633,07501400105,7,50,14,1,5,1,1,4,Charcoal	,1,4.0,,90.0,2.0,70.0,120.0
1634,07501400105,7,50,14,1,5,1,1,5,Kerosene,1,7.0,,20.0,2.0,18.0,23.0
1635,07501400105,7,50,14,1,5,1,1,6,Diesel,1,7.0,,22.0,2.0,20.0,25.0
1636,07501400105,7,50,14,1,5,1,1,7,Coal/Lignite,2,,,,,,
1637,07501400105,7,50,14,1,5,1,1,8,Ethanol/Biogas,2,,,,,,
1638,07501400105,7,50,14,1,5,1,1,9,Animal waste/dung,2,,,,,,
1639,07501400105,7,50,14,1,5,1,1,10,Briquette/pellet,2,,,,,,
1640,07510100104,7,51,1,1,4,1,1,1,LPG/cooking gas,2,,,,,,
1641,07510100104,7,51,1,1,4,1,1,2,Electricity,2,,,,,,
1642,07510100104,7,51,1,1,4,1,1,3,Wood/Twigs,1,11.0,,30.0,2.0,25.0,50.0
1643,07510100104,7,51,1,1,4,1,1,4,Charcoal	,1,5.0,,50.0,2.0,40.0,70.0
1644,07510100104,7,51,1,1,4,1,1,5,Kerosene,2,,,,,,
1645,07510100104,7,51,1,1,4,1,1,6,Diesel,1,7.0,,19.0,2.0,18.0,22.0
1646,07510100104,7,51,1,1,4,1,1,7,Coal/Lignite,2,,,,,,
1647,07510100104,7,51,1,1,4,1,1,8,Ethanol/Biogas,2,,,,,,
1648,07510100104,7,51,1,1,4,1,1,9,Animal waste/dung,2,,,,,,
1649,07510100104,7,51,1,1,4,1,1,10,Briquette/pellet,2,,,,,,
1650,07511000702,7,51,10,7,2,2,4,1,LPG/cooking gas,2,,,,,,
1651,07511000702,7,51,10,7,2,2,4,2,Electricity,1,15.0,,0.27,1.0,,
1652,07511000702,7,51,10,7,2,2,4,3,Wood/Twigs,1,12.0,,40.0,2.0,40.0,60.0
1653,07511000702,7,51,10,7,2,2,4,4,Charcoal	,2,,,,,,
1654,07511000702,7,51,10,7,2,2,4,5,Kerosene,1,7.0,,36.0,2.0,30.0,36.0
1655,07511000702,7,51,10,7,2,2,4,6,Diesel,2,,,,,,
1656,07511000702,7,51,10,7,2,2,4,7,Coal/Lignite,2,,,,,,
1657,07511000702,7,51,10,7,2,2,4,8,Ethanol/Biogas,2,,,,,,
1658,07511000702,7,51,10,7,2,2,4,9,Animal waste/dung,1,16.0,Basket,10.0,2.0,8.0,10.0
1659,07511000702,7,51,10,7,2,2,4,10,Briquette/pellet,2,,,,,,
1660,07511100128,7,51,11,1,28,1,1,1,LPG/cooking gas,2,,,,,,
1661,07511100128,7,51,11,1,28,1,1,2,Electricity,2,,,,,,
1662,07511100128,7,51,11,1,28,1,1,3,Wood/Twigs,1,11.0,,50.0,2.0,35.0,70.0
1663,07511100128,7,51,11,1,28,1,1,4,Charcoal	,1,4.0,,80.0,2.0,60.0,100.0
1664,07511100128,7,51,11,1,28,1,1,5,Kerosene,2,,,,,,
1665,07511100128,7,51,11,1,28,1,1,6,Diesel,1,7.0,,18.0,2.0,17.0,20.0
1666,07511100128,7,51,11,1,28,1,1,7,Coal/Lignite,2,,,,,,
1667,07511100128,7,51,11,1,28,1,1,8,Ethanol/Biogas,2,,,,,,
1668,07511100128,7,51,11,1,28,1,1,9,Animal waste/dung,2,,,,,,
1669,07511100128,7,51,11,1,28,1,1,10,Briquette/pellet,2,,,,,,
1670,07511100224,7,51,11,2,24,1,1,1,LPG/cooking gas,2,,,,,,
1671,07511100224,7,51,11,2,24,1,1,2,Electricity,2,,,,,,
1672,07511100224,7,51,11,2,24,1,1,3,Wood/Twigs,1,12.0,,60.0,2.0,50.0,80.0
1673,07511100224,7,51,11,2,24,1,1,4,Charcoal	,1,4.0,,80.0,2.0,70.0,120.0
1674,07511100224,7,51,11,2,24,1,1,5,Kerosene,2,,,,,,
1675,07511100224,7,51,11,2,24,1,1,6,Diesel,1,7.0,,19.0,2.0,17.0,22.0
1676,07511100224,7,51,11,2,24,1,1,7,Coal/Lignite,2,,,,,,
1677,07511100224,7,51,11,2,24,1,1,8,Ethanol/Biogas,2,,,,,,
1678,07511100224,7,51,11,2,24,1,1,9,Animal waste/dung,2,,,,,,
1679,07511100224,7,51,11,2,24,1,1,10,Briquette/pellet,2,,,,,,
1680,07520100101,7,52,1,1,1,1,1,1,LPG/cooking gas,2,,,,,,
1681,07520100101,7,52,1,1,1,1,1,2,Electricity,2,,,,,,
