,CommunityID,HI_1,HI_2,HI_3,HI_4,HI_5,HI_6,A8,Item,KW_a,KW_b,KW_73,KW_74,KW_75
1570,07510100104,7,51,1,1,4,1,1,1,1,1.0,,,1.0
1571,07510100104,7,51,1,1,4,1,1,2,2,,2.0,2.0,
1572,07510100104,7,51,1,1,4,1,1,3,2,,2.0,2.0,
1573,07510100104,7,51,1,1,4,1,1,4,2,,2.0,2.0,
1574,07510100104,7,51,1,1,4,1,1,5,2,,2.0,2.0,
1575,07510100104,7,51,1,1,4,1,1,6,2,,2.0,2.0,
1576,07510100104,7,51,1,1,4,1,1,7,2,,2.0,2.0,
1577,07510100104,7,51,1,1,4,1,1,8,2,,2.0,2.0,
1578,07510100104,7,51,1,1,4,1,1,9,2,,2.0,2.0,
1579,07510100104,7,51,1,1,4,1,1,10,2,,2.0,2.0,
1580,07511000702,7,51,10,7,2,2,4,1,1,1.0,,,1.0
1581,07511000702,7,51,10,7,2,2,4,2,1,1.0,,,1.0
1582,07511000702,7,51,10,7,2,2,4,3,1,2.0,,,1.0
1583,07511000702,7,51,10,7,2,2,4,4,2,,1.0,1.0,
1584,07511000702,7,51,10,7,2,2,4,5,2,,1.0,1.0,
1585,07511000702,7,51,10,7,2,2,4,6,2,,2.0,1.0,
1586,07511000702,7,51,10,7,2,2,4,7,1,3.0,,,1.0
1587,07511000702,7,51,10,7,2,2,4,8,2,,2.0,1.0,
1588,07511000702,7,51,10,7,2,2,4,9,2,,2.0,1.0,
1589,07511000702,7,51,10,7,2,2,4,10,2,,2.0,1.0,
1590,07511100128,7,51,11,1,28,1,1,1,1,1.0,,,1.0
1591,07511100128,7,51,11,1,28,1,1,2,2,,2.0,2.0,
1592,07511100128,7,51,11,1,28,1,1,3,2,,2.0,2.0,
1593,07511100128,7,51,11,1,28,1,1,4,2,,2.0,2.0,
1594,07511100128,7,51,11,1,28,1,1,5,2,,2.0,2.0,
1595,07511100128,7,51,11,1,28,1,1,6,2,,2.0,2.0,
1596,07511100128,7,51,11,1,28,1,1,7,2,,2.0,2.0,
1597,07511100128,7,51,11,1,28,1,1,8,2,,2.0,1.0,
1598,07511100128,7,51,11,1,28,1,1,9,2,,2.0,2.0,
1599,07511100128,7,51,11,1,28,1,1,10,2,,2.0,2.0,
1600,07511100224,7,51,11,2,24,1,1,1,1,1.0,,,1.0
1601,07511100224,7,51,11,2,24,1,1,2,2,,2.0,1.0,
1602,07511100224,7,51,11,2,24,1,1,3,1,1.0,,,1.0
1603,07511100224,7,51,11,2,24,1,1,4,2,,2.0,1.0,
1604,07511100224,7,51,11,2,24,1,1,5,2,,2.0,1.0,
1605,07511100224,7,51,11,2,24,1,1,6,2,,2.0,1.0,
1606,07511100224,7,51,11,2,24,1,1,7,2,,2.0,1.0,
1607,07511100224,7,51,11,2,24,1,1,8,2,,2.0,1.0,
1608,07511100224,7,51,11,2,24,1,1,9,2,,2.0,1.0,
1609,07511100224,7,51,11,2,24,1,1,10,2,,2.0,1.0,
1610,07520100101,7,52,1,1,1,1,1,1,1,1.0,,,1.0
1611,07520100101,7,52,1,1,1,1,1,2,2,,2.0,2.0,
1612,07520100101,7,52,1,1,1,1,1,3,2,,2.0,2.0,
1613,07520100101,7,52,1,1,1,1,1,4,2,,2.0,2.0,
1614,07520100101,7,52,1,1,1,1,1,5,2,,2.0,2.0,
1615,07520100101,7,52,1,1,1,1,1,6,2,,2.0,2.0,
1616,07520100101,7,52,1,1,1,1,1,7,2,,2.0,2.0,
1617,07520100101,7,52,1,1,1,1,1,8,2,,2.0,2.0,
1618,07520100101,7,52,1,1,1,1,1,9,2,,2.0,2.0,
1619,07520100101,7,52,1,1,1,1,1,10,2,,2.0,2.0,
1620,07520301304,7,52,3,13,4,2,18,1,2,,1.0,1.0,
1621,07520301304,7,52,3,13,4,2,18,2,2,,1.0,1.0,
1622,07520301304,7,52,3,13,4,2,18,3,2,,1.0,1.0,
1623,07520301304,7,52,3,13,4,2,18,4,2,,1.0,1.0,
1624,07520301304,7,52,3,13,4,2,18,5,2,,2.0,1.0,
1625,07520301304,7,52,3,13,4,2,18,6,2,,2.0,1.0,
1626,07520301304,7,52,3,13,4,2,18,7,2,,2.0,1.0,
1627,07520301304,7,52,3,13,4,2,18,8,2,,2.0,1.0,
1628,07520301304,7,52,3,13,4,2,18,9,2,,2.0,1.0,
1629,07520301304,7,52,3,13,4,2,18,10,2,,2.0,1.0,
1630,07520500901,7,52,5,9,1,2,17,1,2,,1.0,1.0,
1631,07520500901,7,52,5,9,1,2,17,2,2,,2.0,1.0,
1632,07520500901,7,52,5,9,1,2,17,3,2,,1.0,1.0,
1633,07520500901,7,52,5,9,1,2,17,4,2,,1.0,1.0,
1634,07520500901,7,52,5,9,1,2,17,5,2,,2.0,1.0,
1635,07520500901,7,52,5,9,1,2,17,6,2,,2.0,1.0,
1636,07520500901,7,52,5,9,1,2,17,7,2,,2.0,1.0,
1637,07520500901,7,52,5,9,1,2,17,8,2,,2.0,1.0,
1638,07520500901,7,52,5,9,1,2,17,9,2,,2.0,1.0,
1639,07520500901,7,52,5,9,1,2,17,10,2,,2.0,1.0,
1640,07520701406,7,52,7,14,6,2,19,1,1,2.0,,,1.0
1641,07520701406,7,52,7,14,6,2,19,2,1,1.0,,,1.0
1642,07520701406,7,52,7,14,6,2,19,3,1,2.0,,,1.0
1643,07520701406,7,52,7,14,6,2,19,4,2,,2.0,1.0,
1644,07520701406,7,52,7,14,6,2,19,5,2,,2.0,1.0,
1645,07520701406,7,52,7,14,6,2,19,6,2,,2.0,1.0,
1646,07520701406,7,52,7,14,6,2,19,7,2,,2.0,1.0,
1647,07520701406,7,52,7,14,6,2,19,8,2,,2.0,1.0,
1648,07520701406,7,52,7,14,6,2,19,9,2,,1.0,1.0,
1649,07520701406,7,52,7,14,6,2,19,10,2,,1.0,1.0,
1650,07530300603,7,53,3,6,3,2,1,1,2,,2.0,1.0,
1651,07530300603,7,53,3,6,3,2,1,2,2,,2.0,1.0,
1652,07530300603,7,53,3,6,3,2,1,3,2,,2.0,1.0,
1653,07530300603,7,53,3,6,3,2,1,4,2,,2.0,1.0,
1654,07530300603,7,53,3,6,3,2,1,5,2,,2.0,1.0,
1655,07530300603,7,53,3,6,3,2,1,6,2,,2.0,1.0,
1656,07530300603,7,53,3,6,3,2,1,7,2,,2.0,1.0,
1657,07530300603,7,53,3,6,3,2,1,8,2,,2.0,1.0,
1658,07530300603,7,53,3,6,3,2,1,9,2,,2.0,1.0,
1659,07530300603,7,53,3,6,3,2,1,10,2,,2.0,1.0,
1660,07530302901,7,53,3,29,1,2,2,1,2,,1.0,1.0,
1661,07530302901,7,53,3,29,1,2,2,2,2,,2.0,2.0,
1662,07530302901,7,53,3,29,1,2,2,3,2,,2.0,2.0,
1663,07530302901,7,53,3,29,1,2,2,4,2,,2.0,2.0,
1664,07530302901,7,53,3,29,1,2,2,5,2,,2.0,1.0,
1665,07530302901,7,53,3,29,1,2,2,6,2,,2.0,1.0,
1666,07530302901,7,53,3,29,1,2,2,7,2,,2.0,1.0,
1667,07530302901,7,53,3,29,1,2,2,8,2,,2.0,1.0,
1668,07530302901,7,53,3,29,1,2,2,9,2,,1.0,3.0,
1669,07530302901,7,53,3,29,1,2,2,10,2,,2.0,1.0,
1670,07530400605,7,53,4,6,5,1,1,1,1,2.0,,,1.0
1671,07530400605,7,53,4,6,5,1,1,2,1,2.0,,,2.0
1672,07530400605,7,53,4,6,5,1,1,3,1,3.0,,,1.0
1673,07530400605,7,53,4,6,5,1,1,4,2,,2.0,1.0,
1674,07530400605,7,53,4,6,5,1,1,5,2,,2.0,1.0,
1675,07530400605,7,53,4,6,5,1,1,6,2,,2.0,1.0,
1676,07530400605,7,53,4,6,5,1,1,7,2,,2.0,2.0,
1677,07530400605,7,53,4,6,5,1,1,8,2,,2.0,1.0,
1678,07530400605,7,53,4,6,5,1,1,9,2,,2.0,1.0,
1679,07530400605,7,53,4,6,5,1,1,10,2,,2.0,555.0,
1680,07540401003,7,54,4,10,3,2,4,1,1,23.0,,,2.0
1681,07540401003,7,54,4,10,3,2,4,2,1,2.0,,,2.0
1682,07540401003,7,54,4,10,3,2,4,3,1,10.0,,,2.0
1683,07540401003,7,54,4,10,3,2,4,4,2,,1.0,1.0,
1684,07540401003,7,54,4,10,3,2,4,5,2,,2.0,1.0,
1685,07540401003,7,54,4,10,3,2,4,6,2,,2.0,1.0,
1686,07540401003,7,54,4,10,3,2,4,7,1,2.0,,,1.0
1687,07540401003,7,54,4,10,3,2,4,8,2,,2.0,1.0,
1688,07540401003,7,54,4,10,3,2,4,9,2,,2.0,1.0,
1689,07540401003,7,54,4,10,3,2,4,10,2,,2.0,1.0,
1690,07540401303,7,54,4,13,3,2,3,1,2,,2.0,1.0,
1691,07540401303,7,54,4,13,3,2,3,2,2,,2.0,1.0,
1692,07540401303,7,54,4,13,3,2,3,3,2,,2.0,1.0,
1693,07540401303,7,54,4,13,3,2,3,4,2,,2.0,1.0,
1694,07540401303,7,54,4,13,3,2,3,5,2,,2.0,1.0,
1695,07540401303,7,54,4,13,3,2,3,6,2,,2.0,1.0,
1696,07540401303,7,54,4,13,3,2,3,7,2,,2.0,1.0,
1697,07540401303,7,54,4,13,3,2,3,8,2,,2.0,1.0,
1698,07540401303,7,54,4,13,3,2,3,9,2,,2.0,1.0,
1699,07540401303,7,54,4,13,3,2,3,10,2,,2.0,1.0,
1700,07540700103,7,54,7,1,3,1,1,1,2,,2.0,1.0,
1701,07540700103,7,54,7,1,3,1,1,2,2,,2.0,1.0,
1702,07540700103,7,54,7,1,3,1,1,3,2,,1.0,1.0,
1703,07540700103,7,54,7,1,3,1,1,4,2,,2.0,1.0,
1704,07540700103,7,54,7,1,3,1,1,5,2,,2.0,1.0,
1705,07540700103,7,54,7,1,3,1,1,6,2,,1.0,1.0,
1706,07540700103,7,54,7,1,3,1,1,7,2,,2.0,1.0,
1707,07540700103,7,54,7,1,3,1,1,8,1,2.0,,,2.0
1708,07540700103,7,54,7,1,3,1,1,9,2,,2.0,1.0,
1709,07540700103,7,54,7,1,3,1,1,10,2,,2.0,1.0,
1710,07540700315,7,54,7,3,15,1,3,1,1,5.0,,,1.0
1711,07540700315,7,54,7,3,15,1,3,2,1,5.0,,,1.0
1712,07540700315,7,54,7,3,15,1,3,3,1,1.0,,,1.0
1713,07540700315,7,54,7,3,15,1,3,4,2,,2.0,1.0,
1714,07540700315,7,54,7,3,15,1,3,5,2,,2.0,2.0,
1715,07540700315,7,54,7,3,15,1,3,6,2,,2.0,6.0,
1716,07540700315,7,54,7,3,15,1,3,7,2,,1.0,2.0,
1717,07540700315,7,54,7,3,15,1,3,8,1,1.0,,,1.0
1718,07540700315,7,54,7,3,15,1,3,9,2,,,,
1719,07540700315,7,54,7,3,15,1,3,10,2,,2.0,555.0,
1720,07550200101,7,55,2,1,1,2,16,1,1,1.0,,,1.0
1721,07550200101,7,55,2,1,1,2,16,2,2,,2.0,1.0,
1722,07550200101,7,55,2,1,1,2,16,3,2,,1.0,1.0,
1723,07550200101,7,55,2,1,1,2,16,4,2,,1.0,1.0,
1724,07550200101,7,55,2,1,1,2,16,5,2,,2.0,1.0,
1725,07550200101,7,55,2,1,1,2,16,6,2,,2.0,1.0,
1726,07550200101,7,55,2,1,1,2,16,7,2,,2.0,1.0,
1727,07550200101,7,55,2,1,1,2,16,8,2,,2.0,1.0,
1728,07550200101,7,55,2,1,1,2,16,9,2,,2.0,1.0,
1729,07550200101,7,55,2,1,1,2,16,10,2,,1.0,1.0,
1730,07550200109,7,55,2,1,9,1,1,1,1,1.0,,,1.0
1731,07550200109,7,55,2,1,9,1,1,2,2,,2.0,2.0,
1732,07550200109,7,55,2,1,9,1,1,3,2,,2.0,2.0,
1733,07550200109,7,55,2,1,9,1,1,4,2,,2.0,2.0,
1734,07550200109,7,55,2,1,9,1,1,5,2,,2.0,2.0,
1735,07550200109,7,55,2,1,9,1,1,6,2,,2.0,2.0,
1736,07550200109,7,55,2,1,9,1,1,7,2,,2.0,2.0,
1737,07550200109,7,55,2,1,9,1,1,8,2,,2.0,1.0,
1738,07550200109,7,55,2,1,9,1,1,9,2,,2.0,1.0,
1739,07550200109,7,55,2,1,9,1,1,10,2,,2.0,555.0,
1740,07551300102,7,55,13,1,2,1,1,1,1,2.0,,,1.0
1741,07551300102,7,55,13,1,2,1,1,2,1,3.0,,,1.0
1742,07551300102,7,55,13,1,2,1,1,3,1,1.0,,,1.0
1743,07551300102,7,55,13,1,2,1,1,4,2,,2.0,1.0,
1744,07551300102,7,55,13,1,2,1,1,5,2,,2.0,1.0,
1745,07551300102,7,55,13,1,2,1,1,6,2,,2.0,1.0,
1746,07551300102,7,55,13,1,2,1,1,7,2,,1.0,1.0,
1747,07551300102,7,55,13,1,2,1,1,8,2,,2.0,1.0,
1748,07551300102,7,55,13,1,2,1,1,9,1,1.0,,,1.0
1749,07551300102,7,55,13,1,2,1,1,10,2,,2.0,1.0,
1750,07551300206,7,55,13,2,6,1,1,1,1,1.0,,,1.0
1751,07551300206,7,55,13,2,6,1,1,2,2,,1.0,1.0,
1752,07551300206,7,55,13,2,6,1,1,3,2,,1.0,1.0,
1753,07551300206,7,55,13,2,6,1,1,4,2,,2.0,1.0,
1754,07551300206,7,55,13,2,6,1,1,5,2,,2.0,1.0,
1755,07551300206,7,55,13,2,6,1,1,6,1,1.0,,,1.0
1756,07551300206,7,55,13,2,6,1,1,7,2,,2.0,1.0,
1757,07551300206,7,55,13,2,6,1,1,8,2,,2.0,1.0,
1758,07551300206,7,55,13,2,6,1,1,9,1,1.0,,,1.0
1759,07551300206,7,55,13,2,6,1,1,10,2,,2.0,1.0,
1760,07551300314,7,55,13,3,14,1,1,1,2,,1.0,1.0,
1761,07551300314,7,55,13,3,14,1,1,2,2,,1.0,1.0,
1762,07551300314,7,55,13,3,14,1,1,3,1,1.0,,,2.0
1763,07551300314,7,55,13,3,14,1,1,4,2,,1.0,1.0,
1764,07551300314,7,55,13,3,14,1,1,5,2,,1.0,1.0,
1765,07551300314,7,55,13,3,14,1,1,6,2,,2.0,1.0,
1766,07551300314,7,55,13,3,14,1,1,7,2,,1.0,1.0,
1767,07551300314,7,55,13,3,14,1,1,8,2,,1.0,1.0,
1768,07551300314,7,55,13,3,14,1,1,9,2,,2.0,1.0,
1769,07551300314,7,55,13,3,14,1,1,10,2,,2.0,6.0,
1770,07560201903,7,56,2,19,3,2,9,1,1,3.0,,,1.0
1771,07560201903,7,56,2,19,3,2,9,2,1,1.0,,,1.0
1772,07560201903,7,56,2,19,3,2,9,3,2,,1.0,1.0,
1773,07560201903,7,56,2,19,3,2,9,4,2,,1.0,1.0,
1774,07560201903,7,56,2,19,3,2,9,5,2,,1.0,1.0,
1775,07560201903,7,56,2,19,3,2,9,6,2,,2.0,1.0,
1776,07560201903,7,56,2,19,3,2,9,7,2,,1.0,1.0,
1777,07560201903,7,56,2,19,3,2,9,8,2,,1.0,1.0,
1778,07560201903,7,56,2,19,3,2,9,9,2,,1.0,1.0,
1779,07560201903,7,56,2,19,3,2,9,10,2,,1.0,1.0,
1780,07560202402,7,56,2,24,2,2,8,1,2,,2.0,2.0,
1781,07560202402,7,56,2,24,2,2,8,2,2,,2.0,1.0,
1782,07560202402,7,56,2,24,2,2,8,3,2,,2.0,1.0,
1783,07560202402,7,56,2,24,2,2,8,4,2,,2.0,1.0,
1784,07560202402,7,56,2,24,2,2,8,5,2,,2.0,1.0,
1785,07560202402,7,56,2,24,2,2,8,6,2,,2.0,1.0,
1786,07560202402,7,56,2,24,2,2,8,7,2,,2.0,1.0,
1787,07560202402,7,56,2,24,2,2,8,8,2,,2.0,1.0,
1788,07560202402,7,56,2,24,2,2,8,9,2,,2.0,1.0,
1789,07560202402,7,56,2,24,2,2,8,10,2,,2.0,1.0,
1790,07570900601,7,57,9,6,1,2,1,1,2,,2.0,1.0,
1791,07570900601,7,57,9,6,1,2,1,2,2,,2.0,1.0,
1792,07570900601,7,57,9,6,1,2,1,3,2,,2.0,1.0,
1793,07570900601,7,57,9,6,1,2,1,4,2,,2.0,1.0,
1794,07570900601,7,57,9,6,1,2,1,5,2,,2.0,1.0,
1795,07570900601,7,57,9,6,1,2,1,6,2,,2.0,1.0,
1796,07570900601,7,57,9,6,1,2,1,7,2,,2.0,1.0,
1797,07570900601,7,57,9,6,1,2,1,8,2,,2.0,1.0,
1798,07570900601,7,57,9,6,1,2,1,9,2,,2.0,1.0,
1799,07570900601,7,57,9,6,1,2,1,10,2,,2.0,1.0,
1800,07570901802,7,57,9,18,2,2,1,1,2,,2.0,1.0,
1801,07570901802,7,57,9,18,2,2,1,2,2,,2.0,1.0,
1802,07570901802,7,57,9,18,2,2,1,3,2,,2.0,1.0,
1803,07570901802,7,57,9,18,2,2,1,4,2,,2.0,1.0,
1804,07570901802,7,57,9,18,2,2,1,5,2,,2.0,1.0,
1805,07570901802,7,57,9,18,2,2,1,6,2,,2.0,1.0,
1806,07570901802,7,57,9,18,2,2,1,7,2,,2.0,1.0,
1807,07570901802,7,57,9,18,2,2,1,8,2,,2.0,1.0,
1808,07570901802,7,57,9,18,2,2,1,9,2,,2.0,1.0,
1809,07570901802,7,57,9,18,2,2,1,10,2,,2.0,1.0,
1810,07580600101,7,58,6,1,1,2,12,1,2,,1.0,1.0,
1811,07580600101,7,58,6,1,1,2,12,2,2,,2.0,1.0,
1812,07580600101,7,58,6,1,1,2,12,3,2,,2.0,1.0,
1813,07580600101,7,58,6,1,1,2,12,4,2,,2.0,1.0,
1814,07580600101,7,58,6,1,1,2,12,5,2,,2.0,1.0,
1815,07580600101,7,58,6,1,1,2,12,6,2,,2.0,1.0,
1816,07580600101,7,58,6,1,1,2,12,7,2,,2.0,1.0,
1817,07580600101,7,58,6,1,1,2,12,8,2,,2.0,1.0,
1818,07580600101,7,58,6,1,1,2,12,9,2,,2.0,1.0,
1819,07580600101,7,58,6,1,1,2,12,10,2,,1.0,1.0,
1820,07580601309,7,58,6,13,9,2,13,1,2,,1.0,1.0,
1821,07580601309,7,58,6,13,9,2,13,2,2,,2.0,1.0,
1822,07580601309,7,58,6,13,9,2,13,3,2,,2.0,1.0,
1823,07580601309,7,58,6,13,9,2,13,4,2,,2.0,1.0,
1824,07580601309,7,58,6,13,9,2,13,5,2,,1.0,1.0,
1825,07580601309,7,58,6,13,9,2,13,6,2,,2.0,1.0,
1826,07580601309,7,58,6,13,9,2,13,7,2,,2.0,1.0,
1827,07580601309,7,58,6,13,9,2,13,8,2,,1.0,1.0,
1828,07580601309,7,58,6,13,9,2,13,9,2,,2.0,1.0,
1829,07580601309,7,58,6,13,9,2,13,10,2,,2.0,1.0,
1830,07590401603,7,59,4,16,3,2,1,1,2,,2.0,1.0,
1831,07590401603,7,59,4,16,3,2,1,2,2,,2.0,1.0,
1832,07590401603,7,59,4,16,3,2,1,3,2,,2.0,1.0,
1833,07590401603,7,59,4,16,3,2,1,4,2,,2.0,1.0,
1834,07590401603,7,59,4,16,3,2,1,5,2,,2.0,1.0,
1835,07590401603,7,59,4,16,3,2,1,6,2,,2.0,1.0,
1836,07590401603,7,59,4,16,3,2,1,7,2,,2.0,1.0,
1837,07590401603,7,59,4,16,3,2,1,8,2,,2.0,1.0,
1838,07590401603,7,59,4,16,3,2,1,9,2,,2.0,1.0,
1839,07590401603,7,59,4,16,3,2,1,10,1,1.0,,,1.0
1840,07590800501,7,59,8,5,1,2,1,1,2,,2.0,1.0,
1841,07590800501,7,59,8,5,1,2,1,2,2,,2.0,1.0,
1842,07590800501,7,59,8,5,1,2,1,3,2,,2.0,1.0,
1843,07590800501,7,59,8,5,1,2,1,4,2,,2.0,1.0,
1844,07590800501,7,59,8,5,1,2,1,5,2,,2.0,1.0,
1845,07590800501,7,59,8,5,1,2,1,6,2,,2.0,1.0,
1846,07590800501,7,59,8,5,1,2,1,7,2,,2.0,1.0,
1847,07590800501,7,59,8,5,1,2,1,8,2,,2.0,1.0,
1848,07590800501,7,59,8,5,1,2,1,9,2,,2.0,1.0,
1849,07590800501,7,59,8,5,1,2,1,10,2,,2.0,1.0,
1850,07610101505,7,61,1,15,5,2,11,1,2,,1.0,1.0,
1851,07610101505,7,61,1,15,5,2,11,2,2,,1.0,1.0,
1852,07610101505,7,61,1,15,5,2,11,3,2,,2.0,1.0,
1853,07610101505,7,61,1,15,5,2,11,4,2,,2.0,1.0,
1854,07610101505,7,61,1,15,5,2,11,5,2,,1.0,1.0,
1855,07610101505,7,61,1,15,5,2,11,6,2,,1.0,1.0,
1856,07610101505,7,61,1,15,5,2,11,7,2,,2.0,1.0,
1857,07610101505,7,61,1,15,5,2,11,8,2,,1.0,1.0,
1858,07610101505,7,61,1,15,5,2,11,9,2,,1.0,1.0,
1859,07610101505,7,61,1,15,5,2,11,10,2,,1.0,1.0,
1860,07610101604,7,61,1,16,4,2,10,1,2,,1.0,1.0,
1861,07610101604,7,61,1,16,4,2,10,2,2,,1.0,1.0,
1862,07610101604,7,61,1,16,4,2,10,3,2,,1.0,1.0,
1863,07610101604,7,61,1,16,4,2,10,4,2,,1.0,1.0,
1864,07610101604,7,61,1,16,4,2,10,5,2,,1.0,1.0,
1865,07610101604,7,61,1,16,4,2,10,6,2,,2.0,1.0,
1866,07610101604,7,61,1,16,4,2,10,7,2,,2.0,1.0,
1867,07610101604,7,61,1,16,4,2,10,8,1,2.0,,,2.0
1868,07610101604,7,61,1,16,4,2,10,9,2,,1.0,1.0,
1869,07610101604,7,61,1,16,4,2,10,10,2,,2.0,1.0,
1870,07630101203,7,63,1,12,3,2,14,1,2,,1.0,1.0,
1871,07630101203,7,63,1,12,3,2,14,2,2,,1.0,1.0,
1872,07630101203,7,63,1,12,3,2,14,3,2,,1.0,1.0,
1873,07630101203,7,63,1,12,3,2,14,4,2,,1.0,1.0,
1874,07630101203,7,63,1,12,3,2,14,5,2,,2.0,1.0,
1875,07630101203,7,63,1,12,3,2,14,6,2,,2.0,1.0,
1876,07630101203,7,63,1,12,3,2,14,7,2,,2.0,1.0,
1877,07630101203,7,63,1,12,3,2,14,8,2,,1.0,1.0,
1878,07630101203,7,63,1,12,3,2,14,9,2,,1.0,1.0,
1879,07630101203,7,63,1,12,3,2,14,10,1,1.0,,,2.0
1880,07630102501,7,63,1,25,1,2,15,1,2,,1.0,1.0,
1881,07630102501,7,63,1,25,1,2,15,2,2,,2.0,1.0,
1882,07630102501,7,63,1,25,1,2,15,3,2,,2.0,1.0,
1883,07630102501,7,63,1,25,1,2,15,4,2,,2.0,1.0,
1884,07630102501,7,63,1,25,1,2,15,5,2,,2.0,1.0,
1885,07630102501,7,63,1,25,1,2,15,6,2,,2.0,1.0,
1886,07630102501,7,63,1,25,1,2,15,7,2,,2.0,1.0,
1887,07630102501,7,63,1,25,1,2,15,8,2,,2.0,1.0,
1888,07630102501,7,63,1,25,1,2,15,9,2,,2.0,1.0,
1889,07630102501,7,63,1,25,1,2,15,10,1,2.0,,,2.0
1890,07640101801,7,64,1,18,1,2,22,1,1,1.0,,,2.0
1891,07640101801,7,64,1,18,1,2,22,2,2,,2.0,1.0,
1892,07640101801,7,64,1,18,1,2,22,3,2,,1.0,1.0,
1893,07640101801,7,64,1,18,1,2,22,4,2,,1.0,1.0,
1894,07640101801,7,64,1,18,1,2,22,5,2,,2.0,1.0,
1895,07640101801,7,64,1,18,1,2,22,6,2,,2.0,1.0,
1896,07640101801,7,64,1,18,1,2,22,7,2,,2.0,1.0,
1897,07640101801,7,64,1,18,1,2,22,8,2,,2.0,1.0,
1898,07640101801,7,64,1,18,1,2,22,9,2,,1.0,1.0,
1899,07640101801,7,64,1,18,1,2,22,10,2,,2.0,1.0,
1900,07640300502,7,64,3,5,2,2,23,1,2,,1.0,1.0,
1901,07640300502,7,64,3,5,2,2,23,2,2,,2.0,1.0,
1902,07640300502,7,64,3,5,2,2,23,3,2,,2.0,1.0,
1903,07640300502,7,64,3,5,2,2,23,4,2,,2.0,1.0,
1904,07640300502,7,64,3,5,2,2,23,5,2,,2.0,555.0,
1905,07640300502,7,64,3,5,2,2,23,6,2,,2.0,555.0,
1906,07640300502,7,64,3,5,2,2,23,7,2,,2.0,3.0,
1907,07640300502,7,64,3,5,2,2,23,8,2,,2.0,1.0,
1908,07640300502,7,64,3,5,2,2,23,9,2,,2.0,1.0,
1909,07640300502,7,64,3,5,2,2,23,10,2,,1.0,1.0,
1910,07650101206,7,65,1,12,6,2,21,1,2,,2.0,1.0,
1911,07650101206,7,65,1,12,6,2,21,2,2,,2.0,1.0,
1912,07650101206,7,65,1,12,6,2,21,3,2,,2.0,1.0,
1913,07650101206,7,65,1,12,6,2,21,4,2,,2.0,1.0,
1914,07650101206,7,65,1,12,6,2,21,5,2,,2.0,1.0,
1915,07650101206,7,65,1,12,6,2,21,6,2,,2.0,1.0,
1916,07650101206,7,65,1,12,6,2,21,7,2,,2.0,1.0,
1917,07650101206,7,65,1,12,6,2,21,8,2,,2.0,1.0,
1918,07650101206,7,65,1,12,6,2,21,9,2,,2.0,1.0,
1919,07650101206,7,65,1,12,6,2,21,10,2,,2.0,1.0,
1920,07650105703,7,65,1,57,3,2,20,1,2,,2.0,1.0,
1921,07650105703,7,65,1,57,3,2,20,2,2,,2.0,1.0,
1922,07650105703,7,65,1,57,3,2,20,3,1,1.0,,,2.0
1923,07650105703,7,65,1,57,3,2,20,4,2,,2.0,1.0,
1924,07650105703,7,65,1,57,3,2,20,5,2,,2.0,1.0,
1925,07650105703,7,65,1,57,3,2,20,6,2,,2.0,1.0,
1926,07650105703,7,65,1,57,3,2,20,7,2,,2.0,1.0,
1927,07650105703,7,65,1,57,3,2,20,8,2,,2.0,1.0,
1928,07650105703,7,65,1,57,3,2,20,9,2,,2.0,1.0,
1929,07650105703,7,65,1,57,3,2,20,10,2,,2.0,1.0,
1930,07661900106,7,66,19,1,6,1,1,1,2,,2.0,1.0,
1931,07661900106,7,66,19,1,6,1,1,2,2,,2.0,1.0,
1932,07661900106,7,66,19,1,6,1,1,3,1,1.0,,,1.0
1933,07661900106,7,66,19,1,6,1,1,4,2,,1.0,1.0,
1934,07661900106,7,66,19,1,6,1,1,5,2,,1.0,1.0,
1935,07661900106,7,66,19,1,6,1,1,6,2,,1.0,1.0,
1936,07661900106,7,66,19,1,6,1,1,7,2,,1.0,1.0,
1937,07661900106,7,66,19,1,6,1,1,8,2,,1.0,1.0,
1938,07661900106,7,66,19,1,6,1,1,9,2,,1.0,1.0,
1939,07661900106,7,66,19,1,6,1,1,10,2,,2.0,6.0,
1940,07661900421,7,66,19,4,21,1,1,1,1,1.0,,,1.0
1941,07661900421,7,66,19,4,21,1,1,2,2,,2.0,1.0,
1942,07661900421,7,66,19,4,21,1,1,3,2,,2.0,1.0,
1943,07661900421,7,66,19,4,21,1,1,4,2,,2.0,1.0,
1944,07661900421,7,66,19,4,21,1,1,5,2,,2.0,1.0,
1945,07661900421,7,66,19,4,21,1,1,6,2,,2.0,1.0,
1946,07661900421,7,66,19,4,21,1,1,7,2,,2.0,1.0,
1947,07661900421,7,66,19,4,21,1,1,8,1,1.0,,,1.0
1948,07661900421,7,66,19,4,21,1,1,9,1,1.0,,,1.0
1949,07661900421,7,66,19,4,21,1,1,10,2,,2.0,1.0,
1950,07661900703,7,66,19,7,3,1,1,1,2,,2.0,2.0,
1951,07661900703,7,66,19,7,3,1,1,2,2,,2.0,3.0,
1952,07661900703,7,66,19,7,3,1,1,3,2,,2.0,2.0,
1953,07661900703,7,66,19,7,3,1,1,4,2,,2.0,2.0,
1954,07661900703,7,66,19,7,3,1,1,5,2,,2.0,2.0,
1955,07661900703,7,66,19,7,3,1,1,6,2,,2.0,2.0,
1956,07661900703,7,66,19,7,3,1,1,7,2,,2.0,2.0,
