,HHID,S6
1362,03110301501160,2
1363,03110301501160,3
1364,03110301501175,2
1365,03110301501175,3
1366,03110800110001,8
1367,03110800110002,8
1368,03110800110003,8
1369,03110800110008,8
1370,03110800110030,8
1371,03110800110052,13
1372,03110800110074,8
1373,03110800110096,3
1374,03110800110096,8
1375,03110800110118,3
1376,03110800110118,8
1377,03110800110140,13
1378,03110800110162,8
1379,03110800110184,8
1380,03110800701014,2
1381,03110800701014,3
1382,03110800701014,4
1383,03110800701014,8
1384,03110800701029,2
1385,03110800701029,3
1386,03110800701029,8
1387,03110800701044,3
1388,03110800701044,4
1389,03110800701044,8
1390,03110800701044,9
1391,03110800701059,3
1392,03110800701059,4
1393,03110800701059,6
1394,03110800701059,8
1395,03110800701059,9
1396,03110800701074,3
1397,03110800701074,8
1398,03110800701074,9
1399,03110800701089,2
1400,03110800701089,3
1401,03110800701104,2
1402,03110800701104,3
1403,03110800701119,3
1404,03110800701119,8
1405,03110800701119,9
1406,03110800701134,2
1407,03110800701134,3
1408,03110800701149,2
1409,03110800701149,3
1410,03110800701164,2
1411,03110800701164,3
1412,03110800701179,2
1413,03110800701179,3
1414,03111700101001,3
1415,03111700101001,4
1416,03111700101001,8
1417,03111700101002,3
1418,03111700101002,8
1419,03111700101003,13
1420,03111700101013,8
1421,03111700101037,8
1422,03111700101061,3
1423,03111700101061,4
1424,03111700101061,8
1425,03111700101085,8
1426,03111700101109,3
1427,03111700101109,4
1428,03111700101133,8
1429,03111700101157,8
1430,03111700101181,3
1431,03111700101181,4
1432,03111700101181,8
1433,03111700101205,3
1434,03111700101205,4
1435,03111700101205,8
1436,03111800604007,8
1437,03111800604026,8
1438,03111800604045,3
1439,03111800604045,4
1440,03111800604064,3
1441,03111800604064,4
1442,03111800604064,8
1443,03111800604083,8
1444,03111800604102,8
1445,03111800604121,13
1446,03111800604140,8
1447,03111800604159,8
1448,03111800604178,8
1449,03111800604197,8
1450,03111800604216,8
1451,03111801205008,8
1452,03111801205017,8
1453,03111801205026,8
1454,03111801205035,4
1455,03111801205035,8
1456,03111801205044,8
1457,03111801205053,8
1458,03111801205062,13
1459,03111801205071,8
1460,03111801205080,8
1461,03111801205089,13
1462,03111801205098,8
1463,03111801205107,8
1464,03111802013001,2
1465,03111802013001,3
1466,03111802013001,8
1467,03111802013004,8
1468,03111802013018,8
1469,03111802013032,8
1470,03111802013046,13
1471,03111802013060,13
1472,03111802013074,13
1473,03111802013088,13
1474,03111802013102,8
1475,03111802013116,13
1476,03111802013130,13
1477,03111802013144,13
1478,03112101007015,2
1479,03112101007015,3
1480,03112101007015,8
1481,03112101007031,2
1482,03112101007031,3
1483,03112101007031,4
1484,03112101007031,8
1485,03112101007031,11
1486,03112101007047,1
1487,03112101007047,2
1488,03112101007047,3
1489,03112101007047,8
1490,03112101007063,1
1491,03112101007063,2
1492,03112101007063,3
1493,03112101007063,4
1494,03112101007063,5
1495,03112101007063,6
1496,03112101007063,8
1497,03112101007063,9
1498,03112101007079,2
1499,03112101007079,3
1500,03112101007079,8
1501,03112101007079,9
1502,03112101007095,1
1503,03112101007095,2
1504,03112101007095,3
1505,03112101007095,4
1506,03112101007095,6
1507,03112101007095,8
1508,03112101007095,9
1509,03112101007111,2
1510,03112101007111,3
1511,03112101007111,4
1512,03112101007111,6
1513,03112101007111,7
1514,03112101007127,2
1515,03112101007127,3
1516,03112101007127,8
1517,03112101007143,2
1518,03112101007143,3
1519,03112101007159,2
1520,03112101007159,3
1521,03112101007175,13
1522,03112101007191,2
1523,03112101007191,3
1524,03120102608012,2
1525,03120102608012,3
1526,03120102608012,4
1527,03120102608012,8
1528,03120102608028,1
1529,03120102608028,2
1530,03120102608028,3
1531,03120102608028,4
1532,03120102608028,6
1533,03120102608028,8
1534,03120102608028,9
1535,03120102608044,1
1536,03120102608044,2
1537,03120102608044,3
1538,03120102608044,8
1539,03120102608044,9
1540,03120102608060,2
1541,03120102608060,3
1542,03120102608060,4
1543,03120102608060,8
1544,03120102608060,9
1545,03120102608076,3
1546,03120102608092,2
1547,03120102608092,3
1548,03120102608108,2
1549,03120102608108,3
1550,03120102608124,2
1551,03120102608140,2
1552,03120102608140,3
1553,03120102608140,8
1554,03120102608156,2
1555,03120102608156,3
1556,03120102608156,8
1557,03120102608172,2
1558,03120102608172,3
1559,03120102608172,8
1560,03120102608172,9
1561,03120102608188,1
1562,03120102608188,3
1563,03120102608188,4
1564,03120102608188,7
1565,03120102608188,8
1566,03120102608188,9
1567,03120102608188,11
1568,03120200303028,4
1569,03120200303049,8
1570,03120200303070,8
1571,03120200303091,3
1572,03120200303112,3
1573,03120200303112,4
1574,03120200303112,8
1575,03120200303133,4
1576,03120200303133,8
1577,03120200303154,8
1578,03120200303175,4
1579,03120200303175,8
1580,03120200303196,4
1581,03120200303196,8
1582,03120200303217,13
1583,03120200303238,4
1584,03120200303238,8
1585,03120300709007,2
1586,03120300709022,2
1587,03120300709022,3
1588,03120300709037,2
1589,03120300709052,2
1590,03120300709052,3
1591,03120300709067,1
1592,03120300709067,2
1593,03120300709067,3
1594,03120300709067,8
1595,03120300709082,1
1596,03120300709082,2
1597,03120300709082,3
1598,03120300709082,8
1599,03120300709082,9
1600,03120300709097,2
1601,03120300709097,3
1602,03120300709097,8
1603,03120300709112,2
1604,03120300709112,3
1605,03120300709112,9
1606,03120300709112,11
1607,03120300709127,2
1608,03120300709127,3
1609,03120300709127,4
1610,03120300709127,8
1611,03120300709142,1
1612,03120300709142,2
1613,03120300709142,3
1614,03120300709142,4
1615,03120300709142,8
1616,03120300709157,1
1617,03120300709157,2
1618,03120300709157,3
1619,03120300709157,4
1620,03120300709157,8
1621,03120300709157,9
1622,03120300709172,2
1623,03120300709172,3
1624,03120300709172,8
1625,03120300709172,11
1626,03120302401010,1
1627,03120302401010,2
1628,03120302401010,8
1629,03120302401027,2
1630,03120302401027,3
1631,03120302401027,4
1632,03120302401027,8
1633,03120302401027,9
1634,03120302401044,1
1635,03120302401044,2
1636,03120302401044,3
1637,03120302401044,8
1638,03120302401061,2
1639,03120302401061,3
1640,03120302401061,8
1641,03120302401078,2
1642,03120302401078,3
1643,03120302401078,4
1644,03120302401078,8
1645,03120302401095,2
1646,03120302401095,3
1647,03120302401095,8
1648,03120302401095,9
1649,03120302401112,2
1650,03120302401112,8
1651,03120302401129,2
1652,03120302401129,3
1653,03120302401146,2
1654,03120302401163,2
1655,03120302401180,2
1656,03120302401197,2
1657,03121000302003,4
1658,03121000302013,13
1659,03121000302023,4
1660,03121000302033,3
1661,03121000302043,8
1662,03121000302053,3
1663,03121000302063,3
1664,03121000302073,3
1665,03121000302083,10
1666,03121000302093,3
1667,03121000302103,13
1668,03121000302113,10
1669,03130200801006,3
1670,03130200801006,4
1671,03130200801006,5
1672,03130200801006,8
1673,03130200801017,2
1674,03130200801017,3
1675,03130200801017,4
1676,03130200801017,6
1677,03130200801017,8
1678,03130200801026,3
1679,03130200801026,4
1680,03130200801026,7
1681,03130200801026,8
1682,03130200801042,4
1683,03130200801042,7
1684,03130200801042,8
1685,03130200801063,6
1686,03130200801063,8
1687,03130200801063,9
1688,03130200801080,3
1689,03130200801080,4
1690,03130200801080,8
1691,03130200801080,9
1692,03130200801100,3
1693,03130200801100,4
1694,03130200801100,8
1695,03130200801109,3
1696,03130200801109,4
1697,03130200801109,9
1698,03130200801119,3
1699,03130200801119,4
1700,03130200801119,8
1701,03130200801142,3
1702,03130200801142,4
1703,03130200801142,8
1704,03130200801169,3
1705,03130200801169,4
1706,03130200801169,8
1707,03130200801174,4
1708,03130200801174,8
1709,03130202504009,3
1710,03130202504009,4
1711,03130202504009,9
1712,03130202504029,2
1713,03130202504029,3
1714,03130202504029,4
1715,03130202504049,2
1716,03130202504049,3
1717,03130202504049,4
1718,03130202504069,2
1719,03130202504069,3
1720,03130202504069,4
1721,03130202504089,3
1722,03130202504089,8
1723,03130202504109,3
1724,03130202504109,8
1725,03130202504109,9
1726,03130202504129,3
1727,03130202504129,6
1728,03130202504129,9
1729,03130202504149,3
1730,03130202504149,6
1731,03130202504149,9
1732,03130202504169,3
1733,03130202504169,4
1734,03130202504169,8
1735,03130202504189,2
1736,03130202504189,3
1737,03130202504189,4
1738,03130202504189,8
1739,03130202504209,2
1740,03130202504209,3
1741,03130202504209,8
1742,03130202504229,2
1743,03130202504229,3
1744,03130202504229,7
1745,03130202504229,8
1746,03130401201010,3
1747,03130401201010,4
1748,03130401201010,8
1749,03130401201028,2
1750,03130401201028,3
1751,03130401201028,4
1752,03130401201046,3
1753,03130401201046,4
1754,03130401201046,8
1755,03130401201064,3
1756,03130401201082,3
1757,03130401201082,4
1758,03130401201082,9
1759,03130401201100,8
1760,03130401201118,3
1761,03130401201118,4
1762,03130401201118,8
1763,03130401201136,3
1764,03130401201136,4
1765,03130401201136,8
1766,03130401201154,3
1767,03130401201154,4
1768,03130401201154,5
1769,03130401201154,7
1770,03130401201154,8
1771,03130401201190,2
1772,03130401201190,3
1773,03130401201190,4
1774,03130401201235,2
1775,03130401201235,3
1776,03130401201235,9
1777,03130401201280,2
1778,03130401201280,3
1779,03130803001016,3
1780,03130803001016,4
1781,03130803001016,8
1782,03130803001024,3
1783,03130803001024,4
1784,03130803001024,8
1785,03130803001042,3
1786,03130803001042,4
1787,03130803001052,2
1788,03130803001052,3
1789,03130803001052,4
1790,03130803001052,8
1791,03130803001067,8
1792,03130803001067,9
1793,03130803001075,8
1794,03130803001075,9
1795,03130803001083,3
1796,03130803001083,8
1797,03130803001083,9
1798,03130803001100,3
1799,03130803001100,4
1800,03130803001100,8
1801,03130803001108,3
1802,03130803001108,4
1803,03130803001108,6
1804,03130803001122,3
1805,03130803001122,4
1806,03130803001122,6
1807,03130803001154,6
1808,03130803001154,8
1809,03130803001154,9
1810,03130803001204,3
1811,03130803001204,4
1812,03130803001204,8
1813,03131000101001,2
1814,03131000101001,3
1815,03131000101001,9
1816,03131000101014,4
1817,03131000101014,6
1818,03131000101014,7
1819,03131000101014,8
1820,03131000101032,2
1821,03131000101032,4
1822,03131000101032,8
1823,03131000101050,6
1824,03131000101050,8
1825,03131000101068,3
1826,03131000101068,4
1827,03131000101068,8
1828,03131000101068,9
1829,03131000101086,2
1830,03131000101086,3
1831,03131000101086,8
1832,03131000101104,3
1833,03131000101104,4
1834,03131000101104,8
1835,03131000101122,3
1836,03131000101122,4
1837,03131000101122,8
1838,03131000101140,4
1839,03131000101140,8
1840,03131000101140,9
1841,03131000101158,4
1842,03131000101158,7
1843,03131000101158,8
1844,03131000101176,4
1845,03131000101176,8
1846,03131000101176,9
1847,03131000101194,4
1848,03131000101194,6
1849,03131000101194,8
1850,03140400104008,8
1851,03140400104017,6
1852,03140400104017,8
1853,03140400104026,3
1854,03140400104035,4
1855,03140400104035,8
1856,03140400104044,4
1857,03140400104044,6
1858,03140400104053,3
1859,03140400104053,4
1860,03140400104053,8
1861,03140400104062,3
1862,03140400104062,4
1863,03140400104062,5
1864,03140400104062,8
1865,03140400104071,6
1866,03140400104071,8
1867,03140400104080,3
1868,03140400104080,4
1869,03140400104080,5
1870,03140400104080,8
1871,03140400104089,4
1872,03140400104089,8
1873,03140400104098,4
1874,03140400104098,5
1875,03140400104098,8
1876,03140400104107,8
1877,03140901602005,2
1878,03140901602005,3
1879,03140901602005,4
1880,03140901602005,8
1881,03140901602020,2
1882,03140901602020,3
1883,03140901602020,4
1884,03140901602020,7
1885,03140901602020,8
1886,03140901602035,2
1887,03140901602035,3
1888,03140901602035,4
1889,03140901602035,5
1890,03140901602035,8
1891,03140901602050,3
1892,03140901602050,4
1893,03140901602050,7
1894,03140901602050,8
1895,03140901602065,2
1896,03140901602065,3
1897,03140901602065,8
1898,03140901602065,9
1899,03140901602080,3
1900,03140901602080,6
1901,03140901602080,8
1902,03140901602095,3
1903,03140901602095,8
1904,03140901602095,9
1905,03140901602110,3
1906,03140901602110,8
1907,03140901602110,9
1908,03140901602125,3
1909,03140901602125,4
1910,03140901602125,8
1911,03140901602140,3
1912,03140901602140,4
1913,03140901602140,6
1914,03140901602155,3
1915,03140901602155,4
1916,03140901602155,8
1917,03140901602170,3
1918,03140901602170,4
1919,03140901602170,8
1920,03141000205007,4
1921,03141000205007,8
1922,03141000205024,2
1923,03141000205024,3
1924,03141000205024,4
1925,03141000205041,4
1926,03141000205041,8
1927,03141000205058,4
1928,03141000205058,8
1929,03141000205058,9
1930,03141000205075,4
1931,03141000205075,8
1932,03141000205075,9
1933,03141000205092,4
1934,03141000205092,8
1935,03141000205092,9
1936,03141000205109,3
1937,03141000205109,4
1938,03141000205109,8
1939,03141000205126,2
1940,03141000205126,3
1941,03141000205126,4
1942,03141000205143,3
1943,03141000205143,4
1944,03141000205143,8
1945,03141000205164,2
1946,03141000205164,3
1947,03141000205164,4
1948,03141000205164,8
1949,03141000205178,3
1950,03141000205178,4
1951,03141000205178,6
1952,03141000205192,3
1953,03141000205192,4
1954,03141000205192,6
1955,03141001902009,2
1956,03141001902009,4
1957,03141001902009,5
1958,03141001902009,8
1959,03141001902025,2
1960,03141001902025,3
1961,03141001902025,4
1962,03141001902025,6
1963,03141001902025,8
1964,03141001902041,2
1965,03141001902041,3
1966,03141001902041,5
1967,03141001902041,7
1968,03141001902041,8
1969,03141001902057,2
1970,03141001902057,3
1971,03141001902057,4
1972,03141001902057,8
1973,03141001902073,3
1974,03141001902073,4
1975,03141001902073,8
1976,03141001902073,9
1977,03141001902089,3
1978,03141001902089,4
1979,03141001902089,6
1980,03141001902105,3
1981,03141001902105,4
1982,03141001902105,6
1983,03141001902105,8
1984,03141001902121,3
1985,03141001902121,8
1986,03141001902121,9
1987,03141001902137,3
1988,03141001902137,4
1989,03141001902137,8
1990,03141001902153,3
1991,03141001902153,4
1992,03141001902153,8
1993,03141001902169,3
1994,03141001902169,4
1995,03141001902169,6
1996,03141001902185,3
1997,03141001902185,4
1998,03141001902185,8
1999,03141202605009,3
2000,03141202605009,4
2001,03141202605009,8
2002,03141202605013,3
2003,03141202605013,4
2004,03141202605018,2
2005,03141202605018,3
2006,03141202605018,8
2007,03141202605031,2
2008,03141202605031,3
2009,03141202605031,4
2010,03141202605036,3
2011,03141202605036,8
2012,03141202605049,2
2013,03141202605049,3
2014,03141202605049,8
2015,03141202605067,3
2016,03141202605067,4
2017,03141202605085,3
2018,03141202605085,4
2019,03141202605103,2
2020,03141202605121,4
2021,03141202605139,3
2022,03141202605157,2
2023,03141700416006,3
2024,03141700416006,4
2025,03141700416006,8
2026,03141700416018,4
2027,03141700416018,5
2028,03141700416018,8
2029,03141700416030,8
2030,03141700416042,8
2031,03141700416054,3
2032,03141700416054,4
2033,03141700416054,5
2034,03141700416054,8
2035,03141700416066,8
2036,03141700416078,8
2037,03141700416090,8
2038,03141700416102,4
2039,03141700416102,8
2040,03141700416114,8
2041,03141700416114,9
2042,03141700416126,8
2043,03141700416126,9
2044,03141700416138,8
2045,03141800307011,8
2046,03141800307024,8
2047,03141800307037,4
2048,03141800307050,8
2049,03141800307063,8
2050,03141800307076,8
2051,03141800307089,8
2052,03141800307102,8
2053,03141800307115,8
2054,03141800307120,4
2055,03141800307120,8
2056,03141800307141,3
2057,03141800307141,4
2058,03141800307141,6
2059,03141800307154,8
2060,03141800618005,10
2061,03141800618012,6
2062,03141800618019,4
2063,03141800618026,6
2064,03141800618033,10
2065,03141800618040,10
2066,03141800618047,6
2067,03141800618054,6
2068,03141800618061,6
2069,03141800618068,6
2070,03141800618068,8
2071,03141800618075,6
2072,03141800618075,8
2073,03141800618082,6
2074,03141800618082,8
2075,03141800910007,1
2076,03141800910007,6
2077,03141800910019,1
2078,03141800910019,6
2079,03141800910031,4
2080,03141800910043,8
2081,03141800910055,4
2082,03141800910055,6
2083,03141800910067,4
2084,03141800910067,6
2085,03141800910067,8
2086,03141800910079,4
2087,03141800910079,5
2088,03141800910079,8
2089,03141800910091,4
2090,03141800910103,8
2091,03141800910115,4
2092,03141800910115,6
2093,03141800910127,4
