,HHID,I2,I13
4380,07661900106007,1,12
4381,07661900106008,3,12
4382,07661900106009,1,12
4383,07661900106011,3,12
4384,07661900106012,3,12
4385,07661900421004,3,12
4386,07661900421013,3,12
4387,07661900421022,3,12
4388,07661900421031,3,12
4389,07661900421040,3,12
4390,07661900421049,3,12
4391,07661900421058,3,12
4392,07661900421067,3,12
4393,07661900421076,3,12
4394,07661900421085,3,12
4395,07661900421094,3,12
4396,07661900421103,3,12
4397,07661900703002,1,12
4398,07661900703002,3,12
4399,07661900703011,1,12
4400,07661900703011,3,12
4401,07661900703012,1,12
4402,07661900703012,3,12
4403,07661900703020,1,12
4404,07661900703020,3,12
4405,07661900703038,1,12
4406,07661900703038,3,12
4407,07661900703056,1,12
4408,07661900703056,3,12
4409,07661900703074,1,12
4410,07661900703074,3,12
4411,07661900703092,1,12
4412,07661900703092,3,7
4413,07661900703092,3,11
4414,07661900703146,1,12
4415,07661900703146,3,7
4416,07661900703146,3,9
4417,07661900703146,3,11
4418,07661900703164,1,12
4419,07661900703164,3,12
4420,07661900703182,1,12
4421,07661900703182,3,12
4422,07661900703200,1,12
4423,07661900703200,3,12
4424,12670300101001,1,12
4425,12670300101001,3,12
4426,12670300101002,3,12
4427,12670300101003,1,12
4428,12670300101003,3,12
4429,12670300101004,3,12
4430,12670300101005,3,12
4431,12670300101006,3,12
4432,12670300101007,3,12
4433,12670300101008,1,12
4434,12670300101009,2,12
4435,12670300101010,1,12
4436,12670300101011,2,12
4437,12670300101012,1,12
4438,12670500701001,1,12
4439,12670500701002,1,12
4440,12670500701003,1,12
4441,12670500701004,1,12
4442,12670500701005,1,12
4443,12670500701006,1,12
4444,12670500701007,1,12
4445,12670500701008,1,12
4446,12670500701009,1,12
4447,12670500701010,1,12
4448,12670500701011,1,12
4449,12670500701012,1,12
4450,12670600303001,1,12
4451,12670600303001,3,12
4452,12670600303002,1,12
4453,12670600303003,1,12
4454,12670600303004,1,12
4455,12670600303004,3,12
4456,12670600303005,1,12
4457,12670600303005,3,12
4458,12670600303006,1,12
4459,12670600303006,3,12
4460,12670600303007,1,12
4461,12670600303007,3,12
4462,12670600303008,3,12
4463,12670600303009,1,12
4464,12670600303009,3,12
4465,12670600303010,1,12
4466,12670600303011,1,12
4467,12670600303011,3,12
4468,12670600303012,1,12
4469,12670600303012,3,12
4470,12680100101001,1,12
4471,12680100101001,3,12
4472,12680100101002,1,12
4473,12680100101002,3,12
4474,12680100101003,1,12
4475,12680100101004,1,12
4476,12680100101005,1,12
4477,12680100101006,1,12
4478,12680100101007,1,12
4479,12680100101008,3,12
4480,12680100101010,3,12
4481,12680100101011,1,12
4482,12680100101011,3,12
4483,12680100101012,3,12
4484,12690101901001,1,12
4485,12690101901002,2,12
4486,12690101901003,2,12
4487,12690101901004,1,12
4488,12690101901004,2,12
4489,12690101901005,1,12
4490,12690101901006,1,12
4491,12690101901007,1,12
4492,12690101901008,1,12
4493,12690101901009,1,12
4494,12690101901010,1,12
4495,12690101901011,1,12
4496,12690101901012,1,12
4497,13700100405001,3,11
4498,13700100405001,3,12
4499,13700100405001,4,12
4500,13700100405002,1,12
4501,13700100405003,3,12
4502,13700100405003,4,1
4503,13700100405003,4,2
4504,13700100405003,4,3
4505,13700100405003,4,4
4506,13700100405003,4,5
4507,13700100405003,4,6
4508,13700100405003,4,7
4509,13700100405003,4,8
4510,13700100405003,4,9
4511,13700100405003,4,11
4512,13700100405004,1,12
4513,13700100405005,1,12
4514,13700100405006,3,1
4515,13700100405006,3,2
4516,13700100405006,3,3
4517,13700100405006,3,4
4518,13700100405006,3,5
4519,13700100405006,3,6
4520,13700100405006,3,7
4521,13700100405006,3,8
4522,13700100405006,3,9
4523,13700100405006,3,11
4524,13700100405006,4,12
4525,13700100405006,5,8
4526,13700100405007,3,12
4527,13700100405008,1,5
4528,13700100405009,3,12
4529,13700100405009,4,12
4530,13700100405010,1,12
4531,13700100405011,1,12
4532,13700100405012,3,12
4533,13700100901001,3,12
4534,13700100901002,3,12
4535,13700100901002,4,12
4536,13700100901003,1,12
4537,13700100901003,3,12
4538,13700100901003,4,12
4539,13700100901004,3,12
4540,13700100901005,3,12
4541,13700100901006,3,12
4542,13700100901006,4,12
4543,13700100901007,3,12
4544,13700100901008,3,12
4545,13700100901008,4,12
4546,13700100901009,3,12
4547,13700100901009,4,12
4548,13700100901010,3,12
4549,13700100901011,3,12
4550,13700101407001,3,12
4551,13700101407002,3,12
4552,13700101407002,4,12
4553,13700101407004,3,12
4554,13700101407004,4,12
4555,13700101407005,3,12
4556,13700101407005,4,12
4557,13700101407006,3,12
4558,13700101407007,3,12
4559,13700101407007,4,12
4560,13700101407008,3,12
4561,13700101407009,3,12
4562,13700101407010,3,12
4563,13700101407011,3,12
4564,13700101407011,4,12
4565,13700101407012,3,12
4566,13700101407012,4,12
4567,13700101901001,1,12
4568,13700101901002,3,12
4569,13700101901003,1,12
4570,13700101901003,3,12
4571,13700101901004,1,12
4572,13700101901005,1,12
4573,13700101901005,3,12
4574,13700101901006,1,12
4575,13700101901007,1,13
4576,13700101901008,1,12
4577,13700101901008,3,12
4578,13700101901009,1,12
4579,13700101901009,3,12
4580,13700101901010,1,12
4581,13700101901011,1,12
4582,13700101901011,3,12
4583,13700101901012,1,12
4584,13700101901012,3,12
4585,14720100113002,3,12
4586,14720100113003,3,12
4587,14720100113004,3,12
4588,14720100113007,1,12
4589,14720100113008,3,12
4590,14720100113009,3,12
4591,14720100113010,3,12
4592,14720100113011,1,12
4593,14720100113013,3,12
4594,14720100113014,3,12
4595,14720100113015,3,12
4596,14720100113016,3,12
4597,14720100113017,1,12
4598,14720100113018,1,12
4599,14720100113018,2,12
4600,14720100113018,3,12
4601,14720100113019,3,12
4602,14720100113020,1,12
4603,14720100113020,3,12
4604,14720100113020,5,12
4605,14720100211001,3,12
4606,14720100211002,3,12
4607,14720100211002,5,12
4608,14720100211003,1,12
4609,14720100211004,2,12
4610,14720100211005,1,12
4611,14720100211005,3,12
4612,14720100211006,2,12
4613,14720100211006,3,12
4614,14720100211007,3,12
4615,14720100211008,2,12
4616,14720100211009,2,12
4617,14720100211010,3,12
4618,14720100211011,3,12
4619,14720100211012,1,12
4620,14720100211012,2,12
4621,14720100211013,3,12
4622,14720100211013,4,12
4623,14720100211014,1,12
4624,14720100211014,2,12
4625,14720100211015,1,12
4626,14720100211015,3,12
4627,14720100211016,1,12
4628,14720100211017,3,12
4629,14720100211018,1,12
4630,14720100211018,2,12
4631,14720100211019,3,12
4632,14720100211020,1,12
4633,14720100211020,2,12
4634,14720100222001,1,12
4635,14720100222001,2,12
4636,14720100222001,4,7
4637,14720100222001,4,8
4638,14720100222002,3,12
4639,14720100222003,1,12
4640,14720100222003,3,12
4641,14720100222004,1,12
4642,14720100222004,2,12
4643,14720100222004,5,12
4644,14720100222005,1,12
4645,14720100222007,2,12
4646,14720100222007,3,12
4647,14720100222008,1,12
4648,14720100222009,2,12
4649,14720100222010,1,12
4650,14720100222010,3,12
4651,14720100222011,1,12
4652,14720100222012,3,12
4653,14720100222013,2,12
4654,14720100222014,1,12
4655,14720100222015,1,12
4656,14720100222015,2,12
4657,14720100222016,1,12
4658,14720100222016,3,1
4659,14720100222016,3,7
4660,14720100222016,3,11
4661,14720100222017,1,12
4662,14720100222018,1,1
4663,14720100222018,1,3
4664,14720100222018,1,5
4665,14720100222018,3,12
4666,14720100222019,1,12
4667,14720100222019,3,12
4668,14720100222020,1,12
4669,14720100315001,1,12
4670,14720100315001,2,12
4671,14720100315003,3,12
4672,14720100315003,4,12
4673,14720100315004,1,12
4674,14720100315004,3,12
4675,14720100315004,4,12
4676,14720100315005,3,12
4677,14720100315005,4,12
4678,14720100315005,5,12
4679,14720100315006,1,12
4680,14720100315006,3,12
4681,14720100315006,4,12
4682,14720100315012,3,12
4683,14720100315012,4,12
4684,14720100315047,3,12
4685,14720100315047,4,12
4686,14720100315047,5,12
4687,14720100315054,1,12
4688,14720100315054,3,12
4689,14720100315061,1,12
4690,14720100315061,3,12
4691,14720100315061,4,12
4692,14720100315068,1,4
4693,14720100315068,1,5
4694,14720100315068,1,7
4695,14720100315068,1,9
4696,14720100315068,3,12
4697,14720100315068,4,12
4698,14720100315068,5,12
4699,14720100315075,1,12
4700,14720100315075,3,12
4701,14720100315075,4,12
4702,14720100315082,1,12
4703,14720100315089,1,12
4704,14720100315089,3,12
4705,14720100315096,3,12
4706,14720100315103,1,12
4707,14720100315103,3,12
4708,14720100315103,4,12
4709,14720100315103,5,12
4710,14720100315110,1,12
4711,14720100315110,3,12
4712,14720100315110,4,7
4713,14720100315110,4,11
4714,14720100315110,5,12
4715,14720100315117,1,12
4716,14720100315117,3,12
4717,14720100315117,4,12
4718,14720100315117,5,12
4719,14720100315124,3,12
4720,14720100315124,4,12
4721,14720100315131,3,12
4722,14720100315131,4,12
4723,14720100315131,5,12
4724,14720100315138,1,12
4725,14720100315138,3,12
4726,14720100315138,4,12
4727,14720100326001,3,12
4728,14720100326002,1,12
4729,14720100326002,3,12
4730,14720100326003,3,12
4731,14720100326004,1,12
4732,14720100326004,3,12
4733,14720100326005,3,12
4734,14720100326006,3,12
4735,14720100326007,1,12
4736,14720100326007,3,12
4737,14720100326008,3,12
4738,14720100326009,3,12
4739,14720100326010,3,12
4740,14720100326011,3,12
4741,14720100326012,1,12
4742,14720100326012,3,12
4743,14720100326013,3,12
4744,14720100326014,3,12
4745,14720100326015,3,12
4746,14720100326016,1,12
4747,14720100326016,3,12
4748,14720100326017,3,12
4749,14720100326018,3,12
4750,14720100326019,3,12
4751,14720100326020,1,12
4752,14720100326020,3,12
4753,14720100406001,3,12
4754,14720100406002,3,12
4755,14720100406003,3,12
4756,14720100406004,3,12
4757,14720100406005,3,12
4758,14720100406006,1,12
4759,14720100406007,3,12
4760,14720100406009,3,12
4761,14720100406010,3,12
4762,14720100406011,3,12
4763,14720100406012,3,12
4764,14720100512001,3,12
4765,14720100512002,3,12
4766,14720100512003,2,12
4767,14720100512003,3,12
4768,14720100512004,3,12
4769,14720100512006,2,12
4770,14720100512006,3,12
4771,14720100512007,3,12
4772,14720100512008,3,12
4773,14720100512009,3,12
4774,14720100512010,3,12
4775,14720100512011,3,12
4776,14720100512012,3,12
4777,14720100512013,3,12
4778,14720100512014,3,12
4779,14720100512015,3,12
4780,14720100512016,3,12
4781,14720100512017,3,12
4782,14720100512018,3,12
4783,14720100512019,3,12
4784,14720100512020,3,12
4785,14720100549018,3,12
4786,14720100549024,3,12
4787,14720100549030,3,12
4788,14720100549036,3,12
4789,14720100549042,1,12
4790,14720100549042,3,12
4791,14720100549048,3,6
4792,14720100549048,3,7
4793,14720100549048,3,8
4794,14720100549054,3,12
4795,14720100549060,3,6
4796,14720100549060,3,7
4797,14720100549060,3,8
4798,14720100549066,3,12
4799,14720100549072,3,12
4800,14720100549078,3,12
4801,14720100549084,3,6
4802,14720100549084,3,7
4803,14720100549084,3,8
4804,14720100549084,3,11
4805,14720100549090,3,6
4806,14720100549090,3,7
4807,14720100549090,3,8
4808,14720100549120,3,12
4809,14720100633002,1,12
4810,14720100633002,2,12
4811,14720100633002,3,12
4812,14720100633003,1,12
4813,14720100633004,1,12
4814,14720100633005,1,12
4815,14720100633005,2,12
4816,14720100633006,1,12
4817,14720100633007,1,12
4818,14720100633008,1,12
4819,14720100633082,3,12
4820,14720100702001,3,12
4821,14720100702002,1,12
4822,14720100702003,1,12
4823,14720100702003,3,12
4824,14720100702004,1,12
4825,14720100702005,1,6
4826,14720100702005,1,7
4827,14720100702005,1,8
4828,14720100702005,1,9
4829,14720100702005,1,11
4830,14720100702005,3,6
4831,14720100702005,3,7
4832,14720100702005,3,8
4833,14720100702005,3,9
4834,14720100702006,3,12
4835,14720100702006,4,12
4836,14720100702006,5,12
4837,14720100702007,1,5
4838,14720100702007,1,6
4839,14720100702007,1,7
4840,14720100702007,1,8
4841,14720100702007,2,3
4842,14720100702007,2,6
4843,14720100702007,2,7
4844,14720100702007,2,8
4845,14720100702007,2,9
4846,14720100702007,4,6
4847,14720100702007,4,7
4848,14720100702007,4,8
4849,14720100702007,4,9
4850,14720100702008,1,2
4851,14720100702008,1,5
4852,14720100702008,1,8
4853,14720100702008,1,11
4854,14720100702008,3,3
4855,14720100702008,3,4
4856,14720100702008,3,5
4857,14720100702008,3,7
4858,14720100702008,3,8
4859,14720100702008,3,9
4860,14720100702008,5,5
4861,14720100702008,5,6
4862,14720100702008,5,7
4863,14720100702008,5,8
4864,14720100702008,5,9
4865,14720100702009,1,12
4866,14720100702010,2,12
4867,14720100702010,3,6
4868,14720100702010,3,7
4869,14720100702010,3,8
4870,14720100702010,3,9
4871,14720100702010,3,11
4872,14720100702011,1,12
4873,14720100702011,3,12
4874,14720100702011,4,12
4875,14720100702012,1,12
4876,14720100702012,3,12
4877,14720100702013,1,12
4878,14720100702013,3,12
4879,14720100702014,1,12
4880,14720100702015,1,12
4881,14720100702016,1,12
4882,14720100702017,3,12
4883,14720100702019,1,12
4884,14730200238003,2,12
4885,14730200238022,2,12
4886,14730200238060,2,12
4887,14730200238079,2,12
4888,14730200238174,2,12
4889,14730200238193,2,12
4890,14730200238212,3,12
4891,14730200527001,3,8
4892,14730200527001,3,11
4893,14730200527001,5,12
4894,14730200527003,2,12
4895,14730200527003,3,12
4896,14730200527004,3,12
4897,14730200527005,2,12
4898,14730200527005,5,12
4899,14730200527006,4,12
4900,14730200527006,5,12
4901,14730200527007,1,6
4902,14730200527007,1,11
4903,14730200527007,3,12
4904,14730200527008,3,12
4905,14730200527009,2,12
4906,14730200527010,3,12
4907,14730200527011,2,12
4908,14730200527012,3,12
4909,14730200833004,5,12
4910,14730200833013,3,12
4911,14730200833015,3,12
4912,14730200833016,1,5
4913,14730200833016,1,8
4914,14730200833016,2,12
4915,14730200833106,3,12
4916,14730200833123,3,12
4917,14730200833140,3,12
4918,14730200833140,4,12
4919,14730200833157,1,12
4920,14730200833157,3,12
4921,14730200833157,4,12
4922,14730200833174,1,12
4923,14730200833174,3,12
4924,14730200833191,1,12
4925,14740300273001,1,12
4926,14740300273002,3,12
4927,14740300273004,1,12
4928,14740300273005,1,12
4929,14740300273005,3,12
4930,14740300273006,1,12
4931,14740300273008,1,7
4932,14740300273008,1,11
4933,14740300273009,1,12
4934,14740300273010,3,12
4935,14740300273012,3,12
4936,14740300546001,1,12
4937,14740300546013,3,12
4938,14740300546025,3,12
4939,14740300546037,3,12
4940,14740300546049,3,12
4941,14740300546061,3,12
4942,14740300546061,4,12
4943,14740300546073,3,12
4944,14740300546085,3,12
4945,14740300546097,3,12
4946,14740300546109,3,12
4947,14740300546121,3,12
4948,14740300546121,5,12
4949,14740300546133,3,12
4950,14740301003078,2,12
4951,14740301003126,1,12
4952,14740301003126,5,12
4953,14740301003176,1,12
4954,14740301003176,3,12
4955,14740301003180,1,12
4956,14740301003222,1,12
4957,14740301003246,3,12
4958,14740301003268,1,12
4959,14740301003268,4,12
4960,14750400317001,1,12
4961,14750400317002,1,12
4962,14750400317003,1,12
4963,14750400317007,1,12
4964,14750400317009,1,3
4965,14750400317009,1,4
4966,14750400317009,1,8
4967,14750400317009,1,11
4968,14750400317010,1,12
4969,14750400317011,1,4
4970,14750400317011,1,8
4971,14750400317011,1,11
4972,14750400612001,4,7
4973,14750400612001,4,8
4974,14750400612002,5,7
4975,14750400612002,5,8
4976,14750400612002,5,9
4977,14750400612002,5,11
4978,14750400612004,1,8
4979,14750400612004,1,9
4980,14750400612004,2,8
4981,14750400612004,3,8
4982,14750400612004,3,9
4983,14750400612004,4,8
4984,14750400612004,4,9
4985,14750400612004,5,8
4986,14750400612004,5,9
4987,14750400612005,4,4
4988,14750400612005,4,7
4989,14750400612006,1,12
4990,14750400612006,2,7
4991,14750400612006,2,8
4992,14750400612006,3,6
4993,14750400612006,3,7
4994,14750400612006,3,8
4995,14750400612006,4,6
4996,14750400612006,4,7
4997,14750400612006,5,1
4998,14750400612008,1,6
4999,14750400612008,1,7
5000,14750400612008,1,8
5001,14750400612008,1,9
5002,14750400612008,2,7
5003,14750400612008,2,8
5004,14750400612008,3,7
5005,14750400612008,3,8
5006,14750400612008,3,9
5007,14750400612008,4,7
5008,14750400612008,4,8
5009,14750400612008,4,9
5010,14750400612008,5,7
5011,14750400612008,5,8
5012,14750400612008,5,9
5013,14750400612010,1,12
5014,14750400612010,2,12
5015,14750400612010,3,12
5016,14750400612010,4,12
5017,14750400612010,5,12
5018,14750400612011,1,12
5019,14750400612011,2,12
5020,14750400612011,3,12
5021,14750400612011,4,12
5022,14750400612011,5,12
5023,14750400612012,1,12
5024,14750401001001,1,12
5025,14750401001002,1,12
5026,14750401001003,1,7
5027,14750401001003,1,8
5028,14750401001003,1,9
5029,14750401001003,2,7
5030,14750401001003,2,8
5031,14750401001003,2,9
5032,14750401001003,3,7
5033,14750401001003,3,8
5034,14750401001003,3,9
5035,14750401001003,4,7
5036,14750401001003,4,8
5037,14750401001003,4,9
5038,14750401001003,5,7
5039,14750401001003,5,8
5040,14750401001003,5,9
5041,14750401001004,2,12
5042,14750401001005,1,12
5043,14750401001005,2,12
5044,14750401001005,3,12
5045,14750401001005,4,12
5046,14750401001005,5,12
5047,14750401001007,3,6
5048,14750401001007,3,7
5049,14750401001007,3,8
5050,14750401001007,5,7
5051,14750401001007,5,8
5052,14750401001008,4,12
5053,14750401001008,5,12
5054,14750401001009,1,12
5055,14750401001010,1,12
5056,14750401001010,2,12
5057,14750401001010,3,12
5058,14750401001010,4,12
5059,14750401001010,5,12
5060,14750401001011,1,12
5061,14750401001012,1,12
5062,14760500307001,2,12
5063,14760500307001,3,12
5064,14760500307002,3,12
5065,14760500307002,4,12
5066,14760500307003,3,12
5067,14760500307004,3,12
5068,14760500307004,4,12
5069,14760500307006,3,12
5070,14760500307007,3,12
5071,14760500307007,4,12
5072,14760500307008,3,12
5073,14760500307010,3,12
5074,14760500307011,3,12
5075,14760500307012,3,12
5076,14760500307013,3,12
5077,14760500307014,3,12
5078,14760500307014,4,12
5079,14760500307015,2,12
5080,14760500307015,5,12
5081,14760500307017,3,12
5082,14760500307019,1,12
5083,14760500307019,3,12
5084,14760500307020,3,12
5085,14760500307020,4,12
5086,14760500318001,1,12
5087,14760500318001,2,12
5088,14760500318002,1,1
5089,14760500318003,3,12
5090,14760500318004,5,12
5091,14760500318006,1,2
5092,14760500318006,1,7
5093,14760500318006,1,8
5094,14760500318007,1,12
5095,14760500318007,2,12
5096,14760500318008,1,12
5097,14760500318009,1,1
5098,14760500318009,1,3
5099,14760500318009,1,11
5100,14760500318009,3,12
5101,14760500318010,2,12
5102,14760500318011,2,12
5103,14760500318012,3,12
5104,14760500318013,3,12
5105,14760500318014,2,12
5106,14760500318015,3,12
5107,14760500318016,3,12
5108,14760500318017,3,12
5109,14760500318018,3,12
5110,14760500318019,3,1
5111,14760500318019,3,2
5112,14760500318019,3,5
5113,14760500318019,3,7
5114,14760500318019,3,11
5115,14760500318020,3,12
5116,14760500330002,3,12
5117,14760500330003,1,12
5118,14760500330005,3,6
5119,14760500330005,3,7
5120,14760500330005,3,8
5121,14760500330005,3,11
5122,14760500330006,3,12
5123,14760500330008,1,4
5124,14760500330008,1,6
5125,14760500330008,1,8
5126,14760500330008,1,11
5127,14760500330010,3,12
5128,14760500330011,3,12
5129,14760500330015,5,12
5130,14760500330016,1,1
5131,14760500330016,1,4
5132,14760500330016,1,7
5133,14760500330016,1,8
5134,14760500409001,3,12
5135,14760500409002,3,12
5136,14760500409003,3,12
5137,14760500409004,3,12
5138,14760500409004,4,12
5139,14760500409006,3,12
5140,14760500409007,3,12
5141,14760500409008,3,12
5142,14760500409009,3,12
5143,14760500409010,3,12
5144,14760500409011,3,12
5145,14760500409012,3,12
5146,14760500409013,3,12
5147,14760500409014,3,12
5148,14760500409015,3,12
5149,14760500409016,1,12
5150,14760500409016,3,12
5151,14760500409019,3,12
5152,14760500409020,3,12
5153,14760500430001,3,12
5154,14760500430002,3,12
5155,14760500430003,3,12
5156,14760500430004,3,12
5157,14760500430005,3,12
5158,14760500430006,3,1
5159,14760500430006,3,4
5160,14760500430006,3,8
5161,14760500430006,3,11
5162,14760500430007,3,12
5163,14760500430008,3,4
5164,14760500430008,3,8
5165,14760500430008,3,11
5166,14760500430009,3,12
5167,14760500430010,3,12
5168,14760500430011,2,8
5169,14760500430011,3,12
5170,14760500430012,3,12
5171,14760500430013,3,12
5172,14760500430014,3,12
5173,14760500430015,2,12
5174,14760500430016,3,12
5175,14760500430017,3,4
5176,14760500430017,3,8
5177,14760500430018,3,12
5178,14760500507001,1,12
5179,14760500507001,3,12
5180,14760500507002,3,12
5181,14760500507002,5,12
5182,14760500507003,3,12
5183,14760500507004,3,12
5184,14760500507005,3,12
5185,14760500507006,1,1
5186,14760500507006,1,8
5187,14760500507006,1,11
5188,14760500507006,3,12
5189,14760500507007,1,1
5190,14760500507007,1,4
5191,14760500507007,1,8
5192,14760500507007,1,11
5193,14760500507007,3,12
5194,14760500507008,2,12
5195,14760500507008,3,12
5196,14760500507009,3,12
5197,14760500507010,1,12
5198,14760500507010,3,12
5199,14760500507010,4,12
5200,14760500507010,5,12
5201,14760500507011,3,12
5202,14760500507011,4,12
5203,14760500507012,1,12
5204,14760500507012,2,12
5205,14760500507013,3,12
5206,14760500507013,4,12
5207,14760500507014,3,12
5208,14760500507015,1,12
5209,14760500507015,3,12
5210,14760500507016,3,12
5211,14760500507016,5,12
5212,14760500507017,3,12
5213,14760500507017,5,12
5214,14760500507018,3,12
5215,14760500507018,4,12
5216,14760500507019,1,12
5217,14760500507019,3,12
5218,14760500507019,5,12
5219,14760500507020,3,12
5220,14760500517001,3,12
5221,14760500517002,3,12
5222,14760500517003,1,12
5223,14760500517003,3,12
5224,14760500517004,3,12
5225,14760500517005,3,12
5226,14760500517006,3,12
5227,14760500517006,4,12
5228,14760500517007,3,12
5229,14760500517008,3,12
5230,14760500517009,3,12
5231,14760500517010,3,12
5232,14760500517011,3,12
5233,14760500517012,3,12
5234,14760500517013,1,12
5235,14760500517013,3,12
5236,14760500517014,3,12
5237,14760500517015,3,12
5238,14760500517016,3,12
5239,14760500517018,3,12
5240,14760500517019,3,12
5241,14760500517020,3,12
5242,14760500517044,3,12
5243,14760500527006,1,1
5244,14760500527006,1,4
5245,14760500527006,1,11
5246,14760500532001,3,12
5247,14760500532002,3,12
5248,14760500532004,3,12
5249,14760500532005,3,12
5250,14760500532006,3,12
5251,14760500532007,3,12
5252,14760500532008,3,12
5253,14760500532009,3,12
5254,14760500532010,3,12
5255,14760500532011,3,12
5256,14760500532012,3,12
5257,14760500532013,3,12
5258,14760500532014,3,12
5259,14760500532015,3,12
5260,14760500532016,1,7
5261,14760500532016,1,8
5262,14760500532016,1,9
5263,14760500532016,1,11
5264,14760500532016,3,12
5265,14760500532018,3,12
5266,14760500532019,3,7
5267,14760500532019,3,11
5268,14760500532020,3,12
5269,14760500613002,1,4
5270,14760500613002,1,8
5271,14760500613002,3,12
5272,14760500613003,1,12
5273,14760500613003,3,12
5274,14760500613004,3,12
5275,14760500613005,3,12
5276,14760500613006,3,12
5277,14760500613007,3,12
5278,14760500613008,1,12
5279,14760500613008,2,12
5280,14760500613009,3,12
5281,14760500613010,3,12
5282,14760500613011,3,12
5283,14760500613012,3,12
5284,14760500613013,3,12
5285,14760500613014,3,12
5286,14760500613015,3,12
5287,14760500613016,3,12
5288,14760500613017,3,12
5289,14760500613018,3,12
5290,14760500613019,3,12
5291,14760500613020,3,12
5292,14760500802007,3,12
5293,14760500802008,3,12
5294,14760500802009,3,12
5295,14760500802010,3,12
5296,14760500802011,3,12
5297,14760500802012,3,12
5298,14760500802017,3,12
5299,14760500802018,3,12
5300,14760500802019,3,12
5301,14760500802020,3,12
5302,14760500802065,3,12
5303,14760500802070,3,12
5304,14760500802075,1,12
5305,14760500802075,3,12
5306,14760500802080,3,12
5307,14760500811002,3,12
5308,14760500811007,3,12
5309,14760500811012,3,12
5310,14760500811017,3,12
5311,14760500811022,1,8
5312,14760500811022,1,11
5313,14760500811022,3,12
5314,14760500811027,3,12
5315,14760500811032,1,8
5316,14760500811032,3,12
5317,14760500811037,3,12
5318,14760500811042,3,12
5319,14760500811042,4,12
5320,14760500811047,3,12
5321,14760500811052,3,12
5322,14760500811057,3,12
5323,14760500811062,3,12
5324,14760500811072,3,12
5325,14760500811077,3,12
5326,14760500811082,3,12
5327,14760500811087,2,12
5328,14760500811087,3,12
5329,14760500811092,2,12
5330,14760500811092,3,12
5331,14760500811097,2,12
5332,14760500811097,3,12
5333,14770600201001,3,7
5334,14770600201001,3,8
5335,14770600201001,3,9
5336,14770600201002,2,12
5337,14770600201003,3,12
5338,14770600201004,3,12
5339,14770600201005,3,12
5340,14770600201005,4,12
5341,14770600201006,3,4
5342,14770600201006,3,5
5343,14770600201006,3,6
5344,14770600201006,3,7
5345,14770600201006,3,8
5346,14770600201006,3,9
5347,14770600201006,3,11
5348,14770600201007,3,12
5349,14770600201008,3,12
5350,14770600201010,1,12
5351,14770600201011,1,7
5352,14770600201011,1,11
5353,14770600201012,3,12
5354,14770600201017,1,12
5355,14770600305001,2,3
5356,14770600305001,2,7
5357,14770600305001,3,12
5358,14770600305002,3,12
5359,14770600305004,2,3
5360,14770600305004,2,4
5361,14770600305004,2,8
5362,14770600305004,2,11
5363,14770600305006,1,2
5364,14770600305006,1,3
5365,14770600305006,1,8
5366,14770600305006,1,12
5367,14770600305006,2,8
5368,14770600305006,2,11
5369,14770600305006,3,12
5370,14770600305008,1,4
5371,14770600305008,1,8
5372,14770600305008,1,9
5373,14770600305008,1,11
5374,14770600305008,2,3
5375,14770600305008,2,5
5376,14770600305008,2,8
5377,14770600305008,2,9
5378,14770600305008,3,12
5379,14770600305009,2,2
5380,14770600305009,2,4
5381,14770600305009,2,7
5382,14770600305009,2,8
5383,14770600305009,2,11
5384,14770600305009,3,12
5385,14770600305010,2,4
5386,14770600305010,2,7
5387,14770600305010,2,8
5388,14770600305010,3,12
5389,14770600305011,2,3
5390,14770600305011,2,5
5391,14770600305011,2,7
5392,14770600305011,2,8
5393,14770600305012,2,1
5394,14770600305012,2,4
5395,14770600305012,2,6
5396,14770600305012,2,8
5397,14770600305012,2,11
5398,14770600305013,2,3
5399,14770600305013,2,5
5400,14770600305013,2,7
5401,14770600305013,2,8
5402,14770600305013,3,12
5403,14770600305014,2,3
5404,14770600305014,2,4
5405,14770600305014,2,5
5406,14770600305014,2,8
5407,14770600305014,2,9
5408,14770600305014,3,12
5409,14770600305015,3,12
5410,14770600305016,1,12
5411,14770600305016,3,7
5412,14770600305016,3,8
5413,14770600305016,3,9
5414,14770600305016,3,11
5415,14770600305017,3,12
5416,14770600305018,2,2
5417,14770600305018,2,8
5418,14770600305018,2,9
5419,14770600305018,2,11
5420,14770600305018,3,12
5421,14770600305019,2,3
5422,14770600305019,2,6
5423,14770600305019,2,7
5424,14770600305019,2,8
5425,14770600305022,2,3
5426,14770600305022,2,4
5427,14770600305022,2,8
5428,14770600305022,2,11
5429,14770600305022,3,12
5430,14770600404001,2,12
5431,14770600404001,3,4
5432,14770600404001,3,5
5433,14770600404001,3,6
5434,14770600404001,3,7
5435,14770600404001,3,8
5436,14770600404001,3,9
5437,14770600404001,3,11
5438,14770600404002,2,12
5439,14770600404002,3,12
5440,14770600404003,2,12
5441,14770600404003,3,12
5442,14770600404005,3,12
5443,14770600404006,2,12
5444,14770600404006,3,12
5445,14770600404007,2,12
5446,14770600404007,3,12
5447,14770600404008,2,12
5448,14770600404008,3,12
5449,14770600404009,3,12
5450,14770600404010,3,12
5451,14770600404011,2,12
5452,14770600404012,2,7
5453,14770600404012,2,8
5454,14770600404012,2,9
5455,14770600404013,2,12
