,HHID,C144,C146_wm,C146_tm,C147_wm,C147_tm,C148_wm,C148_tm,C149,C150,C152,C153,C154,C155,C155_other,C156,C157,C157_other,C158,C159,C160,C161,C162,C163,C164,C165
2560,07510100104008,2.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2009.0,2.0,,,1.0,555.0,,1.0,1.0,1.0,1.0,1.0,2.0,0.0,
2561,07510100104009,2.0,10.0,10.0,4.0,4.0,8.0,8.0,2.0,2.0,2.0,2009.0,2.0,,,1.0,555.0,,1.0,1.0,1.0,1.0,1.0,2.0,0.0,
2562,07510100104010,2.0,1.0,12.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2008.0,2.0,,,2.0,555.0,,1.0,1.0,1.0,1.0,1.0,2.0,0.0,
2563,07510100104011,,,,,,,,,,,,,,,,,,1.0,2.0,,,,2.0,0.0,
2564,07510100104012,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,0.0,
2565,07511000702001,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,0.0,
2566,07511000702002,,,,,,,,,,,,,,,,,,1.0,111.0,,,,,,
2567,07511000702003,,,,,,,,,,,,,,,,,,1.0,111.0,,,,,,
2568,07511000702004,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,0.0,
2569,07511000702005,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,0.0,
2570,07511000702006,,,,,,,,,,,,,,,,,,1.0,111.0,,,,,,
2571,07511000702007,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,0.0,
2572,07511000702043,,,,,,,,,,,,,,,,,,9.0,,,,,,,
2573,07511000702086,,,,,,,,,,,,,,,,,,9.0,,,,,,,
2574,07511000702129,,,,,,,,,,,,,,,,,,9.0,,,,,,,
2575,07511000702172,,,,,,,,,,,,,,,,,,9.0,,,,,,,
2576,07511000702215,,,,,,,,,,,,,,,,,,9.0,,,,,,,
2577,07511100128001,2.0,4.0,4.0,4.0,4.0,1.0,1.0,2.0,2.0,2.0,2004.0,2.0,,,1.0,555.0,,1.0,1.0,1.0,1.0,1.0,2.0,0.0,
2578,07511100128002,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,0.0,
2579,07511100128003,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,0.0,
2580,07511100128004,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,0.0,
2581,07511100128005,1.0,,,,,,,2.0,2.0,2.0,,2.0,,,1.0,555.0,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0
2582,07511100128006,1.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2008.0,2.0,,,2.0,555.0,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0
2583,07511100128007,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,0.0,
2584,07511100128008,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,0.0,
2585,07511100128009,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,0.0,
2586,07511100128010,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,0.0,
2587,07511100128011,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,8.0,8.0
2588,07511100128012,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,2.0,1.0,2.0,12.0
2589,07511100224001,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,0.0,
2590,07511100224002,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,0.0,
2591,07511100224003,2.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2008.0,2.0,,,2.0,1.0,,1.0,1.0,1.0,1.0,1.0,2.0,0.0,
2592,07511100224004,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,0.0,
2593,07511100224005,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,0.0,
2594,07511100224006,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,2.0,2.0,0.0,
2595,07511100224007,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,0.0,
2596,07511100224008,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,0.0,
2597,07511100224009,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,0.0,
2598,07511100224010,2.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,,2.0,,,1.0,6.0,,1.0,1.0,1.0,1.0,2.0,2.0,0.0,
2599,07511100224011,1.0,,,,,,,2.0,2.0,2.0,2006.0,2.0,,,2.0,555.0,,1.0,1.0,1.0,1.0,1.0,2.0,0.0,
2600,07511100224012,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,0.0,
2601,07520100101001,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,2.0,1.0,3.0,40.0
2602,07520100101002,,,,,,,,,,,,,,,,,,1.0,2.0,,,,1.0,2.0,0.0
2603,07520100101003,,,,,,,,,,,,,,,,,,1.0,2.0,,,,1.0,3.0,50.0
2604,07520100101004,,,,,,,,,,,,,,,,,,1.0,2.0,,,,2.0,2.0,20.0
2605,07520100101005,,,,,,,,,,,,,,,,,,1.0,2.0,,,,2.0,2.0,2.0
2606,07520100101006,2.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2007.0,2.0,,,2.0,1.0,,1.0,2.0,,,,1.0,1.0,0.0
2607,07520100101007,,,,,,,,,,,,,,,,,,1.0,2.0,,,,1.0,2.0,50.0
2608,07520100101008,,,,,,,,,,,,,,,,,,1.0,2.0,,,,1.0,3.0,20.0
2609,07520100101009,,,,,,,,,,,,,,,,,,1.0,2.0,,,,2.0,0.0,
2610,07520100101010,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,2.0,2.0,2.0,0.0,
2611,07520100101011,,,,,,,,,,,,,,,,,,1.0,2.0,,,,1.0,5.0,150.0
2612,07520100101012,,,,,,,,,,,,,,,,,,1.0,2.0,,,,2.0,2.0,48.0
2613,07520301304006,,,,,,,,,,,,,,,,,,9.0,,,,,,,
2614,07520301304023,,,,,,,,,,,,,,,,,,9.0,,,,,,,
2615,07520301304040,,,,,,,,,,,,,,,,,,9.0,,,,,,,
2616,07520301304057,,,,,,,,,,,,,,,,,,9.0,,,,,,,
2617,07520301304074,,,,,,,,,,,,,,,,,,9.0,,,,,,,
2618,07520301304091,,,,,,,,,,,,,,,,,,9.0,,,,,,,
2619,07520301304108,,,,,,,,,,,,,,,,,,9.0,,,,,,,
2620,07520301304125,,,,,,,,,,,,,,,,,,9.0,,,,,,,
2621,07520301304142,,,,,,,,,,,,,,,,,,9.0,,,,,,,
2622,07520301304159,1.0,2.0,6.0,2.0,4.0,2.0,5.0,2.0,1.0,2.0,2008.0,1.0,6.0,,1.0,1.0,,5.0,1.0,2.0,1.0,1.0,2.0,0.0,
2623,07520301304176,,,,,,,,,,,,,,,,,,9.0,,,,,,,
2624,07520301304193,1.0,3.0,6.0,3.0,4.0,3.0,5.0,2.0,1.0,2.0,2008.0,1.0,6.0,,2.0,6.0,,5.0,1.0,2.0,1.0,1.0,2.0,2.0,30.0
2625,07520500901005,,,,,,,,,,,,,,,,,,9.0,,,,,,,
2626,07520500901016,,,,,,,,,,,,,,,,,,9.0,,,,,,,
2627,07520500901027,,,,,,,,,,,,,,,,,,9.0,,,,,,,
2628,07520500901038,,,,,,,,,,,,,,,,,,9.0,,,,,,,
2629,07520500901049,,,,,,,,,,,,,,,,,,9.0,,,,,,,
2630,07520500901060,,,,,,,,,,,,,,,,,,9.0,,,,,,,
2631,07520500901071,,,,,,,,,,,,,,,,,,9.0,,,,,,,
2632,07520500901082,,,,,,,,,,,,,,,,,,9.0,,,,,,,
2633,07520500901093,,,,,,,,,,,,,,,,,,9.0,,,,,,,
2634,07520500901104,,,,,,,,,,,,,,,,,,9.0,,,,,,,
2635,07520500901115,,,,,,,,,,,,,,,,,,9.0,,,,,,,
2636,07520500901126,,,,,,,,,,,,,,,,,,9.0,,,,,,,
2637,07520701406006,,,,,,,,,,,,,,,,,,9.0,,,,,,,
2638,07520701406008,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,0.0,
2639,07520701406017,,,,,,,,,,,,,,,,,,9.0,,,,,,,
2640,07520701406026,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,0.0,
2641,07520701406028,,,,,,,,,,,,,,,,,,9.0,,,,,,,
2642,07520701406044,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,0.0,
2643,07520701406062,,,,,,,,,,,,,,,,,,1.0,111.0,,,,,,
2644,07520701406080,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,2.0,1.0,2.0,0.0,
2645,07520701406098,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,2.0,1.0,2.0,0.0,
2646,07520701406116,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,0.0,
2647,07520701406134,,,,,,,,,,,,,,,,,,1.0,111.0,,,,,,
2648,07520701406152,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,0.0,
2649,07530300603004,,,,,,,,,,,,,,,,,,9.0,,,,,,,
2650,07530300603022,,,,,,,,,,,,,,,,,,9.0,,,,,,,
2651,07530300603040,,,,,,,,,,,,,,,,,,9.0,,,,,,,
2652,07530300603058,,,,,,,,,,,,,,,,,,9.0,,,,,,,
2653,07530300603076,,,,,,,,,,,,,,,,,,9.0,,,,,,,
2654,07530300603094,,,,,,,,,,,,,,,,,,9.0,,,,,,,
2655,07530300603112,,,,,,,,,,,,,,,,,,9.0,,,,,,,
2656,07530300603130,,,,,,,,,,,,,,,,,,9.0,,,,,,,
2657,07530300603148,,,,,,,,,,,,,,,,,,9.0,,,,,,,
2658,07530300603166,,,,,,,,,,,,,,,,,,9.0,,,,,,,
2659,07530300603184,,,,,,,,,,,,,,,,,,9.0,,,,,,,
2660,07530300603202,,,,,,,,,,,,,,,,,,9.0,,,,,,,
2661,07530302901004,,,,,,,,,,,,,,,,,,9.0,,,,,,,
2662,07530302901030,,,,,,,,,,,,,,,,,,9.0,,,,,,,
2663,07530302901056,,,,,,,,,,,,,,,,,,9.0,,,,,,,
2664,07530302901082,,,,,,,,,,,,,,,,,,9.0,,,,,,,
2665,07530302901108,,,,,,,,,,,,,,,,,,9.0,,,,,,,
2666,07530302901134,,,,,,,,,,,,,,,,,,9.0,,,,,,,
2667,07530302901160,,,,,,,,,,,,,,,,,,9.0,,,,,,,
2668,07530302901186,,,,,,,,,,,,,,,,,,9.0,,,,,,,
2669,07530302901212,,,,,,,,,,,,,,,,,,9.0,,,,,,,
2670,07530302901238,,,,,,,,,,,,,,,,,,9.0,,,,,,,
2671,07530302901264,,,,,,,,,,,,,,,,,,9.0,,,,,,,
2672,07530302901290,,,,,,,,,,,,,,,,,,9.0,,,,,,,
2673,07530400605003,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,0.0,
2674,07530400605007,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,0.0,
2675,07530400605011,,,,,,,,,,,,,,,,,,1.0,111.0,,,,,,
2676,07530400605015,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,0.0,
2677,07530400605019,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,0.0,
2678,07530400605023,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,0.0,
2679,07530400605027,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,
2680,07530400605031,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,0.0,
2681,07530400605035,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,0.0,
2682,07530400605039,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,0.0,
2683,07530400605043,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,
2684,07530400605047,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,0.0,
2685,07540401003002,,,,,,,,,,,,,,,,,,9.0,,,,,,,
2686,07540401003018,,,,,,,,,,,,,,,,,,9.0,,,,,,,
2687,07540401003034,,,,,,,,,,,,,,,,,,9.0,,,,,,,
2688,07540401003050,,,,,,,,,,,,,,,,,,9.0,,,,,,,
2689,07540401003066,,,,,,,,,,,,,,,,,,9.0,,,,,,,
2690,07540401003082,,,,,,,,,,,,,,,,,,9.0,,,,,,,
2691,07540401003098,,,,,,,,,,,,,,,,,,9.0,,,,,,,
2692,07540401003114,,,,,,,,,,,,,,,,,,9.0,,,,,,,
2693,07540401003130,,,,,,,,,,,,,,,,,,9.0,,,,,,,
2694,07540401003146,,,,,,,,,,,,,,,,,,9.0,,,,,,,
2695,07540401003162,,,,,,,,,,,,,,,,,,9.0,,,,,,,
2696,07540401003178,,,,,,,,,,,,,,,,,,9.0,,,,,,,
2697,07540401303003,,,,,,,,,,,,,,,,,,9.0,,,,,,,
2698,07540401303025,,,,,,,,,,,,,,,,,,9.0,,,,,,,
2699,07540401303047,,,,,,,,,,,,,,,,,,9.0,,,,,,,
2700,07540401303069,,,,,,,,,,,,,,,,,,9.0,,,,,,,
2701,07540401303091,,,,,,,,,,,,,,,,,,8.0,111.0,,,,,,
2702,07540401303113,,,,,,,,,,,,,,,,,,9.0,,,,,,,
2703,07540401303135,,,,,,,,,,,,,,,,,,8.0,111.0,,,,,,
2704,07540401303157,,,,,,,,,,,,,,,,,,9.0,,,,,,,
2705,07540401303179,,,,,,,,,,,,,,,,,,9.0,,,,,,,
2706,07540401303201,,,,,,,,,,,,,,,,,,9.0,,,,,,,
2707,07540401303223,,,,,,,,,,,,,,,,,,9.0,,,,,,,
2708,07540401303245,,,,,,,,,,,,,,,,,,9.0,,,,,,,
2709,07540700103003,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,0.0,
2710,07540700103011,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,0.0,
2711,07540700103019,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,0.0,
2712,07540700103027,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,0.0,
2713,07540700103035,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,0.0,
2714,07540700103043,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,0.0,
2715,07540700103051,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,0.0,
2716,07540700103059,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,0.0,
2717,07540700103067,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,2005.0,2.0,,,3.0,3.0,,1.0,1.0,1.0,1.0,1.0,2.0,0.0,
2718,07540700103075,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,0.0,
2719,07540700103083,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,0.0,
2720,07540700103091,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,0.0,
2721,07540700202001,1.0,2.0,4.0,1.0,4.0,2.0,4.0,2.0,2.0,1.0,,2.0,,,2.0,6.0,,1.0,1.0,1.0,1.0,1.0,2.0,0.0,
2722,07540700202002,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,0.0,
2723,07540700202003,1.0,2.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2007.0,2.0,,,3.0,6.0,,1.0,1.0,1.0,1.0,1.0,2.0,0.0,
2724,07540700202004,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,0.0,
2725,07540700202005,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,0.0,
2726,07540700202006,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,0.0,
2727,07540700202007,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,0.0,
2728,07540700202008,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,0.0,
2729,07540700202009,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,0.0,
2730,07540700202010,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,0.0,
2731,07540700202011,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,
2732,07540700202012,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,0.0,
2733,07540700315002,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,0.0,
2734,07540700315013,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,
2735,07540700315024,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,
2736,07540700315035,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,0.0,
2737,07540700315046,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,0.0,
2738,07540700315057,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,1.0,1.0,2.0,0.0,
2739,07540700315068,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,0.0,
2740,07540700315079,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,0.0,
2741,07540700315090,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,0.0,
2742,07540700315101,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,0.0,
2743,07540700315112,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,0.0,
2744,07540700315123,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,
2745,07550200101001,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,2.0,1.0,2.0,0.0,
2746,07550200101009,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,2.0,1.0,2.0,0.0,
2747,07550200101015,,,,,,,,,,,,,,,,,,9.0,,,,,,,
2748,07550200101017,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,2.0,1.0,2.0,0.0,
2749,07550200101025,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,0.0,
2750,07550200101033,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,1.0,1.0,1.0,2.0,14.0
2751,07550200101041,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,1.0,1.0,1.0,2.0,12.0
2752,07550200101049,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,1.0,1.0,1.0,2.0,18.0
2753,07550200101054,,,,,,,,,,,,,,,,,,9.0,,,,,,,
2754,07550200101057,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,0.0,
2755,07550200101065,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,0.0,
2756,07550200101093,,,,,,,,,,,,,,,,,,9.0,,,,,,,
2757,07550200109015,,,,,,,,,,,,,,,,,,1.0,111.0,,,,,,
2758,07550200109033,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,0.0,
2759,07550200109051,1.0,2.0,5.0,2.0,4.0,2.0,4.0,2.0,2.0,2.0,2008.0,2.0,,,3.0,6.0,,1.0,1.0,1.0,1.0,1.0,2.0,0.0,
2760,07550200109069,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,0.0,
2761,07550200109087,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,0.0,
2762,07550200109105,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,0.0,
2763,07550200109123,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,0.0,
2764,07550200109141,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,0.0,
2765,07550200109159,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,0.0,
2766,07550200109177,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0
2767,07550200109195,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0
2768,07550200109213,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0
2769,07551300102003,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,2.0,1.0,1.0,1.0,10.0
2770,07551300102022,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,0.0,
2771,07551300102041,,,,,,,,,,,,,,,,,,1.0,111.0,,,,,,
2772,07551300102060,,,,,,,,,,,,,,,,,,1.0,111.0,,,,,,
2773,07551300102079,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,0.0,
2774,07551300102098,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,0.0,
2775,07551300102117,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,0.0,
2776,07551300102136,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,0.0,
2777,07551300102155,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,0.0,
2778,07551300102174,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,0.0,
2779,07551300102193,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,0.0,
2780,07551300102212,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,0.0,
2781,07551300206004,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,0.0,
2782,07551300206021,2.0,8.0,8.0,0.0,0.0,0.0,8.0,2.0,2.0,2.0,,2.0,,,2.0,6.0,,1.0,1.0,1.0,1.0,1.0,2.0,0.0,
2783,07551300206038,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0
2784,07551300206055,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2785,07551300206072,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0
2786,07551300206089,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0
2787,07551300206106,,,,,,,,,,,,,,,,,,1.0,,,,,,,
2788,07551300206123,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2789,07551300206140,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2790,07551300206157,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,3.0,6.0
2791,07551300206174,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0
2792,07551300206191,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0
2793,07551300314002,,,,,,,,,,,,,,,,,,1.0,111.0,,,,,,
2794,07551300314019,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,0.0,
2795,07551300314036,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,0.0,
2796,07551300314053,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,0.0,
2797,07551300314070,,,,,,,,,,,,,,,,,,1.0,111.0,,,,,,
2798,07551300314087,1.0,2.0,4.0,2.0,4.0,2.0,4.0,2.0,1.0,2.0,2008.0,2.0,,,2.0,6.0,,1.0,1.0,1.0,1.0,1.0,2.0,0.0,
2799,07551300314104,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,0.0,
2800,07551300314121,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,0.0,
2801,07551300314138,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,0.0,
2802,07551300314155,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,0.0,
2803,07551300314172,1.0,1.0,4.0,1.0,4.0,1.0,4.0,2.0,2.0,2.0,2005.0,2.0,,,2.0,6.0,,1.0,1.0,1.0,1.0,1.0,2.0,0.0,
2804,07551300314189,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,0.0,
2805,07560200303001,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2806,07560200303005,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,10.0
2807,07560200303017,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0
2808,07560200303033,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0
2809,07560200303049,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0
2810,07560200303081,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2811,07560200303097,,,,,,,,,,,,,,,,,,1.0,111.0,,,,,,
2812,07560200303113,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,0.0,
2813,07560200303129,,,,,,,,,,,,,,,,,,1.0,111.0,,,,,,
2814,07560200303145,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,0.0,
2815,07560200303161,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,0.0,
2816,07560200303177,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,0.0,
2817,07560201903003,1.0,4.0,8.0,4.0,4.0,4.0,5.0,2.0,1.0,2.0,2004.0,2.0,,,3.0,6.0,,1.0,1.0,1.0,1.0,1.0,2.0,0.0,
2818,07560201903010,1.0,12.0,24.0,4.0,4.0,4.0,5.0,2.0,1.0,2.0,2006.0,2.0,,,2.0,6.0,,1.0,1.0,1.0,1.0,1.0,2.0,0.0,
2819,07560201903017,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,0.0,
2820,07560201903024,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,0.0,
2821,07560201903031,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,0.0,
2822,07560201903038,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,0.0,
2823,07560201903045,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,2.0,1.0,1.0,1.0,12.0
2824,07560201903050,,,,,,,,,,,,,,,,,,9.0,,,,,,,
2825,07560201903052,,,,,,,,,,,,,,,,,,1.0,111.0,,,,,,
2826,07560201903059,,,,,,,,,,,,,,,,,,1.0,111.0,,,,,,
2827,07560201903118,,,,,,,,,,,,,,,,,,9.0,,,,,,,
