,CommunityID,HI_1,HI_2,HI_3,HI_4,HI_5,HI_6,A8,Item,KE_a,KE_b,KE_73,KE_74,KE_75
1571,06460701104,6,46,7,11,4,2,12,2,2,,2.0,1.0,
1572,06460701104,6,46,7,11,4,2,12,3,2,,2.0,1.0,
1573,06460701104,6,46,7,11,4,2,12,4,2,,2.0,1.0,
1574,06460701104,6,46,7,11,4,2,12,5,2,,2.0,1.0,
1575,06460701104,6,46,7,11,4,2,12,6,2,,2.0,1.0,
1576,06460701104,6,46,7,11,4,2,12,7,2,,2.0,1.0,
1577,06460701104,6,46,7,11,4,2,12,8,2,,2.0,1.0,
1578,06460701104,6,46,7,11,4,2,12,9,2,,2.0,1.0,
1579,06460701104,6,46,7,11,4,2,12,10,2,,2.0,1.0,
1580,06460701302,6,46,7,13,2,2,11,1,2,,2.0,1.0,
1581,06460701302,6,46,7,13,2,2,11,2,2,,2.0,1.0,
1582,06460701302,6,46,7,13,2,2,11,3,2,,2.0,1.0,
1583,06460701302,6,46,7,13,2,2,11,4,2,,2.0,1.0,
1584,06460701302,6,46,7,13,2,2,11,5,2,,2.0,1.0,
1585,06460701302,6,46,7,13,2,2,11,6,2,,2.0,1.0,
1586,06460701302,6,46,7,13,2,2,11,7,2,,2.0,1.0,
1587,06460701302,6,46,7,13,2,2,11,8,2,,2.0,1.0,
1588,06460701302,6,46,7,13,2,2,11,9,2,,2.0,1.0,
1589,06460701302,6,46,7,13,2,2,11,10,2,,2.0,1.0,
1590,06470301201,6,47,3,12,1,2,1,1,2,,2.0,1.0,
1591,06470301201,6,47,3,12,1,2,1,2,2,,2.0,1.0,
1592,06470301201,6,47,3,12,1,2,1,3,2,,2.0,1.0,
1593,06470301201,6,47,3,12,1,2,1,4,2,,2.0,1.0,
1594,06470301201,6,47,3,12,1,2,1,5,2,,2.0,1.0,
1595,06470301201,6,47,3,12,1,2,1,6,2,,2.0,1.0,
1596,06470301201,6,47,3,12,1,2,1,7,2,,2.0,1.0,
1597,06470301201,6,47,3,12,1,2,1,8,2,,2.0,1.0,
1598,06470301201,6,47,3,12,1,2,1,9,2,,2.0,1.0,
1599,06470301201,6,47,3,12,1,2,1,10,1,1.0,,,1.0
1600,06470305101,6,47,3,51,1,2,1,1,1,5.0,,,1.0
1601,06470305101,6,47,3,51,1,2,1,2,1,1.0,,,1.0
1602,06470305101,6,47,3,51,1,2,1,3,1,1.0,,,1.0
1603,06470305101,6,47,3,51,1,2,1,4,2,,2.0,1.0,
1604,06470305101,6,47,3,51,1,2,1,5,2,,2.0,1.0,
1605,06470305101,6,47,3,51,1,2,1,6,2,,2.0,1.0,
1606,06470305101,6,47,3,51,1,2,1,7,2,,2.0,1.0,
1607,06470305101,6,47,3,51,1,2,1,8,2,,2.0,1.0,
1608,06470305101,6,47,3,51,1,2,1,9,1,1.0,,,1.0
1609,06470305101,6,47,3,51,1,2,1,10,1,1.0,,,1.0
1610,06480200101,6,48,2,1,1,1,1,1,2,,2.0,1.0,
1611,06480200101,6,48,2,1,1,1,1,2,2,,2.0,1.0,
1612,06480200101,6,48,2,1,1,1,1,3,2,,2.0,1.0,
1613,06480200101,6,48,2,1,1,1,1,4,2,,2.0,1.0,
1614,06480200101,6,48,2,1,1,1,1,5,2,,2.0,1.0,
1615,06480200101,6,48,2,1,1,1,1,6,2,,2.0,1.0,
1616,06480200101,6,48,2,1,1,1,1,7,2,,2.0,1.0,
1617,06480200101,6,48,2,1,1,1,1,8,2,,2.0,1.0,
1618,06480200101,6,48,2,1,1,1,1,9,2,,2.0,1.0,
1619,06480200101,6,48,2,1,1,1,1,10,2,,2.0,1.0,
1620,06480201401,6,48,2,14,1,2,1,1,2,,2.0,1.0,
1621,06480201401,6,48,2,14,1,2,1,2,2,,2.0,1.0,
1622,06480201401,6,48,2,14,1,2,1,3,2,,2.0,1.0,
1623,06480201401,6,48,2,14,1,2,1,4,2,,2.0,1.0,
1624,06480201401,6,48,2,14,1,2,1,5,2,,2.0,1.0,
1625,06480201401,6,48,2,14,1,2,1,6,2,,2.0,1.0,
1626,06480201401,6,48,2,14,1,2,1,7,2,,2.0,1.0,
1627,06480201401,6,48,2,14,1,2,1,8,2,,2.0,5.0,
1628,06480201401,6,48,2,14,1,2,1,9,2,,2.0,1.0,
1629,06480201401,6,48,2,14,1,2,1,10,2,,2.0,5.0,
1630,07500600204,7,50,6,2,4,2,2,1,2,,1.0,1.0,
1631,07500600204,7,50,6,2,4,2,2,2,2,,1.0,1.0,
1632,07500600204,7,50,6,2,4,2,2,3,2,,1.0,1.0,
1633,07500600204,7,50,6,2,4,2,2,4,2,,1.0,1.0,
1634,07500600204,7,50,6,2,4,2,2,5,2,,2.0,1.0,
1635,07500600204,7,50,6,2,4,2,2,6,2,,2.0,1.0,
1636,07500600204,7,50,6,2,4,2,2,7,2,,2.0,1.0,
1637,07500600204,7,50,6,2,4,2,2,8,2,,1.0,1.0,
1638,07500600204,7,50,6,2,4,2,2,9,2,,2.0,1.0,
1639,07500600204,7,50,6,2,4,2,2,10,1,1.0,,,1.0
1640,07500601802,7,50,6,18,2,2,1,1,2,,1.0,1.0,
1641,07500601802,7,50,6,18,2,2,1,2,2,,1.0,1.0,
1642,07500601802,7,50,6,18,2,2,1,3,2,,1.0,1.0,
1643,07500601802,7,50,6,18,2,2,1,4,2,,1.0,1.0,
1644,07500601802,7,50,6,18,2,2,1,5,2,,2.0,1.0,
1645,07500601802,7,50,6,18,2,2,1,6,2,,2.0,1.0,
1646,07500601802,7,50,6,18,2,2,1,7,2,,2.0,1.0,
1647,07500601802,7,50,6,18,2,2,1,8,2,,2.0,1.0,
1648,07500601802,7,50,6,18,2,2,1,9,2,,1.0,1.0,
1649,07500601802,7,50,6,18,2,2,1,10,2,,1.0,1.0,
1650,07500901704,7,50,9,17,4,2,3,1,2,,1.0,1.0,
1651,07500901704,7,50,9,17,4,2,3,2,2,,1.0,1.0,
1652,07500901704,7,50,9,17,4,2,3,3,2,,1.0,1.0,
1653,07500901704,7,50,9,17,4,2,3,4,2,,,,2.0
1654,07500901704,7,50,9,17,4,2,3,5,2,,2.0,1.0,
1655,07500901704,7,50,9,17,4,2,3,6,2,,2.0,1.0,
1656,07500901704,7,50,9,17,4,2,3,7,2,,2.0,1.0,
1657,07500901704,7,50,9,17,4,2,3,8,2,,2.0,1.0,
1658,07500901704,7,50,9,17,4,2,3,9,2,,1.0,1.0,
1659,07500901704,7,50,9,17,4,2,3,10,2,,2.0,1.0,
1660,07501400105,7,50,14,1,5,1,1,1,1,1.0,,,1.0
1661,07501400105,7,50,14,1,5,1,1,2,1,1.0,,,1.0
1662,07501400105,7,50,14,1,5,1,1,3,1,1.0,,,1.0
1663,07501400105,7,50,14,1,5,1,1,4,2,,2.0,1.0,
1664,07501400105,7,50,14,1,5,1,1,5,2,,2.0,1.0,
1665,07501400105,7,50,14,1,5,1,1,6,2,,2.0,1.0,
1666,07501400105,7,50,14,1,5,1,1,7,2,,2.0,1.0,
1667,07501400105,7,50,14,1,5,1,1,8,2,,2.0,1.0,
1668,07501400105,7,50,14,1,5,1,1,9,2,,2.0,1.0,
1669,07501400105,7,50,14,1,5,1,1,10,2,,2.0,1.0,
1670,07510100104,7,51,1,1,4,1,1,1,1,1.0,,,1.0
1671,07510100104,7,51,1,1,4,1,1,2,1,1.0,,,1.0
1672,07510100104,7,51,1,1,4,1,1,3,1,1.0,,,1.0
1673,07510100104,7,51,1,1,4,1,1,4,2,,2.0,1.0,
1674,07510100104,7,51,1,1,4,1,1,5,2,,2.0,2.0,
1675,07510100104,7,51,1,1,4,1,1,6,2,,2.0,2.0,
1676,07510100104,7,51,1,1,4,1,1,7,2,,2.0,2.0,
1677,07510100104,7,51,1,1,4,1,1,8,2,,2.0,1.0,
1678,07510100104,7,51,1,1,4,1,1,9,2,,2.0,1.0,
1679,07510100104,7,51,1,1,4,1,1,10,2,,2.0,1.0,
1680,07511000702,7,51,10,7,2,2,4,1,1,1.0,,,1.0
1681,07511000702,7,51,10,7,2,2,4,2,2,,2.0,1.0,
1682,07511000702,7,51,10,7,2,2,4,3,2,,2.0,1.0,
1683,07511000702,7,51,10,7,2,2,4,4,2,,2.0,1.0,
1684,07511000702,7,51,10,7,2,2,4,5,2,,2.0,1.0,
1685,07511000702,7,51,10,7,2,2,4,6,2,,2.0,1.0,
1686,07511000702,7,51,10,7,2,2,4,7,2,,2.0,1.0,
1687,07511000702,7,51,10,7,2,2,4,8,2,,2.0,1.0,
1688,07511000702,7,51,10,7,2,2,4,9,2,,2.0,1.0,
1689,07511000702,7,51,10,7,2,2,4,10,2,,2.0,1.0,
1690,07511100128,7,51,11,1,28,1,1,1,1,1.0,,,1.0
1691,07511100128,7,51,11,1,28,1,1,2,2,,2.0,2.0,
1692,07511100128,7,51,11,1,28,1,1,3,2,,2.0,2.0,
1693,07511100128,7,51,11,1,28,1,1,4,2,,2.0,2.0,
1694,07511100128,7,51,11,1,28,1,1,5,2,,2.0,2.0,
1695,07511100128,7,51,11,1,28,1,1,6,2,,2.0,2.0,
1696,07511100128,7,51,11,1,28,1,1,7,2,,2.0,2.0,
1697,07511100128,7,51,11,1,28,1,1,8,2,,2.0,2.0,
1698,07511100128,7,51,11,1,28,1,1,9,2,,2.0,1.0,
1699,07511100128,7,51,11,1,28,1,1,10,2,,2.0,2.0,
1700,07511100224,7,51,11,2,24,1,1,1,1,1.0,,,1.0
1701,07511100224,7,51,11,2,24,1,1,2,2,,2.0,2.0,
1702,07511100224,7,51,11,2,24,1,1,3,1,2.0,,,1.0
1703,07511100224,7,51,11,2,24,1,1,4,2,,2.0,1.0,
1704,07511100224,7,51,11,2,24,1,1,5,2,,2.0,2.0,
1705,07511100224,7,51,11,2,24,1,1,6,2,,2.0,1.0,
1706,07511100224,7,51,11,2,24,1,1,7,2,,2.0,2.0,
1707,07511100224,7,51,11,2,24,1,1,8,2,,2.0,1.0,
1708,07511100224,7,51,11,2,24,1,1,9,2,,2.0,2.0,
1709,07511100224,7,51,11,2,24,1,1,10,2,,2.0,1.0,
1710,07520100101,7,52,1,1,1,1,1,1,1,1.0,,,1.0
1711,07520100101,7,52,1,1,1,1,1,2,2,,2.0,2.0,
1712,07520100101,7,52,1,1,1,1,1,3,1,1.0,,,1.0
1713,07520100101,7,52,1,1,1,1,1,4,2,,2.0,2.0,
1714,07520100101,7,52,1,1,1,1,1,5,2,,2.0,2.0,
1715,07520100101,7,52,1,1,1,1,1,6,2,,2.0,2.0,
1716,07520100101,7,52,1,1,1,1,1,7,2,,2.0,2.0,
1717,07520100101,7,52,1,1,1,1,1,8,2,,2.0,2.0,
1718,07520100101,7,52,1,1,1,1,1,9,2,,2.0,2.0,
1719,07520100101,7,52,1,1,1,1,1,10,2,,2.0,2.0,
1720,07520301304,7,52,3,13,4,2,18,1,2,,1.0,1.0,
1721,07520301304,7,52,3,13,4,2,18,2,2,,2.0,1.0,
1722,07520301304,7,52,3,13,4,2,18,3,2,,1.0,3.0,
1723,07520301304,7,52,3,13,4,2,18,4,2,,1.0,1.0,
1724,07520301304,7,52,3,13,4,2,18,5,2,,2.0,1.0,
1725,07520301304,7,52,3,13,4,2,18,6,2,,1.0,1.0,
1726,07520301304,7,52,3,13,4,2,18,7,2,,2.0,1.0,
1727,07520301304,7,52,3,13,4,2,18,8,2,,2.0,1.0,
1728,07520301304,7,52,3,13,4,2,18,9,2,,2.0,1.0,
1729,07520301304,7,52,3,13,4,2,18,10,2,,2.0,1.0,
1730,07520500901,7,52,5,9,1,2,17,1,2,,1.0,1.0,
1731,07520500901,7,52,5,9,1,2,17,2,2,,2.0,1.0,
1732,07520500901,7,52,5,9,1,2,17,3,2,,2.0,1.0,
1733,07520500901,7,52,5,9,1,2,17,4,2,,2.0,1.0,
1734,07520500901,7,52,5,9,1,2,17,5,2,,2.0,1.0,
1735,07520500901,7,52,5,9,1,2,17,6,2,,2.0,1.0,
1736,07520500901,7,52,5,9,1,2,17,7,2,,2.0,1.0,
1737,07520500901,7,52,5,9,1,2,17,8,2,,2.0,1.0,
1738,07520500901,7,52,5,9,1,2,17,9,2,,2.0,1.0,
1739,07520500901,7,52,5,9,1,2,17,10,2,,2.0,1.0,
1740,07520701406,7,52,7,14,6,2,19,1,2,,1.0,1.0,
1741,07520701406,7,52,7,14,6,2,19,2,2,,2.0,1.0,
1742,07520701406,7,52,7,14,6,2,19,3,2,,2.0,1.0,
1743,07520701406,7,52,7,14,6,2,19,4,2,,1.0,1.0,
1744,07520701406,7,52,7,14,6,2,19,5,2,,2.0,1.0,
1745,07520701406,7,52,7,14,6,2,19,6,2,,2.0,1.0,
1746,07520701406,7,52,7,14,6,2,19,7,2,,2.0,1.0,
1747,07520701406,7,52,7,14,6,2,19,8,2,,2.0,1.0,
1748,07520701406,7,52,7,14,6,2,19,9,2,,2.0,1.0,
1749,07520701406,7,52,7,14,6,2,19,10,2,,1.0,1.0,
1750,07530300603,7,53,3,6,3,2,1,1,2,,1.0,1.0,
1751,07530300603,7,53,3,6,3,2,1,2,2,,1.0,3.0,
1752,07530300603,7,53,3,6,3,2,1,3,2,,1.0,3.0,
1753,07530300603,7,53,3,6,3,2,1,4,2,,1.0,3.0,
1754,07530300603,7,53,3,6,3,2,1,5,2,,2.0,4.0,
1755,07530300603,7,53,3,6,3,2,1,6,2,,2.0,4.0,
1756,07530300603,7,53,3,6,3,2,1,7,2,,2.0,3.0,
1757,07530300603,7,53,3,6,3,2,1,8,2,,1.0,2.0,
1758,07530300603,7,53,3,6,3,2,1,9,2,,1.0,3.0,
1759,07530300603,7,53,3,6,3,2,1,10,2,,1.0,4.0,
1760,07530302901,7,53,3,29,1,2,2,1,2,,1.0,1.0,
1761,07530302901,7,53,3,29,1,2,2,2,2,,1.0,1.0,
1762,07530302901,7,53,3,29,1,2,2,3,2,,1.0,1.0,
1763,07530302901,7,53,3,29,1,2,2,4,2,,1.0,1.0,
1764,07530302901,7,53,3,29,1,2,2,5,2,,2.0,1.0,
1765,07530302901,7,53,3,29,1,2,2,6,2,,2.0,1.0,
1766,07530302901,7,53,3,29,1,2,2,7,2,,2.0,1.0,
1767,07530302901,7,53,3,29,1,2,2,8,2,,1.0,1.0,
1768,07530302901,7,53,3,29,1,2,2,9,2,,1.0,1.0,
1769,07530302901,7,53,3,29,1,2,2,10,2,,1.0,1.0,
1770,07530400605,7,53,4,6,5,1,1,1,1,2.0,,,1.0
1771,07530400605,7,53,4,6,5,1,1,2,2,,2.0,1.0,
1772,07530400605,7,53,4,6,5,1,1,3,1,2.0,,,1.0
1773,07530400605,7,53,4,6,5,1,1,4,2,,1.0,1.0,
1774,07530400605,7,53,4,6,5,1,1,5,2,,2.0,1.0,
1775,07530400605,7,53,4,6,5,1,1,6,2,,2.0,1.0,
1776,07530400605,7,53,4,6,5,1,1,7,2,,2.0,1.0,
1777,07530400605,7,53,4,6,5,1,1,8,2,,2.0,1.0,
1778,07530400605,7,53,4,6,5,1,1,9,1,3.0,,,2.0
1779,07530400605,7,53,4,6,5,1,1,10,2,,2.0,1.0,
1780,07540401003,7,54,4,10,3,2,4,1,2,,2.0,1.0,
1781,07540401003,7,54,4,10,3,2,4,2,2,,2.0,1.0,
1782,07540401003,7,54,4,10,3,2,4,3,2,,2.0,1.0,
1783,07540401003,7,54,4,10,3,2,4,4,2,,2.0,1.0,
1784,07540401003,7,54,4,10,3,2,4,5,2,,2.0,1.0,
1785,07540401003,7,54,4,10,3,2,4,6,2,,2.0,1.0,
1786,07540401003,7,54,4,10,3,2,4,7,2,,2.0,1.0,
1787,07540401003,7,54,4,10,3,2,4,8,2,,2.0,1.0,
1788,07540401003,7,54,4,10,3,2,4,9,2,,2.0,1.0,
1789,07540401003,7,54,4,10,3,2,4,10,2,,2.0,1.0,
1790,07540401303,7,54,4,13,3,2,3,1,2,,1.0,3.0,
1791,07540401303,7,54,4,13,3,2,3,2,2,,1.0,3.0,
1792,07540401303,7,54,4,13,3,2,3,3,2,,1.0,3.0,
1793,07540401303,7,54,4,13,3,2,3,4,2,,1.0,1.0,
1794,07540401303,7,54,4,13,3,2,3,5,2,,2.0,6.0,
1795,07540401303,7,54,4,13,3,2,3,6,2,,2.0,6.0,
1796,07540401303,7,54,4,13,3,2,3,7,2,,2.0,1.0,
1797,07540401303,7,54,4,13,3,2,3,8,2,,1.0,1.0,
1798,07540401303,7,54,4,13,3,2,3,9,2,,1.0,1.0,
1799,07540401303,7,54,4,13,3,2,3,10,2,,1.0,1.0,
1800,07540700103,7,54,7,1,3,1,1,1,1,1.0,,,2.0
1801,07540700103,7,54,7,1,3,1,1,2,1,3.0,,,2.0
1802,07540700103,7,54,7,1,3,1,1,3,1,1.0,,,2.0
1803,07540700103,7,54,7,1,3,1,1,4,2,,1.0,1.0,
1804,07540700103,7,54,7,1,3,1,1,5,2,,1.0,1.0,
1805,07540700103,7,54,7,1,3,1,1,6,2,,1.0,1.0,
1806,07540700103,7,54,7,1,3,1,1,7,2,,1.0,1.0,
1807,07540700103,7,54,7,1,3,1,1,8,2,,1.0,1.0,
1808,07540700103,7,54,7,1,3,1,1,9,2,,1.0,1.0,
1809,07540700103,7,54,7,1,3,1,1,10,2,,2.0,1.0,
1810,07540700315,7,54,7,3,15,1,3,1,1,1.0,,,2.0
1811,07540700315,7,54,7,3,15,1,3,2,2,,2.0,1.0,
1812,07540700315,7,54,7,3,15,1,3,3,1,2.0,,,2.0
1813,07540700315,7,54,7,3,15,1,3,4,2,,2.0,2.0,
1814,07540700315,7,54,7,3,15,1,3,5,2,,2.0,2.0,
1815,07540700315,7,54,7,3,15,1,3,6,2,,2.0,2.0,
1816,07540700315,7,54,7,3,15,1,3,7,2,,2.0,2.0,
1817,07540700315,7,54,7,3,15,1,3,8,2,,2.0,2.0,
1818,07540700315,7,54,7,3,15,1,3,9,2,,2.0,2.0,
1819,07540700315,7,54,7,3,15,1,3,10,2,,2.0,2.0,
1820,07550200101,7,55,2,1,1,2,16,1,1,1.0,,,1.0
1821,07550200101,7,55,2,1,1,2,16,2,2,,1.0,1.0,
1822,07550200101,7,55,2,1,1,2,16,3,2,,1.0,1.0,
1823,07550200101,7,55,2,1,1,2,16,4,2,,1.0,1.0,
1824,07550200101,7,55,2,1,1,2,16,5,2,,2.0,1.0,
1825,07550200101,7,55,2,1,1,2,16,6,2,,2.0,1.0,
1826,07550200101,7,55,2,1,1,2,16,7,2,,2.0,1.0,
1827,07550200101,7,55,2,1,1,2,16,8,2,,2.0,1.0,
1828,07550200101,7,55,2,1,1,2,16,9,2,,1.0,1.0,
1829,07550200101,7,55,2,1,1,2,16,10,2,,1.0,1.0,
1830,07550200109,7,55,2,1,9,1,1,1,1,1.0,,,1.0
1831,07550200109,7,55,2,1,9,1,1,2,2,,2.0,1.0,
1832,07550200109,7,55,2,1,9,1,1,3,1,1.0,,,1.0
1833,07550200109,7,55,2,1,9,1,1,4,2,,2.0,1.0,
1834,07550200109,7,55,2,1,9,1,1,5,2,,2.0,1.0,
1835,07550200109,7,55,2,1,9,1,1,6,2,,2.0,2.0,
1836,07550200109,7,55,2,1,9,1,1,7,2,,2.0,2.0,
1837,07550200109,7,55,2,1,9,1,1,8,2,,2.0,2.0,
1838,07550200109,7,55,2,1,9,1,1,9,2,,2.0,1.0,
1839,07550200109,7,55,2,1,9,1,1,10,2,,2.0,2.0,
1840,07551300102,7,55,13,1,2,1,1,1,1,1.0,,,1.0
1841,07551300102,7,55,13,1,2,1,1,2,2,,2.0,1.0,
1842,07551300102,7,55,13,1,2,1,1,3,2,,1.0,1.0,
1843,07551300102,7,55,13,1,2,1,1,4,2,,1.0,1.0,
1844,07551300102,7,55,13,1,2,1,1,5,2,,2.0,1.0,
1845,07551300102,7,55,13,1,2,1,1,6,2,,2.0,1.0,
1846,07551300102,7,55,13,1,2,1,1,7,2,,2.0,1.0,
1847,07551300102,7,55,13,1,2,1,1,8,2,,2.0,1.0,
1848,07551300102,7,55,13,1,2,1,1,9,1,1.0,,,2.0
1849,07551300102,7,55,13,1,2,1,1,10,2,,2.0,1.0,
1850,07551300206,7,55,13,2,6,1,1,1,1,1.0,,,1.0
1851,07551300206,7,55,13,2,6,1,1,2,2,,2.0,1.0,
1852,07551300206,7,55,13,2,6,1,1,3,1,2.0,,,1.0
1853,07551300206,7,55,13,2,6,1,1,4,2,,1.0,1.0,
1854,07551300206,7,55,13,2,6,1,1,5,2,,1.0,1.0,
1855,07551300206,7,55,13,2,6,1,1,6,2,,2.0,1.0,
1856,07551300206,7,55,13,2,6,1,1,7,2,,1.0,1.0,
1857,07551300206,7,55,13,2,6,1,1,8,2,,1.0,1.0,
1858,07551300206,7,55,13,2,6,1,1,9,2,,1.0,1.0,
1859,07551300206,7,55,13,2,6,1,1,10,2,,2.0,1.0,
1860,07551300314,7,55,13,3,14,1,1,1,2,,2.0,1.0,
1861,07551300314,7,55,13,3,14,1,1,2,2,,1.0,1.0,
1862,07551300314,7,55,13,3,14,1,1,3,1,2.0,,,1.0
1863,07551300314,7,55,13,3,14,1,1,4,2,,2.0,2.0,
1864,07551300314,7,55,13,3,14,1,1,5,2,,1.0,1.0,
1865,07551300314,7,55,13,3,14,1,1,6,2,,2.0,1.0,
1866,07551300314,7,55,13,3,14,1,1,7,1,1.0,,,2.0
1867,07551300314,7,55,13,3,14,1,1,8,2,,2.0,1.0,
1868,07551300314,7,55,13,3,14,1,1,9,2,,2.0,1.0,
1869,07551300314,7,55,13,3,14,1,1,10,2,,2.0,1.0,
1870,07560201903,7,56,2,19,3,2,9,1,1,1.0,,,1.0
1871,07560201903,7,56,2,19,3,2,9,2,2,,2.0,1.0,
1872,07560201903,7,56,2,19,3,2,9,3,1,1.0,,,1.0
1873,07560201903,7,56,2,19,3,2,9,4,2,,1.0,1.0,
1874,07560201903,7,56,2,19,3,2,9,5,2,,2.0,1.0,
1875,07560201903,7,56,2,19,3,2,9,6,2,,2.0,1.0,
1876,07560201903,7,56,2,19,3,2,9,7,2,,1.0,1.0,
1877,07560201903,7,56,2,19,3,2,9,8,2,,1.0,1.0,
1878,07560201903,7,56,2,19,3,2,9,9,2,,1.0,4.0,
1879,07560201903,7,56,2,19,3,2,9,10,2,,1.0,1.0,
1880,07560202402,7,56,2,24,2,2,8,1,2,,2.0,1.0,
1881,07560202402,7,56,2,24,2,2,8,2,2,,1.0,1.0,
1882,07560202402,7,56,2,24,2,2,8,3,2,,2.0,1.0,
1883,07560202402,7,56,2,24,2,2,8,4,2,,2.0,1.0,
1884,07560202402,7,56,2,24,2,2,8,5,2,,2.0,1.0,
1885,07560202402,7,56,2,24,2,2,8,6,2,,2.0,1.0,
1886,07560202402,7,56,2,24,2,2,8,7,2,,2.0,1.0,
1887,07560202402,7,56,2,24,2,2,8,8,2,,2.0,1.0,
1888,07560202402,7,56,2,24,2,2,8,9,2,,2.0,1.0,
1889,07560202402,7,56,2,24,2,2,8,10,2,,2.0,1.0,
1890,07570900601,7,57,9,6,1,2,1,1,2,,2.0,1.0,
1891,07570900601,7,57,9,6,1,2,1,2,2,,2.0,1.0,
1892,07570900601,7,57,9,6,1,2,1,3,2,,2.0,1.0,
1893,07570900601,7,57,9,6,1,2,1,4,2,,2.0,1.0,
1894,07570900601,7,57,9,6,1,2,1,5,2,,2.0,1.0,
1895,07570900601,7,57,9,6,1,2,1,6,2,,2.0,1.0,
1896,07570900601,7,57,9,6,1,2,1,7,2,,2.0,1.0,
1897,07570900601,7,57,9,6,1,2,1,8,2,,2.0,1.0,
1898,07570900601,7,57,9,6,1,2,1,9,2,,2.0,1.0,
1899,07570900601,7,57,9,6,1,2,1,10,1,1.0,,,1.0
1900,07570901802,7,57,9,18,2,2,1,1,2,,2.0,1.0,
1901,07570901802,7,57,9,18,2,2,1,2,2,,2.0,1.0,
1902,07570901802,7,57,9,18,2,2,1,3,2,,2.0,1.0,
1903,07570901802,7,57,9,18,2,2,1,4,2,,2.0,1.0,
1904,07570901802,7,57,9,18,2,2,1,5,2,,2.0,1.0,
1905,07570901802,7,57,9,18,2,2,1,6,2,,2.0,1.0,
1906,07570901802,7,57,9,18,2,2,1,7,2,,2.0,1.0,
1907,07570901802,7,57,9,18,2,2,1,8,2,,2.0,1.0,
1908,07570901802,7,57,9,18,2,2,1,9,2,,2.0,1.0,
1909,07570901802,7,57,9,18,2,2,1,10,2,,2.0,1.0,
1910,07580600101,7,58,6,1,1,2,12,1,2,,1.0,1.0,
1911,07580600101,7,58,6,1,1,2,12,2,2,,1.0,1.0,
1912,07580600101,7,58,6,1,1,2,12,3,2,,1.0,1.0,
1913,07580600101,7,58,6,1,1,2,12,4,2,,1.0,1.0,
1914,07580600101,7,58,6,1,1,2,12,5,2,,2.0,1.0,
1915,07580600101,7,58,6,1,1,2,12,6,2,,2.0,1.0,
1916,07580600101,7,58,6,1,1,2,12,7,2,,1.0,1.0,
1917,07580600101,7,58,6,1,1,2,12,8,2,,1.0,1.0,
1918,07580600101,7,58,6,1,1,2,12,9,2,,2.0,1.0,
1919,07580600101,7,58,6,1,1,2,12,10,2,,1.0,1.0,
1920,07580601309,7,58,6,13,9,2,13,1,1,1.0,,,1.0
1921,07580601309,7,58,6,13,9,2,13,2,2,,1.0,1.0,
1922,07580601309,7,58,6,13,9,2,13,3,1,1.0,,,1.0
1923,07580601309,7,58,6,13,9,2,13,4,2,,1.0,1.0,
1924,07580601309,7,58,6,13,9,2,13,5,2,,2.0,1.0,
1925,07580601309,7,58,6,13,9,2,13,6,2,,2.0,1.0,
1926,07580601309,7,58,6,13,9,2,13,7,2,,2.0,1.0,
1927,07580601309,7,58,6,13,9,2,13,8,2,,1.0,1.0,
1928,07580601309,7,58,6,13,9,2,13,9,2,,,,1.0
1929,07580601309,7,58,6,13,9,2,13,10,1,1.0,,,1.0
1930,07590401603,7,59,4,16,3,2,1,1,2,,2.0,1.0,
1931,07590401603,7,59,4,16,3,2,1,2,2,,2.0,1.0,
1932,07590401603,7,59,4,16,3,2,1,3,2,,2.0,1.0,
1933,07590401603,7,59,4,16,3,2,1,4,2,,2.0,1.0,
1934,07590401603,7,59,4,16,3,2,1,5,2,,2.0,1.0,
1935,07590401603,7,59,4,16,3,2,1,6,2,,2.0,1.0,
1936,07590401603,7,59,4,16,3,2,1,7,2,,2.0,1.0,
1937,07590401603,7,59,4,16,3,2,1,8,2,,2.0,1.0,
1938,07590401603,7,59,4,16,3,2,1,9,2,,2.0,1.0,
1939,07590401603,7,59,4,16,3,2,1,10,2,,2.0,1.0,
1940,07590800501,7,59,8,5,1,2,1,1,2,,2.0,5.0,
1941,07590800501,7,59,8,5,1,2,1,2,2,,2.0,5.0,
1942,07590800501,7,59,8,5,1,2,1,3,2,,2.0,3.0,
1943,07590800501,7,59,8,5,1,2,1,4,2,,2.0,1.0,
1944,07590800501,7,59,8,5,1,2,1,5,2,,2.0,1.0,
1945,07590800501,7,59,8,5,1,2,1,6,2,,2.0,1.0,
1946,07590800501,7,59,8,5,1,2,1,7,2,,2.0,1.0,
1947,07590800501,7,59,8,5,1,2,1,8,2,,2.0,1.0,
1948,07590800501,7,59,8,5,1,2,1,9,2,,2.0,5.0,
1949,07590800501,7,59,8,5,1,2,1,10,2,,2.0,3.0,
1950,07610101505,7,61,1,15,5,2,11,1,2,,2.0,1.0,
1951,07610101505,7,61,1,15,5,2,11,2,2,,2.0,1.0,
1952,07610101505,7,61,1,15,5,2,11,3,2,,1.0,1.0,
1953,07610101505,7,61,1,15,5,2,11,4,2,,1.0,1.0,
1954,07610101505,7,61,1,15,5,2,11,5,2,,2.0,1.0,
1955,07610101505,7,61,1,15,5,2,11,6,2,,2.0,1.0,
1956,07610101505,7,61,1,15,5,2,11,7,2,,2.0,1.0,
1957,07610101505,7,61,1,15,5,2,11,8,2,,1.0,1.0,
