,HHID,Q,Q_a,Q_b,Q_c,Q_d
693,01020801604100,4,45,60,-888,-888
694,01020801604100,5,-888,-888,-888,-888
695,01020801604100,6,-888,-888,-888,-888
696,01020801604100,7,-888,-888,-888,-888
697,01020801604100,8,-888,-888,-888,-888
698,01020801604100,9,-888,120,-888,-888
699,01020801604100,10,-888,-888,-888,-888
700,01020801604135,1,60,-888,60,-888
701,01020801604135,2,35,-888,45,-888
702,01020801604135,3,120,-888,-888,-888
703,01020801604135,4,60,-888,-888,-888
704,01020801604135,5,120,-888,120,-888
705,01020801604135,6,60,-888,-888,-888
706,01020801604135,7,-888,-888,-888,-888
707,01020801604135,8,-888,-888,-888,-888
708,01020801604135,9,-888,-888,-888,-888
709,01020801604135,10,-888,-888,-888,-888
710,01020801604170,1,65,45,-888,-888
711,01020801604170,2,45,35,25,-888
712,01020801604170,3,90,60,-888,-888
713,01020801604170,4,45,35,-888,-888
714,01020801604170,5,45,45,45,45
715,01020801604170,6,35,40,-888,-888
716,01020801604170,7,-888,-888,-888,-888
717,01020801604170,8,120,60,-888,-888
718,01020801604170,9,-888,-888,120,-888
719,01020801604170,10,-888,-888,-888,-888
720,01020901705002,1,60,90,120,45
721,01020901705002,2,25,45,30,45
722,01020901705002,3,120,90,-888,-888
723,01020901705002,4,45,60,-888,-888
724,01020901705002,5,60,60,60,60
725,01020901705002,6,35,25,-888,-888
726,01020901705002,7,-888,-888,-888,-888
727,01020901705002,8,120,90,-888,-888
728,01020901705002,9,-888,120,-888,90
729,01020901705002,10,-888,-888,-888,-888
730,01020901705018,1,45,60,50,35
731,01020901705018,2,35,45,20,40
732,01020901705018,3,120,90,-888,-888
733,01020901705018,4,60,45,-888,-888
734,01020901705018,5,72,72,72,72
735,01020901705018,6,45,60,-888,-888
736,01020901705018,7,-888,-888,-888,-888
737,01020901705018,8,120,60,-888,-888
738,01020901705018,9,-888,120,-888,90
739,01020901705018,10,-888,-888,-888,-888
740,01020901705034,1,60,-888,45,-888
741,01020901705034,2,35,-888,45,-888
742,01020901705034,3,180,-888,-888,-888
743,01020901705034,4,60,-888,-888,-888
744,01020901705034,5,60,60,60,60
745,01020901705034,6,45,-888,-888,-888
746,01020901705034,7,-888,-888,-888,-888
747,01020901705034,8,120,-888,45,-888
748,01020901705034,9,-888,30,-888,-888
749,01020901705034,10,-888,-888,-888,-888
750,01020901705050,1,120,120,90,0
751,01020901705050,2,-888,-888,30,-888
752,01020901705050,3,360,-888,-888,-888
753,01020901705050,4,30,-888,-888,-888
754,01020901705050,5,60,-888,-888,-888
755,01020901705050,6,-888,-888,-888,-888
756,01020901705050,7,-888,-888,-888,-888
757,01020901705050,8,-888,-888,-888,-888
758,01020901705050,9,-888,120,480,-888
759,01020901705050,10,-888,-888,-888,-888
760,01020901705066,1,120,-888,60,-888
761,01020901705066,2,-888,-888,25,-888
762,01020901705066,3,120,-888,-888,-888
763,01020901705066,4,20,-888,-888,-888
764,01020901705066,5,-888,-888,-888,-888
765,01020901705066,6,-888,-888,-888,-888
766,01020901705066,7,-888,-888,-888,-888
767,01020901705066,8,-888,-888,-888,-888
768,01020901705066,9,-888,-888,120,-888
769,01020901705066,10,-888,-888,-888,-888
770,01020901705082,1,120,-888,90,-888
771,01020901705082,2,-888,-888,20,-888
772,01020901705082,3,120,-888,-888,-888
773,01020901705082,4,20,-888,-888,-888
774,01020901705082,5,-888,-888,-888,-888
775,01020901705082,6,-888,-888,-888,-888
776,01020901705082,7,-888,-888,-888,-888
777,01020901705082,8,480,-888,-888,-888
778,01020901705082,9,-888,-888,-888,-888
779,01020901705082,10,-888,-888,-888,-888
780,01020901705098,1,60,30,-888,-888
781,01020901705098,2,30,-888,30,-888
782,01020901705098,3,15,-888,-888,-888
783,01020901705098,4,-888,-888,-888,-888
784,01020901705098,5,-888,-888,-888,-888
785,01020901705098,6,-888,-888,-888,-888
786,01020901705098,7,-888,-888,-888,-888
787,01020901705098,8,-888,-888,-888,-888
788,01020901705098,9,-888,60,60,-888
789,01020901705098,10,-888,-888,-888,-888
790,01020901705114,1,45,-888,30,-888
791,01020901705114,2,30,-888,30,-888
792,01020901705114,3,120,30,-888,-888
793,01020901705114,4,-888,-888,-888,-888
794,01020901705114,5,-888,-888,-888,-888
795,01020901705114,6,-888,-888,-888,-888
796,01020901705114,7,-888,-888,-888,-888
797,01020901705114,8,30,-888,-888,-888
798,01020901705114,9,60,60,60,30
799,01020901705114,10,-888,-888,-888,-888
800,01020901705130,1,35,-888,60,-888
801,01020901705130,2,30,-888,30,-888
802,01020901705130,3,15,-888,-888,-888
803,01020901705130,4,-888,-888,-888,-888
804,01020901705130,5,-888,-888,-888,-888
805,01020901705130,6,-888,-888,-888,-888
806,01020901705130,7,-888,-888,-888,-888
807,01020901705130,8,-888,-888,-888,-888
808,01020901705130,9,60,30,90,30
809,01020901705130,10,-888,-888,-888,-888
810,01020901705146,1,60,60,60,-888
811,01020901705146,2,30,30,30,-888
812,01020901705146,3,30,30,-888,-888
813,01020901705146,4,-888,-888,-888,-888
814,01020901705146,5,-888,-888,-888,-888
815,01020901705146,6,-888,-888,-888,-888
816,01020901705146,7,-888,-888,-888,-888
817,01020901705146,8,-888,-888,-888,-888
818,01020901705146,9,60,-888,60,60
819,01020901705146,10,-888,-888,-888,-888
820,01020901705162,1,45,60,35,-888
821,01020901705162,2,20,25,45,-888
822,01020901705162,3,120,90,-888,-888
823,01020901705162,4,50,45,-888,-888
824,01020901705162,5,45,50,45,-888
825,01020901705162,6,35,45,-888,-888
826,01020901705162,7,-888,60,90,-888
827,01020901705162,8,120,90,-888,-888
828,01020901705162,9,-888,120,-888,-888
829,01020901705162,10,-888,-888,-888,-888
830,01020901705178,1,120,-888,90,-888
831,01020901705178,2,-888,-888,25,-888
832,01020901705178,3,360,-888,-888,-888
833,01020901705178,4,30,-888,-888,-888
834,01020901705178,5,120,-888,-888,-888
835,01020901705178,6,-888,-888,-888,-888
836,01020901705178,7,-888,-888,-888,-888
837,01020901705178,8,-888,-888,-888,-888
838,01020901705178,9,-888,-888,360,-888
839,01020901705178,10,-888,-888,-888,-888
840,01021200418002,1,0,0,0,0
841,01021200418002,2,0,0,0,0
842,01021200418002,3,50,0,0,0
843,01021200418002,4,15,0,0,0
844,01021200418002,5,0,0,0,0
845,01021200418002,6,0,0,0,0
846,01021200418002,7,8,0,0,0
847,01021200418002,8,0,0,0,0
848,01021200418002,9,0,0,0,0
849,01021200418002,10,180,0,0,0
850,01021200418013,1,0,0,0,0
851,01021200418013,2,0,0,0,0
852,01021200418013,3,90,0,0,0
853,01021200418013,4,10,0,0,0
854,01021200418013,5,0,0,0,0
855,01021200418013,6,0,0,0,0
856,01021200418013,7,0,0,0,0
857,01021200418013,8,0,0,0,0
858,01021200418013,9,0,0,0,0
859,01021200418013,10,0,0,0,0
860,01021200418035,1,0,0,0,0
861,01021200418035,2,0,0,0,0
862,01021200418035,3,40,0,0,0
863,01021200418035,4,10,0,0,0
864,01021200418035,5,0,0,0,0
865,01021200418035,6,0,0,0,0
866,01021200418035,7,0,0,0,0
867,01021200418035,8,0,0,0,0
868,01021200418035,9,0,0,0,0
869,01021200418035,10,0,0,8,0
870,01021200418046,1,0,0,0,0
871,01021200418046,2,0,0,0,0
872,01021200418046,3,110,0,0,0
873,01021200418046,4,15,0,0,0
874,01021200418046,5,0,0,0,0
875,01021200418046,6,0,0,0,0
876,01021200418046,7,0,0,0,0
877,01021200418046,8,540,0,0,0
878,01021200418046,9,0,0,60,0
879,01021200418046,10,0,0,540,0
880,01021200418057,1,0,0,0,0
881,01021200418057,2,0,0,0,0
882,01021200418057,3,30,0,40,0
883,01021200418057,4,10,0,20,0
884,01021200418057,5,0,0,0,0
885,01021200418057,6,0,0,0,0
886,01021200418057,7,0,0,0,0
887,01021200418057,8,0,0,540,0
888,01021200418057,9,0,0,0,0
889,01021200418057,10,0,0,0,0
890,01021200418068,1,0,0,0,0
891,01021200418068,2,0,0,0,0
892,01021200418068,3,70,0,0,0
893,01021200418068,4,20,0,0,0
894,01021200418068,5,0,0,0,0
895,01021200418068,6,0,0,0,0
896,01021200418068,7,0,0,0,0
897,01021200418068,8,540,0,0,0
898,01021200418068,9,0,0,0,0
899,01021200418068,10,0,0,0,0
900,01021200418079,1,0,0,0,0
901,01021200418079,2,0,0,0,0
902,01021200418079,3,80,0,0,0
903,01021200418079,4,20,0,0,0
904,01021200418079,5,0,0,0,0
905,01021200418079,6,0,0,0,0
906,01021200418079,7,0,0,0,0
907,01021200418079,8,0,0,0,0
908,01021200418079,9,0,0,0,0
909,01021200418079,10,480,0,480,0
910,01021200418090,1,0,0,0,0
911,01021200418090,2,0,0,0,0
912,01021200418090,3,80,0,0,0
913,01021200418090,4,20,0,0,0
914,01021200418090,5,0,0,0,0
915,01021200418090,6,0,0,0,0
916,01021200418090,7,0,0,0,0
917,01021200418090,8,240,0,0,0
918,01021200418090,9,0,0,0,0
919,01021200418090,10,0,0,540,0
920,01021200418101,1,0,0,0,0
921,01021200418101,2,0,0,0,0
922,01021200418101,3,40,0,0,0
923,01021200418101,4,10,0,0,0
924,01021200418101,5,0,0,0,0
925,01021200418101,6,0,0,0,0
926,01021200418101,7,0,0,0,0
927,01021200418101,8,540,0,0,0
928,01021200418101,9,0,0,0,0
929,01021200418101,10,0,0,0,0
930,01021200418112,1,0,0,0,0
931,01021200418112,2,0,0,0,0
932,01021200418112,3,80,0,0,0
933,01021200418112,4,15,0,0,0
934,01021200418112,5,0,0,0,0
935,01021200418112,6,0,0,0,0
936,01021200418112,7,0,0,0,0
937,01021200418112,8,0,0,0,0
938,01021200418112,9,0,0,0,0
939,01021200418112,10,0,0,0,0
940,01021200418123,1,0,0,0,0
941,01021200418123,2,0,0,0,0
942,01021200418123,3,35,0,0,0
943,01021200418123,4,15,0,0,0
944,01021200418123,5,0,0,0,0
945,01021200418123,6,0,0,0,0
946,01021200418123,7,0,0,0,0
947,01021200418123,8,0,0,0,0
948,01021200418123,9,240,0,0,0
949,01021200418123,10,0,0,0,0
950,01030300103004,1,0,0,0,0
951,01030300103004,2,0,0,0,0
952,01030300103004,3,65,0,0,0
953,01030300103004,4,20,0,0,0
954,01030300103004,5,0,0,0,0
955,01030300103004,6,0,0,0,0
956,01030300103004,7,0,0,0,0
957,01030300103004,8,360,0,0,0
958,01030300103004,9,0,0,0,0
959,01030300103004,10,0,0,600,0
960,01030300103017,1,0,0,0,0
961,01030300103017,2,0,0,0,0
962,01030300103017,3,90,0,0,0
963,01030300103017,4,20,0,0,0
964,01030300103017,5,0,0,0,0
965,01030300103017,6,0,0,0,0
966,01030300103017,7,0,0,0,0
967,01030300103017,8,0,0,0,0
968,01030300103017,9,0,0,0,0
969,01030300103017,10,0,0,0,0
970,01030300103030,1,0,0,0,0
971,01030300103030,2,0,0,0,0
972,01030300103030,3,95,0,0,0
973,01030300103030,4,20,0,0,0
974,01030300103030,5,0,0,0,0
975,01030300103030,6,0,0,0,0
976,01030300103030,7,0,0,0,0
977,01030300103030,8,0,0,0,0
978,01030300103030,9,0,40,0,40
979,01030300103030,10,0,0,600,0
980,01030300103043,1,0,0,0,0
981,01030300103043,2,0,0,0,0
982,01030300103043,3,70,0,0,2
983,01030300103043,4,20,0,0,0
984,01030300103043,5,0,0,0,0
985,01030300103043,6,0,0,0,0
986,01030300103043,7,0,0,0,0
987,01030300103043,8,0,0,0,0
988,01030300103043,9,0,60,60,0
989,01030300103043,10,0,0,0,0
990,01030300103056,1,0,0,0,0
991,01030300103056,2,0,0,0,0
992,01030300103056,3,70,0,0,0
993,01030300103056,4,5,0,0,0
994,01030300103056,5,0,0,0,0
995,01030300103056,6,0,0,0,0
996,01030300103056,7,0,0,0,0
997,01030300103056,8,600,0,60,0
998,01030300103056,9,0,0,0,0
999,01030300103056,10,0,0,540,0
1000,01030300103069,1,0,0,0,0
1001,01030300103069,2,0,0,0,0
1002,01030300103069,3,110,0,0,0
1003,01030300103069,4,10,0,0,0
1004,01030300103069,5,0,0,0,0
1005,01030300103069,6,0,0,0,0
1006,01030300103069,7,0,0,0,0
1007,01030300103069,8,0,0,0,0
1008,01030300103069,9,0,0,0,0
1009,01030300103069,10,0,0,0,0
1010,01030300103082,1,0,0,0,0
1011,01030300103082,2,0,0,0,0
1012,01030300103082,3,105,0,0,0
1013,01030300103082,4,30,0,0,0
1014,01030300103082,5,0,0,0,0
1015,01030300103082,6,0,0,0,0
1016,01030300103082,7,0,0,0,0
1017,01030300103082,8,0,0,0,0
1018,01030300103082,9,60,0,60,0
1019,01030300103082,10,0,0,0,0
1020,01030300103095,1,0,0,0,0
1021,01030300103095,2,0,0,0,0
1022,01030300103095,3,85,0,0,0
1023,01030300103095,4,20,0,0,0
1024,01030300103095,5,0,0,0,0
1025,01030300103095,6,0,0,0,0
1026,01030300103095,7,0,0,0,0
1027,01030300103095,8,0,0,0,0
1028,01030300103095,9,0,0,0,0
1029,01030300103095,10,0,0,0,0
1030,01030300103108,1,0,0,0,0
1031,01030300103108,2,0,0,0,0
1032,01030300103108,3,80,0,8,0
1033,01030300103108,4,20,0,0,0
1034,01030300103108,5,0,0,0,0
1035,01030300103108,6,0,0,0,0
1036,01030300103108,7,0,0,0,0
1037,01030300103108,8,0,0,0,0
1038,01030300103108,9,0,0,0,0
1039,01030300103108,10,0,0,540,0
1040,01030300103121,1,0,0,0,0
1041,01030300103121,2,0,0,0,0
1042,01030300103121,3,80,0,0,0
1043,01030300103121,4,15,0,0,0
1044,01030300103121,5,0,0,0,0
1045,01030300103121,6,0,0,0,0
1046,01030300103121,7,0,0,0,0
1047,01030300103121,8,0,0,0,0
1048,01030300103121,9,0,0,0,0
1049,01030300103121,10,0,0,480,0
1050,01030300103134,1,0,0,0,0
1051,01030300103134,2,0,0,0,0
1052,01030300103134,3,50,0,0,0
1053,01030300103134,4,10,0,0,0
1054,01030300103134,5,0,0,0,0
1055,01030300103134,6,0,0,0,0
1056,01030300103134,7,0,0,0,0
1057,01030300103134,8,0,0,0,0
1058,01030300103134,9,0,0,0,0
1059,01030300103134,10,540,0,0,0
1060,01030300103147,1,0,0,0,0
1061,01030300103147,2,0,0,0,0
1062,01030300103147,3,20,0,0,0
1063,01030300103147,4,5,0,0,0
1064,01030300103147,5,0,0,0,0
1065,01030300103147,6,0,0,0,0
1066,01030300103147,7,0,0,0,0
1067,01030300103147,8,0,0,0,0
1068,01030300103147,9,0,0,0,60
1069,01030300103147,10,0,0,600,0
1070,01030600403012,1,-888,90,-888,60
1071,01030600403012,2,-888,30,-888,40
1072,01030600403012,3,72,120,-888,-888
1073,01030600403012,4,60,60,-888,-888
1074,01030600403012,5,72,90,60,60
1075,01030600403012,6,45,50,-888,-888
1076,01030600403012,7,-888,-888,-888,-888
1077,01030600403012,8,-888,-888,-888,-888
1078,01030600403012,9,-888,90,-888,120
1079,01030600403012,10,-888,-888,-888,-888
1080,01030600403017,1,-888,-888,60,-888
1081,01030600403017,2,-888,-888,20,-888
1082,01030600403017,3,360,-888,-888,-888
1083,01030600403017,4,30,-888,-888,-888
1084,01030600403017,5,-888,-888,-888,-888
1085,01030600403017,6,-888,-888,-888,-888
1086,01030600403017,7,-888,-888,-888,-888
1087,01030600403017,8,-888,-888,-888,-888
1088,01030600403017,9,-888,-888,-888,-888
1089,01030600403017,10,-888,-888,480,-888
1090,01030600403036,1,50,60,-888,50
1091,01030600403036,2,-888,20,40,60
1092,01030600403036,3,180,120,-888,-888
1093,01030600403036,4,60,40,-888,-888
1094,01030600403036,5,90,90,-888,-888
1095,01030600403036,6,40,30,-888,-888
1096,01030600403036,7,-888,-888,-888,-888
1097,01030600403036,8,-888,-888,-888,-888
1098,01030600403036,9,-888,90,-888,180
1099,01030600403036,10,-888,-888,60,72
1100,01030600403049,1,45,-888,35,45
1101,01030600403049,2,-888,-888,35,40
1102,01030600403049,3,180,-888,-888,-888
1103,01030600403049,4,60,-888,-888,-888
1104,01030600403049,5,120,120,120,120
1105,01030600403049,6,-888,-888,-888,-888
1106,01030600403049,7,-888,-888,-888,-888
1107,01030600403049,8,-888,-888,-888,-888
1108,01030600403049,9,-888,-888,-888,90
1109,01030600403049,10,-888,-888,-888,-888
1110,01030600403072,1,120,-888,-888,-888
1111,01030600403072,2,-888,-888,20,-888
1112,01030600403072,3,360,-888,-888,-888
1113,01030600403072,4,30,-888,-888,-888
1114,01030600403072,5,-888,-888,-888,-888
1115,01030600403072,6,-888,-888,-888,-888
1116,01030600403072,7,-888,-888,-888,-888
1117,01030600403072,8,-888,-888,-888,-888
1118,01030600403072,9,128,60,360,-888
1119,01030600403072,10,-888,-888,480,-888
1120,01030600403092,1,60,-888,-888,-888
1121,01030600403092,2,25,-888,-888,-888
1122,01030600403092,3,240,-888,-888,-888
1123,01030600403092,4,30,-888,-888,-888
1124,01030600403092,5,120,-888,-888,-888
1125,01030600403092,6,-888,-888,-888,-888
1126,01030600403092,7,-888,-888,-888,-888
1127,01030600403092,8,-888,-888,-888,-888
1128,01030600403092,9,60,60,-888,60
1129,01030600403092,10,480,-888,-888,-888
1130,01030600403116,1,60,60,45,-888
1131,01030600403116,2,20,30,40,-888
1132,01030600403116,3,90,60,-888,-888
1133,01030600403116,4,4,45,35,-888
1134,01030600403116,5,-888,-888,-888,-888
1135,01030600403116,6,45,35,45,30
1136,01030600403116,7,-888,-888,-888,-888
1137,01030600403116,8,-888,-888,-888,-888
1138,01030600403116,9,-888,90,-888,35
1139,01030600403116,10,-888,-888,-888,-888
1140,01030600403138,1,30,-888,30,-888
1141,01030600403138,2,30,-888,30,-888
1142,01030600403138,3,15,-888,-888,-888
1143,01030600403138,4,-888,-888,-888,-888
1144,01030600403138,5,-888,-888,-888,-888
1145,01030600403138,6,-888,-888,-888,-888
1146,01030600403138,7,-888,-888,-888,-888
1147,01030600403138,8,60,30,30,-888
1148,01030600403138,9,-888,60,-888,30
1149,01030600403138,10,-888,-888,-888,-888
1150,01030600403164,1,60,-888,-888,-888
1151,01030600403164,2,-888,-888,20,-888
1152,01030600403164,3,120,-888,-888,-888
1153,01030600403164,4,30,-888,-888,-888
1154,01030600403164,5,-888,-888,-888,-888
1155,01030600403164,6,-888,-888,-888,-888
1156,01030600403164,7,-888,-888,-888,-888
1157,01030600403164,8,-888,-888,-888,-888
1158,01030600403164,9,120,-888,120,-888
1159,01030600403164,10,-888,-888,480,-888
1160,01030600403173,1,240,-888,-888,-888
1161,01030600403173,2,40,-888,30,-888
1162,01030600403173,3,60,-888,-888,-888
1163,01030600403173,4,-888,-888,-888,-888
1164,01030600403173,5,-888,-888,-888,-888
1165,01030600403173,6,30,-888,-888,-888
1166,01030600403173,7,-888,-888,-888,-888
1167,01030600403173,8,-888,-888,-888,-888
1168,01030600403173,9,120,-888,-888,-888
1169,01030600403173,10,-888,-888,-888,-888
1170,01030600403183,1,30,-888,30,-888
1171,01030600403183,2,30,-888,60,-888
1172,01030600403183,3,30,-888,-888,-888
1173,01030600403183,4,25,-888,-888,-888
1174,01030600403183,5,-888,-888,-888,-888
1175,01030600403183,6,-888,-888,-888,-888
1176,01030600403183,7,-888,-888,-888,-888
1177,01030600403183,8,-888,-888,-888,-888
1178,01030600403183,9,-888,90,-888,60
1179,01030600403183,10,-888,-888,-888,-888
1180,01030600403185,1,60,-888,-888,-888
1181,01030600403185,2,30,-888,30,-888
1182,01030600403185,3,15,-888,-888,-888
1183,01030600403185,4,15,-888,-888,-888
1184,01030600403185,5,-888,-888,-888,-888
1185,01030600403185,6,-888,-888,-888,-888
1186,01030600403185,7,-888,-888,-888,-888
1187,01030600403185,8,-888,-888,-888,-888
1188,01030600403185,9,120,-888,-888,45
1189,01030600403185,10,-888,-888,-888,-888
1190,01030800402002,1,0,0,0,0
1191,01030800402002,2,0,0,0,0
1192,01030800402002,3,0,0,15,0
1193,01030800402002,4,0,0,0,0
1194,01030800402002,5,0,0,0,0
1195,01030800402002,6,0,0,0,0
1196,01030800402002,7,0,0,0,0
1197,01030800402002,8,0,0,0,0
1198,01030800402002,9,0,0,0,0
1199,01030800402002,10,0,0,600,0
1200,01030800402015,1,0,0,0,0
1201,01030800402015,2,0,0,0,0
1202,01030800402015,3,60,0,0,0
1203,01030800402015,4,20,0,0,0
1204,01030800402015,5,0,0,0,0
1205,01030800402015,6,0,0,0,0
1206,01030800402015,7,0,0,0,0
1207,01030800402015,8,540,0,0,0
1208,01030800402015,9,0,0,30,0
1209,01030800402015,10,0,0,480,0
1210,01030800402028,1,0,0,0,0
1211,01030800402028,2,0,0,0,0
1212,01030800402028,3,180,0,0,0
1213,01030800402028,4,20,0,0,0
1214,01030800402028,5,0,0,0,0
1215,01030800402028,6,0,0,0,0
1216,01030800402028,7,0,0,0,0
1217,01030800402028,8,720,0,0,0
1218,01030800402028,9,0,0,0,0
1219,01030800402028,10,0,0,10,0
1220,01030800402041,1,0,0,0,0
1221,01030800402041,2,0,0,0,0
1222,01030800402041,3,80,0,0,0
1223,01030800402041,4,10,0,0,0
1224,01030800402041,5,0,0,0,0
1225,01030800402041,6,0,0,0,0
1226,01030800402041,7,0,0,0,0
1227,01030800402041,8,0,0,0,0
1228,01030800402041,9,360,0,360,0
1229,01030800402041,10,0,0,0,0
1230,01030800402054,1,0,0,0,0
1231,01030800402054,2,0,0,0,0
1232,01030800402054,3,60,0,0,0
1233,01030800402054,4,10,0,0,0
1234,01030800402054,5,0,0,0,0
1235,01030800402054,6,0,0,0,0
1236,01030800402054,7,0,0,0,0
1237,01030800402054,8,360,0,0,0
1238,01030800402054,9,0,0,60,0
1239,01030800402054,10,0,0,480,0
1240,01030800402067,1,0,0,0,0
1241,01030800402067,2,0,0,0,0
1242,01030800402067,3,80,0,0,0
1243,01030800402067,4,20,0,0,0
1244,01030800402067,5,0,0,0,0
1245,01030800402067,6,0,0,0,0
1246,01030800402067,7,0,0,0,0
1247,01030800402067,8,0,0,0,0
1248,01030800402067,9,0,0,30,0
1249,01030800402067,10,0,0,540,0
1250,01030800402080,1,0,0,0,0
1251,01030800402080,2,0,0,0,0
1252,01030800402080,3,80,0,0,0
1253,01030800402080,4,20,0,0,0
1254,01030800402080,5,0,0,0,0
1255,01030800402080,6,0,0,0,0
1256,01030800402080,7,0,0,0,0
1257,01030800402080,8,0,0,0,0
1258,01030800402080,9,0,0,0,0
1259,01030800402080,10,480,0,0,0
1260,01030800402093,1,0,0,0,0
1261,01030800402093,2,0,0,0,0
1262,01030800402093,3,0,0,0,0
1263,01030800402093,4,20,0,0,0
1264,01030800402093,5,0,0,0,0
1265,01030800402093,6,0,0,0,0
1266,01030800402093,7,0,0,0,0
1267,01030800402093,8,0,0,0,0
1268,01030800402093,9,0,0,0,0
1269,01030800402093,10,480,0,480,0
1270,01030800402106,1,0,0,0,0
1271,01030800402106,2,0,0,0,0
1272,01030800402106,3,110,0,0,0
1273,01030800402106,4,30,0,0,0
